Date,Adj Close,Return,%Return,%RAR
3/31/2004,23.35,0.01169844,1.169844021
4/30/2004,22.24,-0.047537473,-4.753747323
5/28/2004,22.67,0.019334532,1.933453237
6/30/2004,23.59,0.040582267,4.058226731
7/30/2004,22.2,-0.058923273,-5.892327257
8/31/2004,22.12,-0.003603604,-0.36036036
9/30/2004,23.05,0.0420434,4.204339964
10/29/2004,23.57,0.022559653,2.255965293
11/30/2004,25.34,0.07509546,7.509546033
12/31/2004,26.26,0.036306235,3.63062352
1/31/2005,25.33,-0.03541508,-3.541507997
2/28/2005,25.86,0.020923806,2.092380576
3/31/2005,25.27,-0.022815159,-2.281515855
4/29/2005,24.11,-0.045904234,-4.590423427
5/31/2005,25.6,0.061800083,6.180008295
6/30/2005,26.5,0.03515625,3.515625
7/29/2005,28.15,0.062264151,6.226415094
8/31/2005,27.68,-0.01669627,-1.669626998
9/30/2005,27.88,0.007225434,0.722543353
10/31/2005,26.98,-0.032281205,-3.228120516
11/30/2005,28.22,0.04595997,4.595997035
12/30/2005,28.21,-0.000354359,-0.035435861
1/31/2006,30.42,0.078341014,7.834101382
2/28/2006,30.37,-0.001643655,-0.164365549
3/31/2006,31.64,0.041817583,4.181758314
4/28/2006,31.65,0.000316056,0.031605563
5/31/2006,30.09,-0.0492891,-4.928909953
6/30/2006,30.15,0.001994018,0.199401795
7/31/2006,29.15,-0.033167496,-3.316749585
8/31/2006,29.8,0.022298456,2.229845626
9/29/2006,30.07,0.009060403,0.906040268
10/31/2006,31.63,0.051878949,5.187894912
11/30/2006,32.61,0.030983244,3.098324376
12/29/2006,32.61,0,0
1/31/2007,33.39,0.023919043,2.391904324
2/28/2007,33.35,-0.001197963,-0.119796346
3/30/2007,33.76,0.012293853,1.229385307
4/30/2007,34.66,0.026658768,2.665876777
5/31/2007,36.19,0.044143104,4.414310444
6/29/2007,35.61,-0.016026527,-1.602652666
7/31/2007,33.56,-0.057568099,-5.756809885
8/17/2007,33.33,-0.006853397,-0.68533969
