
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199012  -0.11   0.15  -0.67   0.16  -0.92   1.84  -1.18  -0.51  -1.41  -9.75
199101   5.43   7.49   4.61   5.48   2.28  10.21   4.99   9.43   3.07  -3.13
199102  12.23  17.65  11.34  15.17  11.97  19.60   9.42  14.12  10.93  16.14
199103   4.05   4.79   3.38   5.77   3.69   6.35   3.97   7.13   3.12  -2.25
199104  -3.38  -4.26  -2.53  -5.41  -2.64  -3.80  -1.95  -3.84  -2.94  -3.09
199105   5.74   3.79   4.68   5.31   6.56   4.28   6.18   4.72   6.81   0.62
199106   0.91   2.02   0.84   2.91   0.77   2.10   0.70   1.81   0.32   0.02
199107   1.88   2.41   2.96   2.79   1.30   2.36   2.40   0.60   3.06   5.61
199108  -0.56  -2.88   1.80  -1.81   2.18  -0.55   2.15  -3.79   2.07   3.53
199109  -5.42  -5.87  -6.28  -5.44  -5.42  -3.95  -5.67  -7.23  -6.05  -2.83
199110  -1.49  -3.79   0.67  -4.66  -0.40  -2.84   3.11  -6.65   1.21   0.01
199111  -6.66  -5.65  -9.32  -5.12  -9.51  -5.54  -5.75  -6.17  -8.14  -5.77
199112  -1.73  -5.58  -0.77  -4.15  -0.74  -4.02  -0.24  -2.24  -0.73  -9.35
199201   6.73  12.25   5.49   5.72   5.23  10.62   6.59  10.33   4.33  19.70
199202  -2.94  -4.31  -2.34  -3.55  -3.15   0.17  -1.43  -2.18  -4.03  -1.00
199203   1.46   4.80  -1.01   4.11  -2.49   4.46  -2.46   2.98  -2.25   8.37
199204   0.14   1.52  -1.10   1.36  -1.64   2.44  -1.04   0.89  -1.21   2.25
199205   3.00  -0.72   4.03   1.99   4.35   5.88   4.93  -0.04   4.38   5.35
199206  -9.18 -10.04  -7.60  -9.91  -9.65  -8.85  -6.69 -11.49  -8.21  -7.41
199207  -5.94  -8.66  -3.37  -6.58  -3.92  -6.97  -3.12  -7.98  -3.28  -9.04
199208 -11.95 -19.55  -8.48 -12.95 -11.11 -11.94  -9.80 -17.00 -10.28 -16.66
199209  -4.28  -9.07  -1.22  -4.58  -4.51  -4.50  -1.08  -7.20  -3.31  -3.06
199210   2.55  -5.26   4.04   1.73   6.52   1.19   3.30  -2.17   9.00   4.65
199211  19.25  29.67  13.26  20.97  15.49  27.42  13.69  28.57  14.11  10.61
199212   1.25  -0.75   1.99   0.86   0.41   2.19   1.16   0.36  -1.43   2.91
199301   1.57  11.43  -0.02  12.44  -0.62   3.76   0.21   6.82  -1.04   7.49
199302   6.23   4.42   5.88   7.88   6.02   7.06   6.02   5.23   5.76  -1.01
199303   1.37   4.27   0.76   3.12   0.84   1.33   0.46   4.23   1.36   1.46
199304   4.71  10.43   3.96   7.31   4.71   4.45   3.95   8.04   4.75   5.58
199305   3.33   8.67   3.42   5.57   4.28   5.86   5.62   3.20   2.79  17.24
199306   0.83   4.63   0.76   3.45   2.72  -2.21  -1.12   2.47   2.08  -0.22
199307   7.62  16.22   4.58  19.95   2.95   9.83   5.49  16.19   3.98   8.55
199308   6.95  10.52   6.02   9.72   8.45   6.45   7.06  10.08   5.29   6.29
199309   0.25  -5.38   2.55  -6.17   2.24  -5.96   3.56  -4.21   3.18  -4.59
199310   9.83  17.82   7.53  18.87   7.28  14.95   9.02  16.92   6.74  16.23
199311  -6.42  -5.39  -8.62  -4.77  -6.75   1.60  -9.52  -4.61  -8.98  11.49
199312   7.18   9.86   7.24   5.44   9.16   7.92   8.61   6.68   6.76   6.08
199401  13.25  19.34   8.81  15.30   8.66  19.36   7.98  15.73   8.00  18.52
199402  -2.40  -3.43  -1.56  -3.12  -0.24  -0.18  -2.34  -2.30  -2.61  -5.54
199403  -7.26  -9.27  -4.31  -9.29  -0.96  -9.92  -6.92  -7.24  -5.66 -10.37
199404   3.80   4.73   3.96   0.61   4.71   4.06   1.55   2.95   3.39   3.05
199405  -2.14  -1.88  -2.51  -0.53  -2.59   1.08   0.98  -3.13   0.34  -1.42
199406  -4.66  -4.53  -3.43  -6.71  -2.33  -5.80  -3.20  -5.71  -2.65  -4.92
199407   7.24   8.01   7.88   5.05   7.74   6.25   7.18   4.86   7.99   6.36
199408  -1.55  -1.44  -0.20  -2.84  -0.18  -2.05  -0.44  -2.85  -0.92  -2.02
199409  -3.43  -3.24  -3.63  -0.50  -5.30  -2.04  -2.93  -2.39  -3.71  -2.11
199410   3.13   1.31   5.58   2.33   4.41   0.90   5.02   2.09   4.95   1.28
199411   0.32   0.90   0.44  -4.16   0.35  -0.75   0.14   1.06   2.02  -1.68
199412   0.11  -0.92   0.34   3.26   1.79   1.23  -0.79  -0.04   1.13  -1.22
199501   0.83   2.06   0.09   2.62   0.15   2.60  -0.59   3.36  -0.20   2.70
199502  -0.94   0.06  -1.84   0.72  -1.54   2.76  -1.36  -0.48  -0.98  -0.89
199503  -4.75  -8.23  -1.50  -7.41  -2.96  -8.22  -1.47  -5.94  -4.24  -7.86
199504   7.99   7.13   7.84   6.93   7.08   7.78   7.96   6.52   7.77   7.80
199505   2.84   4.79   3.97   1.57   4.61  -0.75   3.16   2.65   2.95   2.38
199506   3.20   0.50   4.74   1.11   4.18  -0.18   6.15   0.84   6.15  -0.38
199507   5.50   5.41   5.05   6.06   4.09   6.31   6.04   5.65   4.35   7.56
199508   0.97  -3.92   3.59   1.52   3.32  -1.80   3.94  -1.35   4.05  -4.22
199509   3.63   4.07   2.97   6.33   4.17   6.86   3.79   4.00   4.09   2.53
199510  -6.64  -5.21  -7.70  -2.19  -8.43  -8.05  -7.06  -1.73  -9.30  -9.19
199511   1.08   3.20   1.41  -0.73   1.86  -1.66   1.60   0.06   1.19  -0.17
199512  -1.92   0.77  -3.47   0.84  -5.43   0.08  -3.95  -0.62  -4.26  -0.86
199601   3.09   2.09   5.12   0.29   5.39   0.61   5.06   3.73   4.04   4.25
199602   4.10   5.69   2.56   7.98   1.39  11.40   2.50   9.40   1.93  -4.88
199603   0.88   0.44   1.49   0.17   0.50   1.37   1.64   0.03   0.46   0.49
199604   3.34   4.55   2.32   3.41   1.82   3.28   1.95   4.07   2.53   3.56
199605   2.20  -0.03   4.42   0.89   4.28   0.68   3.77   0.19   4.49   0.93
199606   0.10   2.36  -2.06   1.50  -2.36   1.52  -3.69   2.37  -1.09  -2.71
199607  -3.55  -1.49  -4.77  -2.00  -4.43  -2.85  -4.00  -2.72  -3.10  -3.78
199608   5.86   4.57   7.07   5.38   7.51   5.47   6.61   6.13   7.29   2.62
199609   3.76   3.72   3.58   3.20   3.99  -0.86   3.85   3.33   3.74   3.46
199610   2.57   0.44   4.34   0.03   4.38  -0.59   5.62   1.24   5.10   6.20
199611   7.73   7.21   8.45   6.51   9.09   5.93   9.55   5.02   9.77   7.69
199612   4.10   3.96   3.62   5.38   2.88   4.59   2.69   6.30   2.89   1.72
199701   8.75   7.57  11.15   8.96  10.31   8.95   8.85   6.47  11.23  13.27
199702   3.33   9.22  -0.15   7.42   0.41   4.88   0.29   7.26   1.22   6.32
199703   2.31   2.13   2.49   2.42   3.68   3.26   3.67   1.99   2.84   2.29
199704  -1.05  -1.63   0.23  -2.47  -1.89  -0.47  -2.80  -2.37  -1.06  -1.26
199705   5.92   5.51   6.80   5.53   5.90   5.14   4.96   4.14   7.37   4.93
199706   6.70   4.19   7.90   3.70   8.91   3.93   9.13   5.79   7.80  -1.17
199707   8.61   9.11  10.00   8.21  11.47   8.68   9.35   8.82  11.14   9.54
199708  -5.66  -6.02  -5.82  -5.83  -6.81  -5.90  -6.91  -5.48  -7.25  -5.25
199709   8.26   6.54  10.35   5.91  10.94   4.72  10.50   5.50  12.40   6.27
199710  -8.95  -6.87 -10.76  -7.61  -9.78  -9.09  -8.31  -9.16  -8.62  -3.89
199711   2.73   2.35   1.47   4.22   1.21   1.24   2.88   2.50   1.69   1.43
199712   1.72   3.74   0.51   4.53   1.21   0.13   0.63   2.69   1.50   5.70
199801   3.21   3.14   3.46   2.79   3.15   4.21   4.22   4.01   3.16   3.13
199802   7.66   4.24   9.11   6.78   9.10   3.19   9.13   8.67  10.25   4.29
199803   8.22  10.29   7.29   6.70   6.85  10.43   7.85   9.65   7.04   4.18
199804   1.74  -0.38   3.40  -1.81   3.43  -2.52   3.96  -0.22   3.56   0.90
199805   1.45   2.09   0.87   0.53   2.23   0.95   1.66   2.01  -0.06   1.26
199806   1.52  -3.07   2.32   0.43   2.16  -3.89   2.28  -1.07   2.82  -2.49
199807   0.79  -2.04   1.42  -0.14  -0.04  -2.52   0.43  -0.15   0.97  -5.96
199808 -15.96 -14.22 -16.23 -17.32 -15.68 -15.08 -14.16 -16.27 -16.81 -14.40
199809  -9.16 -12.37  -6.88 -10.16  -8.16  -8.10  -7.93  -9.36  -7.86  -6.40
199810   7.36   1.87   8.35   4.56   8.24   2.35   6.13   6.86   8.00  -1.93
199811   7.91   6.32   8.77   6.48   8.66   4.13  10.54   5.92  10.37  -0.70
199812   3.79   0.08   4.51  -0.26   4.70  -0.80   4.97   0.25   4.69  -1.21
199901   5.28   4.39   6.94  -2.03   7.53   0.18   7.88   5.05   6.61   5.78
199902  -0.67   1.69  -1.24  -1.01  -0.91   1.29  -1.42   3.24  -1.00   7.15
199903   5.07   5.00   4.81   8.32   4.73   8.61   3.52   6.32   6.05  -7.50
199904   6.96   8.67   5.81  11.26   6.04  11.78   5.33  10.45   6.68  -3.17
199905  -1.72  -3.18  -1.39  -3.77  -1.23  -1.97   0.86  -3.87  -1.18   8.69
199906   7.80   3.80  10.67   2.34  11.18   2.80  12.25   3.85  11.75   3.27
199907   0.55   3.32  -0.36   4.96  -0.25   6.23  -0.36   4.47  -1.32   4.55
199908   0.78   2.90  -0.29   4.29  -0.83   5.32  -1.50   7.26  -0.04   2.43
199909   1.10  -2.06   2.13  -2.19   2.54  -2.45   1.66  -2.14   1.60   4.00
199910  10.13  -0.30  14.60   2.43  15.78   0.48  17.60  -0.08  15.98   7.43
199911  16.27   4.25  20.14   8.08  21.71   6.40  22.91   6.62  21.03  16.20
199912  20.65   9.87  23.92  11.19  25.09  10.03  25.99  12.27  24.57  16.12
200001   1.72  -0.69   3.45  -2.02   4.40  -1.04   6.59  -0.61   3.30   1.02
200002  12.35  -3.92  17.31   3.93  16.89   0.98  18.43  -1.43  17.80  29.44
200003  -0.03   5.30  -1.33   6.03  -1.91   1.15  -1.70   2.44  -1.00  -6.29
200004   3.30  -3.61   3.38  -5.60   3.65  -4.21   3.86   3.22   4.03 -11.45
200005  -5.52  -0.43  -7.02   4.04  -7.37   0.18  -8.06   0.85  -6.63  -0.48
200006  -3.81  -4.71  -4.38  -1.77  -4.65  -4.00  -3.97   0.32  -4.66   2.35
200007  -2.18  -1.42  -2.95   6.28  -2.14  -1.46  -1.35   1.17  -2.86  -5.93
200008   3.30   2.77   3.35   3.34   4.74   3.92   4.33   2.83   4.14  -7.95
200009  -7.72  -2.47 -10.15   2.49 -11.58  -0.67 -10.67  -0.96 -10.90  -0.64
200010   0.35   0.96  -1.85   2.50  -1.15   0.35  -0.87   4.01  -1.95  -2.35
200011  -5.41  -0.79  -7.89   3.88  -8.51   0.52  -8.66   1.15  -7.78 -22.77
200012  -0.97   5.18  -2.00   4.48  -1.98   5.43  -1.10   3.49  -2.15  12.08
200101  -1.29   5.13  -1.39   1.17  -0.81   6.35  -2.17   6.78  -2.52   3.49
200102 -16.20   2.98 -20.52   2.91 -21.66   3.14 -21.62  -2.51 -21.13 -30.40
200103  -7.62  -6.42  -9.02  -7.08 -10.41  -7.01 -11.96  -6.13 -11.43 -14.70
200104  15.86   5.55  20.04   6.89  20.95  10.87  19.55  -0.40  18.99  11.80
200105  -1.65   5.68  -3.71   3.70  -4.61   6.35  -2.02   2.55  -2.15  -0.76
200106  -8.54  -4.30 -10.49  -1.61 -12.13  -4.69 -11.74  -2.29 -11.85 -23.18
200107  -2.81  -0.55  -2.59  -2.45  -2.32  -1.39  -2.78  -0.55  -2.88 -15.27
200108 -11.74   2.06 -16.61  -2.01 -18.20   0.76 -16.62  -0.28 -16.82  12.64
200109  -9.71 -11.37  -9.18 -12.99  -8.24 -10.37 -10.02 -10.13 -10.29 -23.40
200110  11.09   5.32  15.20   6.33  15.53   6.56  16.02   4.22  15.23  35.55
200111   9.68   5.28  10.95   5.60  12.51   5.82  13.57   7.41  12.53   1.48
200112   3.84   1.80   3.53   0.97   2.79   2.38   2.31   4.92   2.44  -0.51
200201  -4.66   3.65  -7.70   5.11  -5.48   7.22  -8.40   1.85  -8.48  -6.28
200202  -0.63   2.63  -2.51   3.14  -0.93   3.68  -2.69   3.84  -3.42  -2.05
200203   2.13   4.86   1.82   2.76   3.39   0.70   1.78   4.20   1.48   2.04
200204 -11.44  -1.25 -17.02  -1.88 -11.53   0.47 -20.10  -2.21 -18.93 -24.67
200205  -5.56  -1.49  -8.68   2.13  -7.90   2.52  -8.84  -1.46 -10.66 -13.52
200206  -5.31  -4.81  -5.62  -5.59  -2.10  -6.04  -6.84  -3.15  -6.50 -13.97
200207 -10.99  -8.03 -12.29  -6.98 -10.14  -6.64 -12.12  -8.26 -11.56 -10.92
200208   1.24  -5.11   2.96  -3.33  -0.70  -3.22   1.48  -1.15   1.43  -6.25
200209 -11.43 -10.65 -11.15  -8.21  -8.91  -8.94 -11.91 -10.22 -14.17 -14.38
200210  12.86   6.45  17.17   6.25  14.62   6.20  20.01   3.25  23.63  17.48
200211  10.52   7.78  10.09   6.30  10.65   3.13  11.08   9.33  11.14  19.37
200212 -11.61  -4.10 -13.12  -2.49 -15.20  -0.84 -15.99  -7.22 -14.18 -14.12
200301  -6.60   2.80  -7.76  -6.07  -7.52  -3.79  -7.21  -2.91  -8.27   4.28
200302  -2.99  -6.60  -2.83  -1.21  -4.63  -1.87  -4.77  -2.84  -4.65  -9.19
200303  -0.56  -1.57   0.45  -0.95  -1.48  -2.73  -0.11  -0.60  -1.85  -0.89
200304  13.02  12.13  11.75  10.48  14.65   9.05  12.67  10.31  14.36  23.27
200305   0.48   4.90   0.04   1.63   1.36   2.26  -0.39   0.86   1.50   2.30
200306   1.95   8.16   0.70   4.19   1.04   7.28   0.81   1.59   0.77   8.84
200307   3.87  12.19   0.41   6.60   1.02   5.96  -0.34   5.95   0.14  15.15
200308   6.26   9.24   5.98   5.40   5.65   6.33   6.63   3.93   6.00   9.99
200309  -4.86  -3.56  -5.83  -2.01  -5.58  -3.16  -5.30  -1.32  -5.02  -5.58
200310   9.43  12.21   6.85  10.40   8.78   9.13   6.35  12.12   7.69  18.16
200311   0.94   0.74   1.84   0.25   0.93   1.22   2.14   4.09   0.16   0.45
200312   0.53   2.56  -1.98   2.56  -0.78   0.96  -2.54   3.24  -1.15   0.17
200401   8.59   5.45  13.25   2.37   6.38   4.20  10.25   2.45  11.53  15.60
200402   5.41   3.37  10.87   2.58   3.89   3.05   4.46   3.06   3.49  13.48
200403  -2.80  -0.85  -2.63  -1.09  -2.83  -0.93  -2.98  -1.88  -4.57  -2.20
200404  -5.77   0.92  -8.76   1.07   0.07   1.41 -10.42   1.49 -11.35  -4.51
200405  -1.10  -2.16  -1.35  -0.78  -1.74  -1.49  -2.21  -1.74  -0.99  -2.01
200406   4.87   5.53   4.84   5.60   4.82   5.21   5.10   4.86   3.91   6.12
200407  -3.19   0.50  -6.98  -0.08  -0.52   2.07  -5.55  -0.21  -4.08  -4.34
200408   0.21   0.17  -0.17   1.56  -1.52  -1.79   1.05   2.44   0.21  -1.52
200409   5.72   2.55   7.88   4.86   2.45   2.83   5.21   3.16   6.96   7.50
200410   0.98   1.74  -0.50   1.30   0.33   1.02   2.25   2.24   2.49  -3.18
200411   5.97   7.13   4.65   7.23   5.59   6.47   5.11   7.55   5.38   8.43
200412  -0.08   0.89  -0.49   0.74   2.25  -0.64   0.67  -0.25   0.74  -1.32
200501   1.08   0.62   1.32   0.20   2.78   0.00   0.66   1.48   1.07   3.38
200502   5.93   6.93   4.92   8.50   3.91   7.45   3.04   6.22   5.04   2.70
200503  -0.21  -0.32  -0.71   0.08   0.71  -0.52   0.73  -0.01  -0.31   0.12
200504  -2.60  -6.49  -0.11  -3.12  -1.46  -6.66   0.07  -4.16  -3.85  -3.35
200505   6.50   4.57   8.26   5.18   7.76   4.45   9.00   6.01   7.58  10.86
200506   5.37   4.39   5.68   6.95   5.50   4.47   4.86   4.98   4.47   8.20
200507   3.84   4.55   2.14   6.23   5.09   4.62   1.94   4.27   2.54   9.33
200508   0.81   1.48   0.14   1.22  -0.14   2.89  -1.62   1.82  -0.54   2.54
200509   5.36   4.04   6.72   4.60   5.43   2.67   5.77   6.56   3.88   4.99
200510  -3.40  -3.79  -4.21  -3.68  -3.86  -2.74  -4.51  -2.42  -4.18  -5.83
200511   3.43   4.65   2.43   3.37   1.77   4.52   3.21   3.45   3.67   4.67
200512   6.09   6.91   5.39   7.90   5.64   5.85   5.49   4.81   5.85   3.52
200601   2.80   3.11   3.25   4.72   2.56   5.71   2.50   3.16   1.09   7.32
200602   3.37   4.67   2.04   3.45   3.42   2.88   3.60   6.29   2.38   1.92
200603   6.34   7.90   7.48   4.95   5.73   6.27   8.93   5.09   6.60   9.40
200604   0.17  -1.02   0.77  -0.88  -1.75   0.13  -0.42  -1.25  -0.30   2.20
200605  -7.94  -8.38  -8.50  -7.47  -6.89  -6.41  -8.02  -7.25  -9.57  -6.05
200606  -0.32  -0.24   0.51   0.49   0.57   1.10  -1.04   1.22  -1.21   0.98
200607   0.08   2.35  -2.19   2.18   0.23   2.92  -2.89   3.57  -2.99  -4.42
200608   3.80   3.94   3.70   2.56   3.82   3.67   4.35   3.41   6.05   0.25
200609   2.35   3.03   0.95   2.79   4.49   3.81   1.53   4.58   2.35   2.13
200610   5.35   6.64   4.07   5.82   6.85   7.15   4.37   6.06   5.18   5.25
200611   0.18   0.31  -0.32   1.06  -1.08   0.67   0.75  -1.08  -0.09   0.72
200612   6.46   9.21   4.70   4.85   6.26   5.74   5.02   5.17   5.47   4.38
200701   4.18   4.78   4.52   4.65   4.48   4.36   2.80   4.39   1.72   1.72
200702  -1.99  -1.34  -2.05  -2.41  -3.26   1.12  -3.15  -0.05  -3.76  -4.28
200703   4.42   2.73   6.00   4.18   3.46   5.25   4.39   4.28   2.77   7.87
200704   4.66   2.52   7.54   5.19   3.95   4.96   4.52   3.57   3.82   3.13
200705   2.59   2.32   2.66   1.77   1.46   5.08   3.22   3.55   1.66   1.77
200706  -0.60  -2.82  -0.95  -0.45  -3.47   0.15  -2.20  -2.49   1.20   0.62
200707  -0.43  -0.80   0.79   1.04  -1.27  -2.08  -1.30  -2.43  -0.74   0.80
200708  -0.38  -1.75   1.82  -0.24  -1.94  -3.26  -1.58  -3.19  -1.48  -7.89
200709   3.24   0.28   4.79   4.36   2.87   1.01   3.72  -0.03   3.00   3.40
200710   0.67  -1.23   1.90   0.39   0.57  -1.29  -1.02   1.57  -3.27   1.71
200711  -5.28  -7.42  -5.65  -4.64  -7.68  -8.75  -9.70  -6.58 -11.09  -7.53
200712  -1.56  -4.01  -1.10  -2.72  -1.69  -4.06  -1.74  -1.33  -2.84   0.76

     Value-Weight Dollar Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
197501  12.13  10.42  12.38  14.38  12.87  11.81  11.63   9.38  13.16 -99.99
197502   9.82   9.30   9.84  11.22   7.82  10.64   9.32   9.64   9.67 -99.99
197503  -2.05  -0.78  -1.68  -3.53  -0.57  -2.67  -2.01  -2.42  -1.91 -99.99
197504   4.12   9.64   2.23   3.31  10.10   2.45   1.75   0.65   8.88 -99.99
197505  -2.70  -6.04  -0.78  -7.04  -2.46  -6.99   2.10  -7.50   1.41 -99.99
197506   3.69   1.65   5.14   7.31   2.85   6.71   3.38   3.17   3.59 -99.99
197507  -5.16  -3.93  -5.80  -4.50  -7.18  -3.85  -5.72  -3.37  -6.91 -99.99
197508  -3.70  -5.38  -5.89  -1.93  -1.64  -2.90  -5.95  -6.25  -4.07 -99.99
197509   1.57   0.25  -0.91   2.67   1.45   1.70   0.48   1.90  -1.18 -99.99
197510   5.33   6.19   2.92   5.86   6.08   3.79   3.04   5.94   4.55 -99.99
197511  -2.03  -2.57  -3.38  -3.63  -1.59  -3.57  -3.23  -0.50  -2.89 -99.99
197512   2.27   6.29  -0.27   2.87   3.00   1.06  -0.29   6.19  -0.03 -99.99
197601   4.10   9.14   2.36   7.62   1.09   5.46   1.15   9.63   2.57  -1.46
197602   1.13   1.86   0.35   1.75   1.48   0.99   1.00   2.19  -2.35   3.89
197603   3.19   2.95   2.53   6.36   2.66   5.16   3.36   3.21   6.17  -9.24
197604  11.02  11.11  10.93  12.17  11.71  13.01  10.75  11.28  10.87  33.56
197605  -5.57  -7.03  -2.17 -10.12  -1.75  -8.20  -1.76  -7.41  -7.43  -8.49
197606   0.50  -0.85  -1.34   3.50  -1.47   0.08  -1.42  -1.35   2.97   8.90
197607   1.03   0.13   0.20   1.85   0.17   2.02   0.27   1.05   1.96  -5.19
197608  -4.72  -5.75  -4.86  -6.04  -6.20  -6.07  -5.98  -5.98  -4.62  -2.84
197609  -3.49  -8.93  -3.46  -7.29  -2.32  -9.29  -2.24  -9.10  -0.81   1.33
197610  -8.14 -14.80  -5.91 -11.73  -2.50 -16.43  -2.42 -14.12  -4.86 -99.99
197611   3.03   2.71   3.00   5.35   4.26   0.36   4.17   1.82   0.84 -99.99
197612   5.67   5.60   4.22   6.05   5.04   5.45   4.90   6.48   5.40 -99.99
197701  -9.56  -9.99 -10.06  -9.04  -7.54 -11.65 -10.22  -8.17  -8.28 -99.99
197702  11.37  13.87   7.98  14.25   9.46  10.50   8.67  14.30   9.73 -99.99
197703   2.75   5.12   2.71   1.90   4.05   3.18   1.27   2.03   4.46 -99.99
197704  -4.18  -4.73  -5.37  -2.31  -4.97  -5.80  -4.69  -2.61  -2.98 -99.99
197705  -2.73  -2.82  -1.29  -1.82  -4.59 -11.61  -0.61  -4.36   1.10 -99.99
197706 -10.48 -13.86  -7.86  -9.75 -10.30 -10.49  -9.14 -11.84  -8.51 -99.99
197707  -1.40  -2.17   1.18  -1.06   0.22   0.17   0.77  -1.30  -1.24 -99.99
197708 -15.34 -14.19 -14.03 -12.67 -16.78 -20.55 -14.55 -16.59 -10.21 -99.99
197709   6.67   9.98   5.06   8.88   0.72   4.90   8.11  10.23   2.82 -99.99
197710  -4.70  -3.61  -3.50  -4.83  -2.88  -5.64  -3.20  -4.32  -4.77 -99.99
197711  -6.31  -1.28  -7.61  -7.48  -1.97  -4.68  -6.68  -2.12 -10.88 -99.99
197712  11.78  13.24  13.55  12.18  11.19  10.26  13.07  12.87   8.86 -99.99
197801  10.15  18.75   9.43  10.48   9.53  19.20   6.85  18.76   9.05 -99.99
197802  -2.16  -4.63  -0.80  -4.50  -1.88  -4.16   1.20  -5.88   1.41 -99.99
197803   6.72  14.22   3.63   6.87   8.08  14.37   3.22  17.23   2.86 -99.99
197804   6.34   6.96   8.09   6.58   4.17   7.06   4.90   6.29   9.86 -99.99
197805  -5.37 -11.43  -0.37  -6.44  -8.03 -12.03  -1.85 -11.83  -6.72 -99.99
197806   4.17  -2.70   6.35  -0.80   3.69  -3.83   6.27  -0.66   6.53 -99.99
197807   8.64  16.01   8.05  11.96   8.01  16.54   6.15  14.96   7.68 -99.99
197808   1.33   2.92   1.10   4.55   1.06   4.03   0.84   3.11   0.09 -99.99
197809  -1.90  -2.93  -0.41  -0.49  -4.57  -3.78  -1.18  -2.70  -0.91 -99.99
197810   1.67   0.47   4.19   0.18  -0.25   0.02   2.27  -0.69   4.53 -99.99
197811  -5.66  -3.12  -7.11  -2.69  -6.73  -3.94  -7.66  -2.65  -3.77 -99.99
197812   2.75   0.24   3.95   1.58   4.20  -0.61   2.88   0.76   5.47 -99.99
197901   7.65  12.17   4.37   6.25   7.71  15.65   2.63  12.35   4.67 -99.99
197902  -4.56  -4.83  -5.45  -4.24  -5.43  -3.22  -5.01  -4.81  -5.35 -99.99
197903   0.53   0.46   1.37  -1.07   0.30   4.11   0.04   0.51  -0.71 -99.99
197904  -5.98  -3.55  -6.36  -4.33  -5.71  -1.99  -7.07  -4.00  -6.77 -99.99
197905  -2.00   0.22  -0.14  -2.37   0.46  -0.24   0.27   0.24   2.00 -99.99
197906   0.33  -1.32   2.95   1.54   0.86  -2.50   1.19  -1.12   0.08 -99.99
197907   6.02   7.88   5.22   7.65   6.84   5.36   6.16   7.58   6.10 -99.99
197908  -1.32  -2.02  -0.95  -1.32  -1.33   0.73  -2.89  -1.87  -0.53 -99.99
197909   1.32   4.50   0.83   4.54  -1.16   3.66  -0.25   4.21   1.32 -99.99
197910  -3.20  -3.76  -3.37  -0.42  -5.62  -1.64  -3.53  -3.60  -3.05 -99.99
197911   3.98   1.25   8.48   4.96   5.61   3.81   3.77   1.62   8.65 -99.99
197912   3.72   4.19   4.90   0.20   7.08   3.01   5.18   4.20   5.58 -99.99
198001   4.60  13.76   3.02   7.32   4.59  12.64   1.53  11.28   0.65  24.84
198002  -0.45  -1.82   0.42  -1.32  -0.02   1.75  -0.40   1.18   0.46  -0.30
198003  -4.98  -9.39  -4.56  -5.72  -1.97  -6.49  -3.63  -6.33  -5.56 -10.18
198004   4.50   7.63   4.21   4.17   4.33   3.63   3.09   4.30   2.99  21.43
198005  -0.30  -2.04   0.16  -0.82  -0.22  -3.64   0.56  -2.20   1.40   0.55
198006   2.23   0.97   5.59  -1.35   1.33   1.12   3.50   1.48   6.02   1.16
198007   0.81   1.80   0.50   0.34   1.11  -1.07   0.06   0.52  -0.08   8.55
198008  -3.31  -4.92  -2.47  -3.96  -3.91  -3.74  -0.13  -4.52  -0.87  -2.03
198009   0.29   1.03  -1.59   2.16  -0.26   0.30  -1.93   1.30  -1.75  -3.39
198010   6.61  12.82   4.95  11.46   2.93  12.65   2.25  10.79   2.87  -2.30
198011   6.08   7.16   6.67   7.62   8.87   7.48   6.35   7.82   3.78  -5.96
198012   3.43   2.60   7.01   0.95   5.52   3.08   6.84   2.03   6.21  -3.33
198101  -4.16  -3.40  -4.92  -7.79  -3.14  -5.26  -3.64  -4.68  -4.95  -5.31
198102  11.58  21.13   3.88  20.23   4.26  22.43   6.68  19.44   3.30  22.69
198103   6.01  11.64   6.75   7.22   6.00   8.56   5.62   6.98   7.26   3.56
198104  -6.05  -9.96  -6.94  -8.78  -4.47  -8.13  -6.99  -6.04  -7.99  -4.16
198105   3.82   0.35   5.06  -1.26   6.42  -0.57   6.12   0.10   3.92   3.85
198106   7.75  14.54   5.49  15.54   5.94  16.45   5.56  11.99   4.57  16.67
198107   2.46  13.12  -1.38   7.15  -0.82  10.53  -0.64   3.38  -0.77   1.64
198108  -0.40  -4.41   2.01  -2.19   1.01  -1.20  -0.51   2.36  -0.93   2.23
198109 -13.30 -16.40 -11.34 -13.05 -11.40 -13.33 -11.61 -14.02  -9.81 -16.21
198110  12.28   7.92  13.83  10.41  17.48  13.08  14.74  12.57  13.60   1.79
198111   9.23  11.95   7.34   9.13   7.62   8.74   8.75  12.02   6.23  15.23
198112  -4.88  -6.24  -3.35  -5.49  -2.57  -5.02  -4.07  -6.29  -4.25  -9.22
198201  -0.23   5.23  -1.83   5.32  -2.98   2.49  -1.14   1.89  -1.54   1.34
198202  -1.93  -2.19  -3.41  -2.82  -1.12   0.62  -1.89   1.24  -2.12  18.66
198203  -5.38 -10.06  -3.84  -7.43  -4.08  -7.86  -3.10  -6.27  -3.96 -16.21
198204  -3.85  -4.27  -3.44  -3.87  -3.45  -4.60  -3.85  -4.55  -1.28  -2.22
