
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199011  -5.26  -5.21  -6.22  -4.18  -7.85  -5.68  -7.64  -6.10  -4.27 -13.02
199012   2.77   1.34   3.63   1.88   3.49   2.87   1.73   2.60   3.39   5.13
199101   0.65   0.61   0.66   0.29  -0.47   0.67  -0.31   0.78   1.05   1.96
199102  12.34  15.75  10.28  16.36  11.81  13.86  13.47  15.43   8.88  19.43
199103   1.72   1.33   2.04   1.42   1.80   1.30   1.18   0.98   2.91  -0.61
199104   0.24  -0.11  -0.03  -0.21  -0.65  -0.89  -0.26  -0.15   0.73  -1.09
199105   1.23   0.46   1.03   0.36   0.60   0.75   0.48   1.23   1.19   2.44
199106  -5.35  -5.52  -5.67  -4.64  -5.71  -3.95  -5.35  -5.32  -5.33  -7.88
199107   3.13   3.88   2.48   3.46   2.22   2.94   2.82   3.26   2.24   3.61
199108  -2.26  -2.89  -1.91  -2.78  -2.73  -1.97  -3.83  -2.49  -2.08  -2.36
199109   1.89   2.44   1.34   2.10   1.83   0.70   5.04   2.85   0.54   3.83
199110   1.31  -0.15   2.84  -0.12   2.11  -0.28   1.72  -0.61   3.78  -0.90
199111  -5.65  -7.43  -5.35  -7.00  -4.53  -5.56  -6.86  -6.80  -4.76  -7.61
199112   0.27  -0.20   0.77  -0.33   0.89  -0.46   1.73   0.51   0.40   0.42
199201   0.21   3.16  -0.86   2.72  -1.31   1.82   1.03   1.55  -0.84  -0.27
199202  -1.24  -1.26  -1.58  -0.46  -2.20   0.07   0.27  -1.07  -2.10  -0.76
199203  -5.19  -4.68  -5.83  -4.09  -6.27  -4.05  -4.94  -4.71  -6.14  -6.66
199204   0.07   4.64  -2.60   3.59  -3.01   4.32  -0.55   3.12  -3.03  -1.78
199205   3.14   2.78   3.60   2.90   3.60   2.71   3.16   2.92   3.67   6.51
199206  -7.37  -7.41  -7.55  -6.58  -8.42  -7.23  -6.98  -8.12  -7.34  -8.72
199207  -3.45  -5.94  -2.13  -5.12  -1.47  -4.26  -4.42  -4.46  -1.88  -4.13
199208   2.82  -0.22   5.17   0.95   5.23   0.04   2.96   0.94   5.36   4.35
199209  -0.54  -0.29  -0.58  -2.15  -0.28  -2.35  -0.77  -0.03  -1.36  -1.30
199210   0.83   1.62   1.35   1.65   0.96   0.38   0.55   1.05   1.64  -3.81
199211   3.75   3.71   4.13   3.72   3.78   3.07   3.47   3.21   4.22   3.22
199212   1.11   1.67   0.76   1.49   0.46   2.28  -0.14   1.59   0.66  -0.94
199301   0.53   3.13  -0.29   2.11   0.05   1.85  -0.63   2.62  -0.74   4.57
199302   2.56   2.40   2.06   2.77   2.04   3.48   0.87   3.02   2.16   0.88
199303   6.37   9.57   4.05   7.24   3.91  10.99   4.34   8.26   2.79   6.45
199304   5.86   7.79   4.29   5.96   4.89   6.13   4.39   7.65   4.32   8.19
199305   1.04   0.64   2.15   0.13   2.56  -0.56   0.41   0.39   2.59   3.47
199306  -0.47  -1.05   0.15  -1.39   0.15  -1.46  -1.65  -0.51   0.55  -2.75
199307   4.46   5.49   4.04   5.20   4.24   5.91   3.50   4.93   4.37   1.55
199308   4.38   5.13   4.29   4.73   4.32   4.14   4.58   3.84   4.42   4.14
199309  -2.95  -2.57  -3.06  -1.69  -3.12  -3.11  -0.69  -3.06  -2.65  -7.05
199310   4.54   4.54   4.80   4.54   5.39   5.48   2.62   4.79   5.01  -0.71
199311  -7.83  -7.11  -8.75  -6.40  -9.06  -6.19  -6.94  -6.50  -8.79  -7.40
199312   7.89  10.06   6.50   8.83   7.49   9.47   6.66   7.36   7.77  11.25
199401   7.88  10.28   7.14   6.80   8.88   9.80   7.88   7.57   7.95  13.26
199402  -2.65  -1.55  -3.18  -2.81  -2.82  -1.49  -2.52  -2.90  -2.89  -2.29
199403  -4.74  -3.58  -5.34  -4.78  -5.34  -3.51  -3.34  -3.93  -5.53  -0.69
199404   2.56   3.20   2.44   1.22   3.23   2.12   2.08   2.74   2.14   3.29
199405   0.79   1.76  -0.10   0.59   0.42   0.52   0.02   0.86   0.41   0.73
199406  -2.46  -1.95  -2.93  -1.73  -3.00  -1.80  -2.05  -1.81  -2.98  -0.33
199407   1.56   1.15   1.67   2.41   1.72   1.41   2.18   1.49   1.49   0.64
199408   1.92   1.89   2.07   1.46   1.74   3.41   2.38   1.73   1.61   1.58
199409  -4.71  -4.43  -4.71  -4.40  -4.93  -4.70  -3.80  -4.00  -4.55  -4.59
199410   1.20   1.50   0.87   0.40   1.29   1.72   0.29   1.25   0.97   1.17
199411  -2.37  -2.83  -2.10  -1.76  -2.68  -3.15  -1.47  -2.40  -2.34  -3.69
199412   1.07   0.67   1.73   1.08   1.50   1.27   0.21   0.43   1.59   0.46
199501  -4.54  -4.31  -4.27  -3.86  -4.56  -5.43  -4.72  -3.85  -4.20  -4.79
199502  -2.58  -2.73  -2.27  -1.60  -3.18  -1.44  -2.96  -2.08  -2.58  -4.20
199503  -1.39  -1.28  -0.69  -0.64  -1.32  -0.53  -0.86  -0.78  -1.73  -4.90
199504   3.14   1.84   3.86   2.49   4.19   2.33   2.93   2.19   4.26   1.57
199505  -0.39   0.01  -0.70   0.79  -0.48  -0.16  -0.78   0.15   0.29  -3.33
199506  -2.15  -1.73  -2.04  -0.85  -2.82  -0.59  -0.86  -1.62  -2.93  -4.20
199507   7.43   7.08   7.54   6.31   8.91   6.59   7.19   5.01   9.59   8.90
199508   3.16   3.15   3.17   3.56   2.65   4.52   4.60   2.64   2.37   4.99
199509   0.83   0.13   1.04   1.77   0.60   0.88   0.15   1.27   1.22  -0.19
199510  -1.31  -1.18  -1.03   0.54  -2.15  -2.49  -0.97  -0.07  -2.19  -4.60
199511   3.71   3.87   3.58   2.86   4.57   1.74   2.91   2.49   4.24   3.46
199512   3.87   4.49   3.63   3.39   4.26   3.20   2.77   3.29   3.56   3.21
199601   3.51   4.85   3.01   4.89   2.39   5.04   3.89   4.18   2.80   3.13
199602  -0.91  -0.18  -1.05   0.29  -1.68   0.55   0.01  -0.28  -1.30  -0.03
199603   2.64   2.21   2.93   2.14   3.60   0.66   3.62   1.20   3.59   2.73
199604   3.58   4.08   3.07   3.17   2.79   4.57   4.07   4.08   3.08   5.40
199605  -0.80  -1.24  -0.54  -0.62  -0.90  -1.62  -0.46  -1.42  -1.14  -0.55
199606   1.13   0.72   1.33   1.23   0.88   0.91   0.89   0.43   1.33  -0.95
199607  -4.92  -4.86  -5.09  -4.23  -5.62  -5.52  -4.92  -3.85  -5.55  -6.35
199608   0.92   1.21   0.98   0.90   1.48   1.35   0.47   0.32   1.65  -0.49
199609   4.54   4.21   4.38   4.99   4.32   4.18   4.72   3.64   4.07   0.76
199610  -1.28  -1.77  -1.51  -1.49  -1.27  -1.88  -1.89  -1.00  -1.49  -1.58
199611   3.83   5.67   3.08   4.78   2.54   5.23   2.35   4.02   2.93   0.69
199612  -0.45   0.23  -1.17   0.87  -2.05   2.25  -1.37   0.66  -1.59  -2.63
199701   1.52   1.93   0.92   3.84   0.34   4.29   1.94   2.20   0.53   3.61
199702   2.36   2.48   2.31   3.38   2.12   1.98   1.82   2.21   2.86   1.44
199703   0.58  -0.26   0.53   0.35  -0.51   1.54   0.78   0.72   0.18   0.26
199704   3.07   1.17   3.86   3.68   2.41   3.78   3.77   1.62   3.65   2.11
199705   3.56   4.38   3.43   2.57   4.09   2.81   3.30   3.17   3.39   4.74
199706   5.22   3.97   5.86   3.93   5.47   6.92   4.70   3.77   5.87   3.05
199707   5.29   5.89   5.75   7.26   4.54   4.48   5.29   4.75   6.17   3.68
199708  -6.94  -5.26  -7.03  -6.65  -6.83  -5.79  -7.79  -5.15  -7.71  -6.45
199709   4.71   3.52   5.34   5.05   3.69   2.37   5.75   3.44   5.37  -0.17
199710  -8.90  -6.92 -10.01  -8.78  -9.54  -7.60  -8.33  -5.36 -10.21  -6.01
199711   1.66  -1.42   2.85   1.25   3.20   0.68   3.16   0.69   3.27  -3.77
199712   2.71   2.54   3.00   2.13   2.90   0.46   3.10   2.64   2.83  -2.19
199801   4.92  11.30   4.58   5.71   5.13   6.96   3.78   7.16   4.68  12.09
199802   5.75   9.40   5.05   8.08   6.15   5.72   4.36   6.88   5.12  11.91
199803   5.08   5.51   3.91   6.69   2.92   7.75   5.56   6.31   4.78   4.16
199804  -0.77  -0.74  -0.20  -2.00  -0.49  -0.72  -0.37  -1.38  -0.73   0.94
199805   1.63   1.47   1.69   0.28   1.79   2.20   2.13   1.52   1.60   2.42
199806   0.66  -1.54   1.25  -0.57   1.72   0.58   1.90   0.09   1.71   3.93
199807   1.45   0.89   1.55   0.02   1.35   2.07   0.81   1.90   1.98   4.00
199808 -13.05 -14.81 -11.81 -14.76 -11.40 -13.74 -10.65 -12.69 -12.44 -14.92
199809  -6.11  -7.01  -5.14  -7.33  -5.31  -4.90  -4.28  -7.48  -6.27 -11.38
199810   6.26   5.13   6.26   6.52   6.79   3.56   5.24   6.84   6.51   6.34
199811   7.83   7.69   7.46   8.43   6.81   6.85   6.77   6.47   8.41  10.35
199812   1.00  -0.39   1.99  -1.35   2.27   1.43   3.26   0.36   2.51   2.05
199901   2.35   0.87   2.48   1.58   2.73   0.52   2.31  -0.44   1.84  12.36
199902   0.51   2.30  -0.28   1.82  -0.04   4.54  -0.14   1.91  -0.69  -1.77
199903   4.57   8.81   2.81   6.28   3.45   6.88   1.58   7.67   2.72   3.66
199904   5.65  10.81   3.10   9.13   4.24  12.05   2.65  10.47   3.14   6.38
199905  -3.64  -4.30  -3.35  -2.57  -3.28  -3.50  -1.13  -3.58  -3.70  -0.60
199906   4.88   7.59   4.56   5.47   4.91   7.56   4.53   4.44   4.97   8.44
199907  -0.38   1.67  -0.68   1.28  -1.12   3.64  -0.64   2.25  -1.12   0.66
199908   0.96   2.39   0.37   0.33   0.28  -1.17   1.54   1.05   0.39   0.11
199909  -0.64  -0.36  -0.01  -2.24   0.14  -0.69   0.12  -1.96   0.07   1.87
199910   4.10   0.73   4.62  -0.47   5.73   1.18   3.64  -0.65   5.91   3.05
199911   6.77   0.03   8.05   2.18  10.56   4.21  10.46  -0.31   8.21   9.13
199912   8.90   4.16   9.55   9.90   7.83   7.95   9.54   2.19  10.46   6.13
200001  -3.97  -3.52  -4.35  -2.79  -4.44  -2.30  -3.11  -4.69  -3.58   2.13
200002   4.96  -5.38   7.63   0.99   8.69  -1.44  10.61  -2.45   7.88   7.13
200003   1.66   7.12   0.47   3.42  -0.84   4.83  -2.08   4.01   0.26  -4.42
200004  -1.46   1.65  -2.33   1.31  -2.51   1.45  -2.87   2.06  -2.64  -2.96
200005  -2.97   3.08  -5.21   1.26  -6.29   1.27  -6.62   3.12  -5.76  -6.00
200006   1.51   4.46   0.93   3.23   0.68   3.05   0.31   4.05   1.12   5.15
200007  -1.35  -0.70  -2.30   1.10  -1.39  -0.04  -2.29  -0.20  -2.12  -4.05
200008   3.31   2.48   3.27   0.69   3.55   1.00   3.66   2.81   3.46   4.55
200009  -4.12  -1.71  -5.26  -1.26  -4.65  -1.30  -5.90  -1.70  -5.54  -6.14
200010  -0.20   2.00  -1.32   1.66  -1.94   1.94  -2.43   3.33  -1.97  -0.48
200011  -3.44   2.77  -4.84   0.86  -5.03   2.63  -6.41   2.72  -6.07 -12.66
200012  -1.18   0.46  -2.65   1.48  -3.59   1.12  -3.84   1.98  -2.76   0.04
200101   1.80   4.31   1.03   4.00   0.89   4.32   1.07   4.39   0.19   9.34
200102  -6.35  -2.42  -7.13  -1.77  -8.49  -1.03  -8.87  -1.27  -7.93 -12.53
200103  -3.33  -3.82  -3.96  -1.95  -4.41  -3.46  -4.36  -2.62  -4.66 -10.36
200104   6.67   7.52   7.58   5.95   7.54   6.51   7.79   6.68   6.12  11.20
200105  -2.12  -2.32  -2.31   0.20  -3.81  -0.04  -2.93  -0.83  -2.38  -5.60
200106  -2.56  -2.60  -2.98   0.18  -3.20  -3.10  -4.21   0.05  -3.12  -9.07
200107  -4.03  -3.04  -4.52  -2.97  -4.40  -2.31  -4.38  -2.05  -4.38  -7.09
200108  -5.73  -4.31  -7.18  -2.63  -7.46  -3.83  -8.96  -2.20  -7.65  -9.18
200109 -10.38 -13.33  -8.53 -14.05  -8.19 -14.44  -6.59 -11.10  -9.59 -21.09
200110   4.36   5.27   4.44   5.36   4.36   5.56   5.02   3.74   4.81  18.27
200111   4.17   5.90   4.39   5.27   3.98   6.49   5.71   3.69   5.62   7.61
200112   1.51   0.54   1.24   2.72   0.90   2.18   0.64   1.48   1.20  -2.29
200201  -2.27  -3.67  -1.89   0.53  -4.35  -1.26  -3.92   0.28  -3.49  -4.02
200202   0.41  -0.26   1.26   1.41  -0.45   2.00  -0.07   0.69  -0.48  -0.83
200203   4.80   5.25   3.87   7.17   4.24   6.59   3.32   5.89   3.94   7.09
200204  -2.01  -2.97  -2.38   0.24  -3.50  -1.77  -4.29   0.21  -3.15  -7.11
200205  -1.22   1.14  -2.82  -0.47  -2.96   0.53  -3.77   0.53  -2.88  -1.35
200206  -8.12  -9.55  -6.93  -8.60  -8.47  -8.78  -8.32  -7.80  -8.08 -13.78
200207  -9.17  -7.94  -9.54  -9.64  -9.48  -7.75  -8.82  -9.09  -9.84  -9.24
200208  -0.30  -0.80  -1.00   0.29  -1.22  -1.21  -0.86   0.23  -1.56  -1.56
200209 -10.73 -11.27  -8.50 -11.14  -9.89 -11.92  -8.91 -11.49 -11.13 -14.42
200210   5.59   4.33   5.40   2.90   7.66   4.44   7.56   3.96   8.89   6.32
200211   4.61   6.69   2.87   5.89   5.06   7.21   4.61   4.69   6.06  10.27
200212  -6.90  -6.33  -6.64  -5.59  -8.19  -6.11  -7.34  -5.78  -7.85  -9.31
200301  -5.06  -2.04  -5.61  -4.32  -5.75  -1.50  -4.91  -3.63  -6.18  -1.05
200302  -1.80  -2.09  -1.97  -2.47  -1.45  -6.02  -2.04  -4.17  -2.15  -1.33
200303  -2.30  -3.23  -1.30  -4.14  -1.49  -3.34  -1.34  -3.52  -2.28  -3.04
200304   8.38  10.69   7.20  12.30   7.71  11.27   7.73  13.55   8.23   9.61
200305   3.18   7.63   2.95   3.33   2.54   5.54   3.22   4.81   3.42   6.68
200306   3.35   4.04   2.37   4.34   2.51   4.92   1.39   2.29   2.50   6.53
200307   4.36   6.26   2.54   6.06   2.74   5.21   2.86   7.09   4.28   7.17
200308   3.26   5.22   3.21   3.18   3.90   5.90   3.96   2.17   2.96   5.45
200309  -1.65   1.99  -1.31  -1.76  -1.12  -2.70  -1.40  -1.11  -1.66   0.13
200310   5.29   7.63   3.75   6.34   5.28   5.59   3.84   7.63   4.51   8.82
200311   0.22   0.30   0.40  -0.06  -0.30  -0.95   0.69  -0.33   0.14  -0.64
200312   3.45   3.88   3.18   3.02   3.22   3.07   2.21   3.82   2.73   2.30
200401   1.80   3.49   1.43   1.06   2.24   2.49   1.60   3.01   1.60   6.54
200402   2.61   3.71   2.38   3.83   2.56   3.64   2.00   3.19   1.73   3.59
200403   0.12   0.48  -0.17   0.63  -0.09   0.87  -0.21  -0.09  -0.31   2.19
200404   1.28   1.77   1.25   1.71   0.86   1.44   1.30   0.81   0.69  -0.09
200405  -1.68  -1.80  -1.98  -1.64  -1.76  -1.44  -1.69  -0.57  -1.74  -4.25
200406   2.55   3.57   2.13   3.18   1.92   4.49   1.50   3.41   1.69   3.07
200407  -2.22  -1.81  -2.62  -1.21  -2.60  -1.36  -3.27  -0.78  -3.02  -6.37
200408  -0.30   0.44  -0.44  -0.08  -1.52  -0.96  -1.00   0.00  -0.44  -2.22
200409   1.36   1.88   0.64   1.52   1.44   0.60   1.05   1.30   1.19   1.12
200410   0.96   1.14   0.50   0.63   0.19   1.59   0.07   1.42   0.69   3.19
200411   2.60   3.73   2.18   1.74   3.19   2.18   2.20   2.64   3.52   5.09
200412   3.55   4.07   3.18   4.99   2.72   3.63   3.68   3.66   3.02   4.62
200501   1.21   2.09   0.95   1.29   1.34   2.53   0.72   1.91   0.60   4.42
200502   2.84   3.04   2.59   3.19   2.96   2.88   2.67   2.76   3.21   0.92
200503  -0.41   0.42  -0.54  -0.62  -0.13  -0.45  -0.23  -0.44  -0.23  -1.34
200504  -3.00  -3.97  -1.97  -3.63  -2.14  -4.06  -1.53  -2.76  -3.69  -5.40
200505   3.76   3.85   3.77   3.63   3.97   4.03   3.96   3.69   3.94   4.75
200506   3.50   2.97   3.39   4.48   3.20   3.56   3.48   3.98   3.07   3.76
200507   4.01   5.02   3.14   3.87   4.59   3.66   3.63   4.04   4.58   4.06
200508   1.16   1.59   1.51   0.82   1.06   0.88   1.16  -0.01   1.99   3.98
200509   6.01   5.49   5.66   6.39   5.13   5.53   5.88   5.58   5.59   6.39
200510  -1.62  -0.33  -1.98  -2.14  -1.63  -2.64  -1.84  -1.79  -1.73   1.41
200511   4.26   3.10   4.24   4.78   4.97   3.76   4.37   3.91   3.88   6.32
200512   4.72   4.03   5.10   3.97   5.18   4.76   5.42   3.89   5.75   6.19
200601   3.68   2.84   3.15   4.25   3.77   4.08   2.98   3.39   4.48   4.92
200602   0.93   2.88  -0.18   0.67   0.31  -0.58   0.01   1.56   0.18  -0.89
200603   3.54   3.82   4.26   2.84   3.90   3.97   4.04   2.41   4.89   5.46
200604   0.45   0.15   0.33   1.40  -0.14   1.23  -0.23   1.01  -0.14   0.46
200605  -5.87  -5.58  -5.48  -5.71  -6.74  -5.42  -6.17  -4.88  -6.78  -7.35
200606   0.96   0.46   1.55   0.53   1.78   0.41   1.41   0.75   1.40  -1.31
200607   0.79   1.33   0.08   1.44   0.15   1.39  -0.31   1.38  -0.28  -1.65
200608   2.64   2.85   2.59   2.41   3.37   1.39   3.33   2.83   2.70   3.93
200609   1.56   3.02   0.92   1.84   1.43   1.84   1.26   2.05   0.98   0.61
200610   2.79   3.69   2.44   3.39   2.05   4.34   1.56   3.51   2.55   1.90
200611   0.11   0.60  -0.04   0.25   0.14   0.84   0.69   0.34   0.02   3.10
200612   4.39   5.13   3.39   5.06   3.85   4.52   3.59   5.05   3.34   3.68
200701   1.99   2.91   1.71   2.12   1.85   2.03   1.31   2.20   1.42   1.32
200702  -0.24  -0.40   0.02  -0.36   0.08   0.67  -0.65  -0.12   0.18  -0.24
200703   1.91   1.17   2.06   1.29   3.02   3.04   2.68   1.59   2.87   1.59
200704   2.71   2.43   2.62   2.58   3.03   2.17   2.72   2.82   2.38   2.53
200705   2.80   3.09   2.37   3.82   1.98   4.17   1.93   2.21   4.34   1.60
200706  -0.26  -0.13   0.35   0.05  -0.67   1.83  -1.50  -0.64   1.07  -1.71
200707  -3.04  -4.26  -2.08  -2.91  -2.06  -2.88  -2.12  -3.38  -2.01  -2.21
200708  -1.50  -1.67  -0.51  -2.79  -0.92  -1.14  -0.66  -1.24  -2.25  -5.03
200709   1.97   0.99   2.52   2.53   1.62   3.48   2.24   1.57   3.31   3.01
200710   2.84   2.75   2.47   2.43   3.57   3.34   2.62   2.38   3.34   5.92
200711  -4.06  -6.53  -2.72  -5.14  -5.48  -4.43  -4.13  -4.35  -4.20  -8.11
200712  -1.14  -0.49  -1.61  -1.00  -1.54  -0.57  -1.05  -0.68  -2.13  -2.83

     Value-Weight Dollar Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
197501  17.39  16.03  17.63  17.12  17.46  16.48  18.42  15.00  18.24   6.73
197502  13.59  15.63  12.56  15.92  11.77  15.20  12.67  14.53  12.74   6.28
197503  -0.78  -1.07   0.17  -0.42  -1.66  -1.34  -0.36  -1.46   0.11   1.70
197504   4.29   4.24   4.36   3.87   3.82   3.00   4.91   1.70   6.06  -3.23
197505  -0.15  -0.67  -0.75   0.48  -0.66   0.88  -0.97  -0.59  -0.83  -6.33
197506  -3.88  -4.31  -4.70  -3.61  -5.14  -4.30  -4.05  -5.30  -3.44  -4.16
197507  -4.40  -4.57  -4.48  -4.42  -3.72  -3.51  -4.59  -3.30  -4.28  -8.03
197508  -0.14   0.04  -0.79  -0.32  -0.67  -0.40  -0.63  -0.18  -1.01  -4.87
197509  -4.76  -3.61  -4.98  -4.68  -4.31  -5.16  -5.22  -4.24  -5.33  -5.23
197510   9.53   9.40   8.76  10.35   8.28  10.20   9.07  10.51   8.30  11.04
197511   2.74   3.49   2.60   2.50   1.20   1.74   2.86   2.31   3.31  -4.39
197512   2.78   3.20   1.62   3.62   1.81   3.61   1.40   3.44   2.08   1.82
197601   4.72   7.99   1.87   6.38   3.64   7.40   2.08   7.69   2.59   5.46
197602  -0.46   0.56  -1.22   0.67  -1.14   1.31  -1.17   0.18  -1.13   4.61
197603  -0.83  -1.98  -0.62   0.02  -1.28  -1.12  -0.46  -1.60  -0.47  -3.25
197604  -0.46  -1.07  -0.59  -0.13  -0.72  -0.14  -0.71  -0.20   0.57  -2.16
197605  -2.34  -3.08  -2.54  -1.50  -2.44  -2.36  -2.13  -2.86  -1.26   0.22
197606   1.71   2.28   0.65   2.63   0.82   2.45   0.31   2.72   0.77   1.04
197607  -1.46  -1.13  -1.06  -1.22  -1.97  -0.94  -1.55  -0.89  -0.97   1.14
197608  -0.18  -0.40  -0.32  -0.23  -0.05  -0.42  -0.28   0.00  -1.00   1.00
197609  -1.46  -2.04  -2.17  -1.62  -1.52  -2.05  -1.40  -1.63  -1.69   1.97
197610  -6.50  -8.30  -5.86  -6.43  -6.22  -7.42  -5.96  -7.78  -4.50  -7.17
197611   1.01   1.09   0.49   1.62  -0.39   0.80   0.86   1.57   0.49  -1.87
197612  12.19  11.73  11.21  13.64  11.46  12.15  10.83   9.41  12.76   7.56
197701  -0.61   0.82  -1.08  -0.52  -0.33   0.31  -1.18   2.19  -2.07   5.56
197702   2.69   4.47   2.01   3.43   1.42   4.21   1.54   4.90   2.03   3.30
197703   0.54   2.27  -0.47   0.10   0.63   1.61   0.77   1.51  -1.32   0.70
197704   3.55   4.73   2.18   3.05   4.11   4.51   2.90   4.91   2.60   1.17
197705  -0.09  -0.21   0.16   0.88  -0.56   0.03  -0.46  -0.56   0.14   0.45
197706   2.33   2.31   2.02   2.46   1.69   2.68   1.91   2.38   2.41   2.97
197707  -1.52   0.40  -3.29  -1.15  -1.24   0.76  -2.53   0.63  -4.09   4.96
197708   4.61   4.33   4.38   4.90   4.64   5.26   4.89   4.87   4.53   1.94
197709   2.85   2.17   3.73   3.67   0.97   0.42   4.21   1.43   3.63   4.70
197710   2.20   3.49   1.42   2.86   1.89   2.52   2.25   3.57   1.12  11.01
197711  -1.07  -1.06  -1.71  -0.91  -0.79  -0.78  -1.05  -0.95  -1.39  -7.38
197712   3.40   6.20   1.24   4.78   2.24   5.76   2.86   6.57   0.27   1.84
197801   1.41   4.05   0.32   2.98  -0.43   2.46  -0.40   2.49   2.03   5.48
197802   1.13   2.22   0.69   2.37   0.24   1.79   0.77   0.97   0.75   3.10
197803   7.76   7.58   7.21   7.66   7.04   8.16   6.72   8.50   6.74  10.14
197804  -0.44  -0.27   0.27   0.90  -1.27  -0.38  -0.97  -1.10  -0.28   0.24
197805   1.83   2.88   1.01   1.48   2.51   3.78   0.75   1.91   1.32   2.33
197806   5.24   3.59   6.20   4.49   5.56   3.41   6.30   4.37   5.99   4.03
197807   7.87   8.04   8.42   7.78   8.53   8.61   8.43   8.58   7.58  10.04
197808   2.41   1.62   3.57   1.93   3.51   1.65   3.15   1.60   3.87   5.37
197809   3.29   2.34   4.60   3.39   2.20   1.78   3.63   2.25   4.74   5.77
197810   5.18   6.63   4.80   4.53   5.89   5.45   5.90   7.06   3.51   7.27
197811  -8.97  -8.04 -10.14  -9.12  -8.94  -7.76 -10.09  -8.60  -9.28 -12.66
197812   4.70   5.82   3.23   4.83   4.37   6.08   2.92   5.99   4.16   0.58
197901   0.09   0.00   0.71  -0.81   0.42   0.14   0.56   0.07   0.88  -2.47
197902  -0.62  -0.95  -0.61  -1.33  -0.49  -1.51  -0.80  -1.55  -0.12  -1.85
197903   2.53   1.46   3.61   1.53   2.83   0.45   3.27   0.81   4.27  -2.61
197904  -0.01   0.96   0.52   1.27  -0.98  -0.15  -1.16  -1.87   0.82  -9.43
197905  -2.88  -3.21  -2.72  -2.81  -1.84  -2.11  -4.03  -0.53  -5.06  -3.86
197906   1.63   2.25   0.22   2.44   1.48   1.60  -0.14   1.49   1.65   5.23
197907   1.10   1.20   2.37   1.08   1.25   0.57   1.88   1.35   0.46   0.76
197908   2.71   2.93   2.09   2.72   2.41   3.50   2.43   3.18   2.21   0.68
197909   3.86   3.90   3.43   3.27   3.70   2.68   3.16   2.63   3.88   0.59
197910  -8.38  -8.60  -8.90  -8.35  -8.44  -9.85 -10.56  -8.65  -7.52 -13.15
197911   1.26   0.45   0.99   1.45   0.96   0.44   1.03   0.63   0.36   1.13
197912   2.90   2.41   2.69   2.84   2.42   3.81   3.10   3.61   1.84   8.74
198001   4.72   3.49   5.44   3.67   5.00   4.12   5.11   3.84   3.62  21.92
198002  -0.73  -2.32  -0.40  -0.29  -1.09  -0.24  -1.74  -1.46  -1.51  -5.49
198003 -11.08 -10.17 -10.94 -10.15 -11.34 -11.08 -10.13  -9.93 -10.29 -13.36
198004   9.28   8.74   9.02   8.86   9.31   8.13   9.44   9.83  10.22   7.86
198005   4.65   4.21   4.08   4.87   4.26   4.86   4.43   3.37   4.49   0.28
198006   7.03   7.22   7.65   5.05   7.81   5.44   9.19   5.72   8.31  -1.05
198007  -0.58   0.00  -0.17  -0.99   0.08  -0.89   0.02  -0.73  -0.40   0.19
198008   3.57   2.97   4.72   3.81   3.75   2.76   4.33   2.52   4.66   0.52
198009   3.50   1.51   3.96   4.35   2.78   3.70   3.35   1.86   5.32   2.57
198010   5.39   2.87   6.54   6.24   5.92   5.07   4.60   2.12   7.65  -4.38
198011  -2.18  -2.80  -2.15  -1.50  -2.20  -1.90  -2.11  -2.61  -2.40  -6.87
198012   0.27   1.97  -0.41  -0.05   0.94   0.28   0.51   1.76  -0.85   4.29
198101  -2.02  -0.78  -2.91  -2.49  -1.70  -1.82  -1.76  -1.63  -1.77  -5.27
198102  -0.92   1.02  -0.63  -1.08  -1.00  -1.32   0.18  -1.19   0.95   4.38
198103   5.02   7.03   2.50   6.82   3.03   6.33   1.97   4.24   5.34   9.27
198104   5.00  11.00   2.32   7.38   1.93   7.27   1.57   5.05   4.94   0.53
198105  -3.44  -2.80  -2.80  -1.93  -4.82  -3.75  -4.66  -6.58  -1.33   0.15
198106   0.22   2.58  -2.05  -0.01   0.45   1.23  -0.75   0.91  -1.82   8.20
198107  -3.79  -2.53  -4.68  -1.54  -5.83  -2.47  -5.73  -4.71  -3.72  -5.32
198108   2.34   0.90   2.05   0.59   2.92   2.83   2.77   6.24   0.61   5.97
198109 -12.27 -12.03 -11.80 -13.16  -9.04 -11.68 -10.39  -7.89 -14.82 -17.02
198110   1.39   1.12   1.95   3.32   0.38   0.79   0.54  -0.01   1.62  -5.05
198111  10.13  10.04  10.29   7.63  12.49   8.57  12.17  12.10   9.66   5.58
198112  -1.22  -0.50  -1.25  -0.11  -1.83   0.09  -1.50  -1.19  -0.24   6.06
198201  -1.28  -0.68  -0.46  -1.83  -1.07  -2.02  -1.17  -2.49   0.94  -5.75
198202  -7.07  -2.73  -8.64  -5.76  -7.37  -5.47  -7.15  -5.62  -7.81 -11.81
198203  -4.63  -3.02  -5.56  -4.53  -4.57  -3.04  -4.90  -2.88  -7.78   1.18
198204   5.88   4.00   6.29   6.51   5.56   5.01   5.34   4.46   7.28   6.20
