
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
199209  -3.08  -5.37  -1.39  -5.82  -2.36  -5.24  -1.54  -6.24  -3.20
199210  -7.67  -9.82  -6.82  -9.63  -6.99 -10.28  -6.64  -9.05  -7.63
199211  -1.18  -4.15  -2.02  -2.80  -2.32  -2.49  -2.46  -1.89  -2.10
199212   0.73   0.79   0.08   1.10   0.78   0.96   0.21   0.69  -0.29
199301   1.44   5.45   0.28   5.43  -0.18   4.82  -0.03   4.45   1.08
199302   2.12   2.85   1.40   3.79   1.62   2.91   1.27   3.53   0.55
199303   5.34   6.49   6.11   6.84   5.17   5.97   5.75   6.02   5.76
199304   0.68   1.31   1.01   1.72   1.04   1.72   0.29   0.82   0.11
199305   1.57   1.41   1.34  -0.51   2.04   1.31   0.84   1.65   1.75
199306  -2.37  -1.91  -4.36  -2.38  -2.91  -0.61  -4.02  -1.62  -3.83
199307   1.45   3.59   0.09   4.37   0.92   4.92  -0.67   3.34  -0.40
199308   9.79   9.58   9.35  10.73   8.92  10.47   9.33   8.19  10.61
199309   0.54  -0.39   1.26  -0.46   1.60   0.54   0.28   0.69   1.17
199310   3.06   1.99   3.26   3.56   2.50   2.89   2.82   3.82   3.76
199311  -2.38  -2.45  -1.66  -2.43  -2.17  -3.14  -2.15  -2.20  -1.53
199312   9.22  10.31   7.50  11.36   7.24  10.77   7.72   9.47   8.67
199401   6.38  10.18   7.06   7.02   7.53   8.65   7.30   6.65   7.78
199402  -2.40  -0.59  -3.25  -1.01  -1.53  -0.99  -2.03  -2.37  -1.22
199403   1.22   3.50   0.46   1.67   1.80   3.31   0.92   1.80   1.98
199404   4.87   7.40   2.73   4.71   5.24   6.55   3.86   6.81   5.01
199405  -4.10  -3.57  -3.08  -4.42  -4.56  -4.62  -2.56  -3.61  -4.12
199406  -0.99  -0.46  -1.46  -1.07  -1.20  -0.63  -1.04  -0.47  -0.54
199407   4.69   5.12   4.56   5.64   4.62   6.56   4.13   5.39   4.31
199408   2.63   2.04   4.65   1.71   2.86   2.27   3.36   1.70   3.13
199409  -4.28  -5.58  -2.06  -5.16  -4.18  -5.58  -1.66  -4.71  -2.96
199410   3.16   3.26   3.33   2.97   3.58   3.13   2.34   2.93   2.58
199411  -4.35  -5.02  -4.58  -5.14  -4.41  -5.37  -3.29  -4.39  -4.25
199412   1.11   0.59   1.28   1.48   0.94   0.34   1.64   0.96   1.38
199501  -0.09   0.03  -0.71   0.77   0.21   0.69  -1.15   0.49  -0.46
199502   4.25   3.64   5.82   4.78   4.33   3.45   5.39   3.33   6.04
199503   3.20   0.12   5.01   3.15   2.23   1.58   4.59   3.54   3.10
199504   4.10   4.52   4.97   3.68   5.57   4.30   5.05   3.74   5.48
199505   1.63   1.87   1.91   1.87   2.25   2.05   2.23   2.00   2.96
199506   1.61   1.44   2.76   2.92   1.43   1.65   2.58   0.48   2.06
199507   5.18   6.76   5.01   6.01   6.59   6.99   4.85   4.12   7.17
199508  -3.95  -5.82  -3.29  -4.00  -4.27  -5.61  -3.40  -3.70  -4.59
199509   1.56   0.51   3.04  -0.83   2.28   0.26   2.67   0.08   2.75
199510   0.46  -1.71   0.18  -2.10  -0.17  -2.12   0.14   0.75  -2.31
199511  -0.32  -0.78  -0.98  -1.34  -0.72  -0.49  -0.40  -0.32  -1.42
199512   4.27   2.48   4.69   2.59   4.25   4.76   4.00   6.13   2.88
199601   2.79   4.20   2.73   5.55   2.57   5.57   2.11   4.03   3.24
199602   2.74   2.84   3.60   3.41   2.02   2.43   3.75   1.90   3.88
199603   3.22   1.57   3.74   0.81   3.50  -1.37   4.10   1.82   3.65
199604   0.79   0.69   0.23   0.07   0.45   2.64  -0.87   2.04  -0.45
199605   1.53   1.84   1.84   2.13   1.06   1.21   1.28   1.91   1.38
199606   1.98  -0.01   3.22   0.78   2.30  -0.33   3.40   1.46   2.24
199607  -3.52  -5.42  -2.72  -4.77  -3.31  -5.26  -2.51  -4.83  -2.74
199608   1.07   1.73   0.98   1.21   1.71   2.22   1.18   2.32   1.64
199609   3.09   1.96   2.89   3.92   1.96   3.54   2.20   3.66   1.26
199610   0.57   0.24  -0.32   0.60  -0.06   0.81  -0.73   1.87  -0.35
199611   5.00   6.49   4.59   5.92   5.31   7.34   3.56   5.50   4.41
199612   2.14   3.37   1.61   0.86   2.73   2.24   2.12   2.47   2.33
199701   1.15   3.84   0.20   1.01  -0.50   3.31   0.17   1.00   1.10
199702   0.03   0.46   0.12   0.74   0.61   1.29   0.53   1.44   0.64
199703   4.01   4.73   3.82   3.84   2.77   4.82   3.78   3.70   4.58
199704  -0.41  -3.12   0.18  -0.84  -0.06   0.04   0.31  -2.36   0.84
199705   2.91   3.55   2.80   0.77   1.95   3.91   1.89   2.75   2.31
199706   7.32   5.41   8.22   5.39   8.80   8.48   8.19   3.61   8.56
199707   2.44   1.59   1.90   1.90   1.73   3.14   1.30   2.41   2.06
199708  -7.09  -3.26  -6.69  -5.42  -8.12  -4.08  -7.42  -4.49  -6.92
199709   9.30   8.23   7.39   6.71   7.62   9.27   8.01   8.92   8.34
199710  -5.40  -5.79  -5.29  -6.49  -4.55  -7.17  -4.09  -5.30  -6.00
199711   1.46   1.45   2.72   0.69   2.38  -0.07   3.04   0.75   2.10
199712   2.29   0.94   2.11   0.28   2.77   0.32   2.92   1.90   2.45
199801   3.63   2.38   4.80   3.39   4.37   3.20   4.97   3.18   5.02
199802   7.24   8.55   7.24   7.77   8.71   8.26   7.70   7.98   8.64
199803   8.05  13.63   6.01  12.49   5.55  12.26   7.13  10.38   7.15
199804   0.87   3.21   1.75   1.19   2.04   2.22   1.61   1.15   1.58
199805   6.03   4.94   6.63   5.58   5.51   6.21   6.19   6.69   5.48
199806  -0.07  -3.56   1.60  -1.50   1.14  -1.53   1.68  -1.40   1.28
199807   1.06   0.77   2.48  -1.43   3.22   1.78   2.71  -0.45   3.58
199808 -11.75 -14.41 -10.35 -16.57  -9.41 -15.44 -10.43 -13.94 -10.91
199809  -0.13   0.56  -0.47  -2.60  -0.59  -1.98  -1.11  -4.82  -2.30
199810   6.19   4.62   7.70   8.40   6.20   5.41   8.10   9.53   7.16
199811   4.63   2.65   4.28   2.70   5.35   3.24   4.91   3.62   6.31
199812   4.79   4.44   7.22   1.35   7.25   4.13   6.96   3.06   7.06
199901  -1.08  -4.51  -1.77  -5.49   1.22  -4.90  -3.21  -5.83  -1.99
199902  -3.27  -1.78  -3.96  -1.47  -3.11  -1.62  -4.19  -0.94  -5.35
199903  -1.22   2.85  -4.08   2.08  -3.22   3.61  -2.58   6.02  -3.48
199904   2.08   8.94  -0.38   8.36   0.27   8.81   0.17   7.82   0.23
199905  -1.98  -4.53  -1.74  -4.57  -0.86  -4.06  -1.45  -4.21  -1.12
199906   1.73   4.76   0.59   3.92   0.92   3.96   1.66   4.81   1.22
199907   1.76   4.38   0.02   5.36   0.21   5.85   0.52   3.81   0.04
199908   2.06   1.02   3.12  -0.09   3.29  -0.26   2.70   1.06   2.26
199909  -0.88  -0.99   0.51  -0.90  -0.46  -0.18   0.28  -0.51   0.57
199910   1.88  -0.10   0.70  -0.20   2.56  -0.58   0.84   0.80   0.88
199911   4.57  -3.57   4.17  -3.69   8.19  -1.82   4.00  -2.49   5.86
199912  12.78   9.54  11.42   8.53  13.68   9.89  12.11   9.85  14.14
200001  -6.02  -7.77  -4.63  -6.37  -4.30  -6.88  -4.86  -8.83  -2.50
200002   8.62   0.60  12.78   2.95  12.70   1.38  12.45   1.58  13.39
200003  -0.30   0.94  -3.03   1.28  -2.84   3.14  -2.67   1.50  -4.05
200004  -5.99  -2.56  -7.74  -4.84  -6.79  -5.15  -6.71  -4.75  -7.66
200005   0.59   3.90  -1.22   2.78  -0.43   2.46   0.83   3.19  -1.87
200006   2.08   0.75   2.62   0.63   2.92   1.19   2.86   3.35   2.03
200007  -2.52   0.61  -4.16   0.55  -3.50   1.07  -3.03  -1.00  -4.15
200008  -2.04  -2.61  -3.58  -2.91  -2.38  -3.23  -1.26  -1.22  -3.59
200009  -5.10  -5.51  -5.41  -4.12  -5.84  -2.34  -6.25  -3.84  -5.71
200010  -1.42   1.42  -2.13   0.81  -2.42  -0.71  -3.14   1.62  -2.80
200011  -3.38   0.89  -5.55   0.04  -6.50   3.87  -5.65   2.38  -7.96
200012   6.24  10.02   4.81   7.73   5.18   8.57   5.33   9.49   4.61
200101   1.59   8.73   1.88   3.95   2.08   5.54   1.07   7.14   1.83
200102  -7.87  -0.59 -10.16  -3.04 -10.09  -1.96  -8.24  -3.46 -10.80
200103  -7.92 -10.41  -9.44  -7.13  -8.66  -8.06  -9.56  -7.34 -12.03
200104   6.86   7.77   8.61   7.31   7.62   7.22   7.80   7.71   8.60
200105  -5.55  -4.41  -7.47  -4.24  -7.56  -5.10  -5.98  -5.24  -5.64
200106  -4.22  -7.08  -4.41  -4.02  -3.53  -6.11  -3.42  -6.20  -4.40
200107   1.37   2.25   0.92   5.50   1.26   4.69   1.70   3.97   0.98
200108  -3.59  -2.99  -3.90   0.05  -5.54  -2.24  -2.66  -2.31  -3.63
200109 -10.85 -18.57  -9.86 -15.93  -9.42 -18.35 -10.89 -13.50 -13.31
200110   3.99   8.62   4.32   6.59   4.06   7.82   3.36   6.18   5.05
200111   4.60   9.27   6.34   6.16   6.21   8.21   5.93   5.96   8.48
200112   2.77   2.21   1.50   4.03   1.33   4.07   1.59   2.65   1.36
200201  -4.19  -5.25  -2.90  -2.68  -4.69  -5.55  -4.27  -3.87  -4.30
200202   1.41  -0.01   1.60   2.65   0.96  -1.29   1.09   0.78  -0.13
200203   5.94   7.75   5.33   8.55   4.51   9.05   4.85   7.38   7.04
200204  -0.34  -2.78  -0.36   1.72  -0.77  -2.09  -0.59   0.34  -1.34
200205   0.40   0.32  -1.24   1.90  -1.34  -0.86  -1.41   0.78  -1.55
200206  -2.61  -4.29  -1.48  -2.08  -2.41  -5.94  -2.65  -0.79  -3.51
200207 -10.55  -9.62 -10.26 -11.36 -10.41  -7.88 -11.09 -13.15 -12.73
200208  -0.18   0.37   0.07  -1.82  -0.25  -2.07  -0.11   1.97  -0.50
200209 -11.59 -13.21 -10.08 -14.53 -10.86 -17.22 -10.37 -14.64 -13.62
200210   8.66   5.07   9.94   5.58  10.94   8.27  10.74   0.63  14.40
200211   3.87   9.34   1.85   9.97   2.08  13.09   1.99  12.51   4.68
200212  -2.42  -2.47  -2.58  -4.09  -3.64  -5.32  -2.33  -2.96  -4.64
200301  -2.34  -3.91  -2.62   0.77  -2.74   1.22  -2.84   0.56  -4.53
200302  -4.83  -7.01  -3.57  -4.55  -3.97 -10.23  -3.58  -8.99  -4.88
200303  -1.24  -1.77  -0.83  -0.74  -0.68  -3.94  -0.89  -0.92  -0.14
200304  11.67  17.54  10.66  12.96  13.08  17.04  11.38  14.87  13.04
200305   6.86   7.78   7.90   6.87   6.05   9.52   7.18   7.91   6.03
200306   0.71   2.64  -0.07  -0.62   0.20   1.96  -0.29   0.59   0.78
200307   0.71   3.39  -0.86   1.49  -0.15   1.74  -0.70   1.50   0.90
200308   1.03   4.15   0.43   1.71   0.77   4.19   0.49   1.94   1.17
200309   2.43   3.87   3.53   3.31   2.81   1.32   3.74   4.24   2.70
200310   4.40   8.56   3.80   6.14   4.44   5.21   3.98   6.98   5.26
200311   5.93   5.18   5.68   5.25   5.77   4.79   5.72   6.12   5.04
200312   8.97   7.01   8.76   8.17   8.40   8.68   8.10   9.01   6.86
200401   1.12   1.63   0.31   0.94   2.75   3.67  -0.11   0.94   2.24
200402   2.16   1.14   2.01   2.30   1.10   2.01   1.74   3.32   1.04
200403  -2.76  -2.61  -2.90  -0.67  -4.24  -1.17  -3.04  -1.83  -3.16
200404   0.32   2.78   0.41   1.22  -0.68  -0.71   0.18   0.21  -1.59
200405   1.06   0.39   1.50   0.30   0.80   0.21   1.54   1.73   1.65
200406   1.47   2.87   0.94   3.17   0.84   3.43   0.91   2.45   1.23
200407  -2.31  -1.48  -2.67  -1.31  -4.07  -1.56  -3.47  -1.08  -4.35
200408  -0.57  -0.16  -0.75  -0.56  -2.47   0.12  -0.98  -0.94  -1.57
200409   3.68   5.02   3.53   4.22   4.15   3.21   4.11   3.79   3.52
200410   3.70   4.35   3.43   4.34   3.91   5.58   3.13   4.50   4.09
200411   6.86   8.42   6.63   7.07   6.92   7.30   6.68   7.81   7.08
200412   5.29   6.14   5.03   5.69   6.02   6.26   5.40   4.74   5.85
200501  -1.66   0.75  -3.26   0.14  -2.72  -0.46  -3.23  -0.78  -1.61
200502   4.23   5.76   3.49   6.05   3.59   3.76   3.58   5.22   3.72
200503  -2.33  -3.34  -1.96  -2.05  -2.73  -2.64  -2.02  -2.23  -3.06
200504  -3.72  -4.91  -2.82  -4.61  -2.33  -5.20  -2.63  -4.60  -4.46
200505   0.49   0.81  -0.26   1.31   0.97  -0.41   0.59   0.32   0.67
200506   2.17   1.66   1.22   3.30   1.82   1.84   1.45   2.40   2.21
200507   5.00   5.81   3.84   5.60   4.62   5.13   4.02   5.65   5.02
200508   1.73   2.25   1.55   2.26   1.26   1.59   1.83   2.39   1.17
200509   1.80   2.65   1.21   2.77   0.99   1.96   1.56   2.60   0.56
200510  -3.26  -5.40  -2.60  -4.51  -2.43  -4.98  -1.96  -4.05  -3.42
200511   0.87   2.10   0.10   1.98   1.51   0.75   0.91   0.58   1.55
200512   3.41   4.23   2.34   3.74   3.12   3.88   2.82   2.92   3.46
200601   7.14  10.51   7.78   8.65   8.08   7.05   8.59   6.03   8.94
200602  -0.12   2.80  -1.17   0.78   0.70   0.86  -0.50  -0.54   1.39
200603   4.39   6.38   4.70   5.51   3.68   5.63   3.53   4.23   5.10
200604   4.83   4.19   4.81   5.34   4.55   4.03   5.34   4.27   5.09
200605  -3.07  -4.23  -2.34  -3.87  -4.00  -3.90  -3.18  -2.21  -5.08
200606   0.95   1.25   1.29   1.25   1.59   0.76   1.04   1.26   0.63
200607   1.94   3.25   1.81   2.59   1.39   2.08   1.07   2.51  -0.49
200608   2.87   1.89   2.58   2.41   3.86   2.32   3.12   2.87   3.12
200609   1.93   5.42   0.32   2.10   1.57   3.27   1.02   1.85   2.46
200610   3.67   8.73   3.59   6.07   2.82   6.71   1.94   5.02   3.15
200611   4.98   3.15   5.59   4.58   5.42   4.71   5.50   4.43   5.42
200612   3.06   3.69   2.74   3.31   3.34   3.04   3.24   2.72   3.92

     Value-Weight Local  Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
197501  13.32  12.79  14.95  12.53  15.65  11.63  15.25  11.45  14.55
197502   5.88   8.16   4.94   9.23   4.59   8.91   4.50   6.64   4.31
197503   1.47   0.88   2.56   0.64   2.17   0.86   2.48   1.36   2.00
197504   4.05   3.75   4.85   2.74   4.05   1.53   4.31   1.97   5.32
197505  -4.55  -5.84  -3.45  -5.22  -3.29  -5.02  -3.51  -4.87  -3.89
197506  -3.11  -4.35  -2.92  -4.81  -2.68  -4.58  -3.06  -4.62  -2.90
197507   4.71   5.35   4.68   5.53   5.02   4.94   5.22   4.72   4.83
197508  -2.16  -1.51  -2.54  -2.45  -3.06  -2.04  -3.07  -1.56  -3.37
197509  -4.04  -4.16  -4.41  -4.89  -4.51  -4.72  -4.17  -3.89  -4.60
197510   6.24   5.04   7.33   5.85   6.69   5.23   7.67   6.12   6.05
197511   8.21   7.26   7.18   7.47   6.57   6.59   7.42   9.57   7.68
197512   1.58   1.72   0.33   2.62   0.28   3.06   0.78   0.43   1.93
197601   1.69   4.24  -0.48   4.05   0.64   3.81  -0.89   2.37   2.08
197602  -0.57   0.98  -0.88   1.50  -1.47   2.32  -0.76  -0.11  -0.33
197603   1.02   0.89   0.06   2.53  -0.92   1.10  -0.16   3.97  -1.34
197604  -2.77  -3.26  -2.58  -2.58  -2.82  -2.49  -3.04  -1.62  -1.40
197605  -0.45  -0.64  -1.73   1.40  -1.92   0.31  -1.51   1.02  -0.04
197606   0.13   0.32  -0.25   0.96  -0.50   0.38  -0.66   1.47  -0.59
197607  -1.94  -2.36  -1.69  -1.88  -2.11  -1.75  -1.64  -1.95  -1.50
197608  -1.73  -1.23  -1.94  -1.81  -1.93  -1.56  -2.13  -0.80  -3.95
197609  -0.72  -1.63  -0.62  -0.87  -0.83  -1.97  -0.07  -0.03  -0.61
197610  -5.91  -6.89  -4.90  -7.09  -5.61  -6.66  -5.54  -5.23  -5.59
197611   2.03   3.28   0.84   4.07   0.12   3.07   0.96   3.72   1.90
197612   3.48   3.63   2.75   3.59   2.36   3.68   2.95   3.91   1.27
197701   0.16   0.47  -0.64   1.42  -0.56  -1.29  -1.73   2.08  -1.22
197702  -0.41   0.16  -0.28  -0.13  -1.32  -0.14  -0.51   0.21  -1.47
197703  -0.66   1.19  -1.81  -0.22  -0.51   0.08  -1.01   1.03  -2.03
197704   4.80   5.55   4.29   4.86   4.39   3.77   3.92   4.81   4.38
197705  -1.49  -1.91  -1.35  -2.26  -2.03  -1.26  -1.78  -1.38  -2.11
197706   0.74  -0.40   0.89   1.74  -0.48  -0.03   0.72   0.36   0.77
197707  -1.14  -0.90  -2.09  -1.32  -2.00  -1.57  -1.78  -0.42  -2.11
197708   2.24   1.80   1.56   3.27   1.43   3.46   2.07   2.73   1.93
197709   1.88   0.90   1.56   2.04   0.06   0.48   0.92   1.67   1.38
197710   0.57   0.14   0.89   0.53   0.82   0.16   1.56   0.00   1.21
197711  -0.67  -0.99  -0.11   0.18  -1.39  -0.28  -0.58  -0.57  -1.01
197712  -1.44  -0.97  -2.54   0.57  -3.09   0.00  -1.49   0.00  -2.04
197801   0.26   0.86  -0.09   0.74  -0.62   1.17  -0.78   1.36   0.31
197802  -0.26   1.09  -0.56   0.14  -0.18   0.01  -0.42   0.93  -1.20
197803   3.24   3.68   2.25   4.18   2.48   4.21   1.49   4.16   2.50
197804  -0.21  -0.01  -0.08   0.64  -0.36  -0.44  -0.61   0.03   0.36
197805   2.98   3.85   3.66   2.58   4.88   5.66   2.86   2.32   3.94
197806   0.13  -1.44   0.97  -0.99   0.56  -1.44   1.26  -0.09  -1.31
197807   3.50   4.40   4.03   5.70   4.54   4.18   3.28   2.84   4.26
197808   0.94   2.06   1.28   1.19   2.06   1.11   0.53   0.66   1.29
197809   3.58   2.97   3.91   4.79   2.48   3.31   3.01   4.01   2.88
197810  -4.19  -3.53  -3.91  -4.00  -5.12  -4.91  -3.59  -3.53  -5.26
197811   0.74   0.95   0.21  -0.17   0.64   0.85   0.64   0.79   0.71
197812   0.85   1.06   0.18   0.37   1.39   1.34   0.68   1.21   0.34
197901   3.27   2.03   3.84   1.69   3.57   1.73   4.86   2.84   4.06
197902  -1.88  -0.85  -2.68  -1.97  -2.20  -0.80  -2.66  -0.87  -1.86
197903   2.66   2.18   1.83   1.55   2.08   3.36   1.70   3.16   1.84
197904   1.41   2.08   0.33   0.56   1.55   1.35   1.29   0.44   1.04
197905  -3.33  -3.75  -2.67  -2.80  -4.09  -4.48  -3.28  -2.51  -5.42
197906   1.09   2.28  -0.45   2.43   0.36   0.99  -0.17   1.30   0.87
197907   1.22   0.98   1.11   1.52  -0.93   1.35   0.75   0.98  -0.96
197908   3.37   3.92   2.36   3.44   3.71   3.36   2.58   4.57   2.83
197909   2.78   2.86   2.71   2.39   3.04   3.04   2.72   3.08   2.12
197910  -4.47  -3.81  -5.04  -3.52  -5.62  -4.69  -5.47  -4.13  -5.54
197911   0.34  -1.36   0.61   0.16  -1.23  -1.54   0.30   0.32  -1.11
197912  -0.75  -1.15   0.24  -0.07  -1.00  -0.92  -0.12  -0.50  -0.85
198001   3.80   2.19   6.00   2.05   3.63   2.62   4.61   0.74   4.86
198002   0.87  -0.43   0.75   1.73  -0.06  -0.35   0.03  -0.69   0.33
198003  -7.43  -6.70  -6.55  -6.25  -9.03  -6.92  -7.70  -5.33  -8.13
198004   3.95   3.73   4.14   4.04   3.99   3.48   4.53   5.16   4.62
198005   2.86   1.49   3.03   3.60   3.41   2.33   2.81   1.28   2.98
198006   2.59   0.20   3.64   1.49   2.09   0.21   3.84  -0.01   2.21
198007   1.29   1.56   2.47  -0.07   1.78   0.89   2.08   1.10   2.29
198008   0.14  -0.24   1.73   1.43  -0.20  -0.39  -0.33  -0.17  -0.45
198009   1.58  -0.29   1.54   1.19   1.27  -0.99   1.82  -0.47   1.28
198010   5.14   2.31   5.82   5.42   7.05   0.82   4.98   2.15   5.29
198011  -0.14  -1.42  -1.23   1.30  -0.70  -0.81  -0.95  -1.22  -1.88
198012  -2.66  -2.86  -1.41  -2.87  -2.16  -3.19  -2.06  -1.82  -2.97
198101  -0.47   0.02  -1.03  -2.04   0.77  -1.07  -1.28   0.94  -1.06
198102   3.05   4.81   3.30   2.87   5.40   6.70   4.02   4.47   3.35
198103   1.33   4.42   0.10   3.82   1.57   4.66  -0.55   1.91   0.50
198104   1.69   2.78   2.03   1.39   3.47   1.81   2.07   3.32   0.60
198105  -4.10  -4.20  -2.70  -5.54  -1.96  -3.60  -4.10  -5.37  -4.11
198106   0.49   2.61   0.67   1.33  -0.18   1.10  -0.42   0.83  -0.63
198107   0.98   0.44   2.59   1.37  -1.72  -0.79   0.90  -1.30   3.44
198108   0.58  -0.76   1.14  -0.42  -0.09   2.80   0.43  -0.15  -0.24
198109  -7.62  -6.63  -7.60  -7.62  -6.80  -7.61  -7.12  -5.53  -9.37
198110   0.09  -1.82  -0.11   0.33  -0.73  -1.63  -1.94   1.04  -1.54
198111   4.37   4.19   3.77   4.19   2.92   3.33   3.60   4.33   4.37
198112  -0.97   0.70  -0.82  -0.30  -1.21   0.99  -0.81   0.40  -1.01
198201   1.72   1.95   1.28   2.23   0.87   4.25   1.34   2.55   3.06
198202   1.21   3.47   0.85   1.44   1.09   2.93   0.08   1.50   3.71
198203   1.15   0.99   0.85  -0.76   1.75  -0.23   0.58   0.56  -0.41
198204   0.77   1.54   0.25   1.03   0.08  -0.27  -0.12   1.06  -1.32
198205  -1.55  -3.19  -1.51  -3.78  -1.35  -4.16  -0.75  -4.61  -1.09
198206  -4.95  -4.83  -4.92  -5.40  -4.76  -6.39  -4.49  -5.52  -4.82
198207  -0.02  -2.32  -0.32  -0.26   0.25  -0.73  -0.47  -2.79   0.66
198208   2.19   0.77   2.19   0.55   2.56  -0.30   2.13  -0.45   2.79
198209   1.52   1.06   2.87   1.57   1.76   1.44   1.71   0.82   0.78
198210   2.51   3.41   3.64   4.18   2.23   5.49   2.55   3.99   2.49
198211   1.38   0.02   1.86   0.51   1.74  -0.20   1.97   0.85   5.01
198212   4.63   3.72   2.83   3.68   3.97   4.36   3.84   4.38   3.38
198301   4.31   5.88   4.73   5.78   7.14   7.48   2.31   5.69   5.32
198302   5.16   7.50   3.28   5.74   4.27   6.07   4.32   5.47   5.59
198303   9.88  10.06   6.05  11.67   7.46  11.29   7.85   9.82   9.22
198304   4.37   2.77   2.93   3.96   1.51   2.17   3.78   2.25   2.31
198305  -2.08  -2.83  -1.74  -2.40  -0.83  -1.72  -0.66  -2.42  -1.02
198306   4.53   3.87   3.60   4.56   3.76   3.88   4.79   2.76   4.79
198307   3.68   4.69   2.47   4.61   2.04   5.20   2.26   3.15   5.57
198308  -1.18  -0.61  -1.82  -0.78  -2.60   0.19  -1.31   0.01  -2.77
198309   1.15   2.37   2.20   2.51   1.55   2.59   0.21   1.91   3.08
198310   2.28   3.65   2.04   2.30   2.26   2.36   0.74   1.07   3.72
198311   4.36   3.82   3.08   6.11   2.27   5.19   3.15   3.88   5.96
198312   3.24   3.33   3.66   3.75   3.30   4.08   3.62   3.63   3.38
198401   6.34  10.57   5.07   7.83   6.32  10.31   4.34   9.36   4.34
198402  -4.41  -4.74  -5.48  -3.02  -5.23  -4.14  -4.98  -3.84  -5.55
198403   1.31   0.91   1.06   0.92   2.17   1.23   1.11   1.37   0.79
198404   3.44   2.22   2.95   4.67   1.83   2.86   2.27   4.27   1.98
198405  -3.88  -3.37  -4.07  -2.97  -4.27  -3.55  -4.80  -3.02  -4.71
198406   1.19  -1.24   2.87   0.22   3.24  -0.79   2.47  -0.53   2.84
198407  -3.71  -4.10  -3.04  -5.10  -3.52  -3.78  -3.07  -3.72  -3.35
198408   8.89   7.18   7.08   9.93   8.96   6.69   8.44   8.63   8.29
198409   3.40   2.35   3.18   4.59   1.98   1.78   3.33   3.31   3.12
198410   0.40   2.71   0.78  -0.82   1.83   2.06   1.78  -0.21   1.90
198411   0.52   0.24  -0.19   0.60  -0.18   1.03   0.26   1.08  -0.64
198412   2.37   2.85   1.97   2.71   0.78   3.08   1.82   2.44   1.72
198501   5.81   4.45   6.20   5.25   5.71   3.40   6.86   5.10   7.33
198502   3.44   2.86   2.83   5.16   2.04   2.79   2.30   3.83   3.11
198503   0.51   2.02   0.34  -0.20   0.33   1.91   0.87   0.15   1.19
198504   2.45   1.51   1.67   3.78   0.66   2.35   1.65   3.49   1.34
198505   5.43   5.11   6.71   4.43   4.72   5.13   5.18   4.17   8.02
198506   2.12   2.60   2.01   0.06   3.01   2.63   2.67   0.88   2.82
198507  -1.70  -0.16  -1.26  -2.10  -1.77   0.14  -2.54  -1.46  -1.45
198508   6.33   7.06   7.38   6.88   5.47   6.58   3.85   5.77   6.12
198509   0.78   1.42  -0.43   0.38   0.89   1.15   1.80   1.23   0.54
198510   8.37   8.22   8.95   8.40   6.90   7.91   8.80   7.83   9.45
198511   3.82   5.56   4.38   3.42   5.20   5.70   3.71   3.48   4.89
198512   6.74   7.68   5.80   5.68   4.63   9.29   5.83   5.85   7.00
198601   0.78  -0.10   1.93  -0.04   1.08   0.70   0.35  -0.76   1.96
198602   4.00   7.40   1.22   6.64   2.97   7.10  -0.38   7.30   2.31
198603  12.08  12.01  10.63  12.21  11.66  12.19  10.33  10.72  12.48
198604   2.95   2.64   4.75   4.11   2.28   4.19   5.02   4.31   4.02
198605  -3.49  -5.26  -1.58  -4.23  -1.90  -5.94  -1.50  -3.98  -1.49
198606  -2.95  -3.68  -2.08  -3.99  -3.75  -4.27  -1.95  -3.98  -3.16
198607  -1.77  -3.75  -2.13  -3.63  -1.42  -3.43  -2.50  -3.72   0.03
198608  11.47  12.47  11.04  11.73  11.65  11.29  10.67  12.13  10.58
198609  -5.26  -4.26  -6.28  -4.84  -6.11  -4.55  -6.21  -5.08  -7.01
198610   2.58   2.44   1.96   2.49   1.91   3.15   2.28   2.49   3.05
198611   1.36   0.04   2.45  -0.19   2.54  -0.85   3.27   0.55   1.20
198612   0.27  -0.13  -0.22   0.63  -2.26   0.21   0.33   0.47  -0.14
198701  -2.88  -2.46  -3.43  -1.60  -0.51  -2.45  -3.58  -2.25  -2.64
198702  -0.53   0.57  -1.52  -0.16   0.81   0.62  -0.70   0.31  -0.65
198703   4.24   3.32   3.91   4.94   3.22   3.00   4.10   4.56   2.99
198704   2.49   1.75   3.15   2.49   3.57   2.54   2.82   1.85   3.54
198705  -1.97  -1.51  -2.74  -0.50  -4.08  -1.44  -2.65  -1.52  -3.68
198706   3.35   3.44   3.62   3.21   2.05   3.27   2.76   2.51   3.43
198707   5.75   4.95   5.28   6.16   6.23   5.03   5.21   5.53   6.51
198708   0.33   2.91   0.60  -0.10   2.34   1.88   0.42   0.68  -0.53
198709  -0.85  -0.05  -1.59   0.32  -1.21  -0.60  -1.05  -0.84  -1.44
198710 -21.69 -18.18 -24.71 -20.99 -24.07 -18.90 -24.22 -17.03 -24.58
198711  -8.93  -9.51 -10.35  -8.10  -9.06  -8.00  -9.44  -6.93 -12.22
