
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
199605  -1.73  -1.61  -1.75  -2.00  -1.60  -2.73  -1.91  -2.10  -1.95
199606   1.62   2.88   1.03   1.90   0.58   3.12   0.29   1.07   1.12
199607  -6.52  -6.62  -6.85  -4.80  -7.64  -5.91  -6.03  -5.22  -7.35
199608  -1.06  -0.83  -0.76  -1.56  -0.67  -0.77  -2.61  -1.63  -0.77
199609   5.21   5.11   4.88   5.56   5.26   5.15   5.81   4.02   5.11
199610  -3.09  -3.44  -3.35  -3.04  -2.91  -3.04  -3.70  -2.74  -3.50
199611   2.29   4.08   0.88   3.60   0.60   3.15   0.76   1.76   1.22
199612  -3.58  -2.27  -4.94  -1.04  -5.52   0.82  -4.76  -2.75  -5.41
199701  -4.97  -4.16  -5.63  -1.14  -6.39  -0.89  -2.97  -3.38  -6.25
199702   1.52   0.01   2.23   2.55   1.39   1.03   0.85   0.20   2.39
199703  -1.80  -2.07  -1.60  -1.24  -2.56   0.08  -1.37  -2.24  -2.00
199704   3.45   0.33   4.65   4.07   2.20   4.05   4.86   1.65   4.43
199705   4.53   5.24   5.21   2.32   7.35   2.43   6.43   4.20   4.95
199706   4.35   3.99   4.39   3.01   4.37   6.06   1.54   3.40   4.35
199707   0.69  -1.85   2.35   3.74  -0.41   0.16   3.70  -1.93   2.69
199708  -8.52  -7.27  -8.84  -8.44  -7.15 -10.11 -10.08  -7.52  -8.94
199709   0.00  -4.23   2.05   1.36  -1.06  -2.54   3.54  -2.92   2.52
199710 -11.22  -8.97 -13.07  -9.06 -14.21  -9.21 -10.24  -5.53 -14.02
199711  -1.10  -7.83   1.67  -1.87   1.71  -2.87   1.05  -3.59   1.08
199712  -2.93  -6.56  -1.52  -3.46  -1.79  -4.60  -0.83  -5.25  -2.16
199801   3.59  21.55   0.77   9.04   2.80  10.23   0.52  10.70   0.41
199802   2.94  11.58   0.49   8.71   2.07   5.76  -0.42   7.12   1.39
199803  -1.42  -6.71  -0.77  -2.25  -2.73  -2.28   0.83  -3.58  -0.99
199804  -2.82  -7.13  -1.74  -4.69  -2.13  -3.70  -1.59  -4.45  -1.74
199805  -2.02  -2.40  -1.93  -2.35  -2.26  -1.43  -2.06  -1.84  -2.57
199806  -0.45  -0.17  -0.54   0.47  -0.23   0.81  -0.36   0.29   0.00
199807   1.95  -1.46   3.57   2.89   1.84   2.38   2.97   1.07   2.72
199808 -12.24 -13.54 -11.80 -11.61 -13.05 -13.87  -9.97  -9.59 -12.81
199809  -2.87  -7.54  -2.37  -4.61  -2.63  -3.30  -0.47  -2.40  -2.61
199810   3.34  11.21   1.30   3.81   5.45   5.53  -1.07   8.22   1.59
199811   8.79   8.99   8.47  10.39   6.76  10.71   8.26   5.84   9.58
199812  -3.79  -6.66  -3.42  -5.15  -3.69  -3.67  -2.11  -3.71  -3.89
199901   2.87   4.28   2.57   2.91   1.64   5.02   0.94  -0.35   3.49
199902  -0.20  -0.39  -0.23   1.04  -0.64   2.04  -0.99  -1.63  -0.28
199903  12.26  18.71  10.85  12.96  11.81  14.00   8.68  11.54  11.97
199904   7.37  15.39   5.50   5.01   7.41  10.70   5.79  10.12   6.38
199905  -3.89  -5.35  -3.25   0.05  -3.64  -3.26  -0.27  -3.35  -3.26
199906   9.31  12.04   9.40   9.06   9.67  13.01   8.10   4.52  11.03
199907   3.48   2.58   3.90   2.48   2.81   3.34   3.39   1.95   4.52
199908  -1.99   1.87  -3.74  -1.08  -4.77  -6.15  -0.09   0.11  -4.36
199909   2.45   4.02   2.06   1.12   2.93   3.86   3.63  -0.26   3.58
199910   4.28   3.20   3.93  -1.83   5.93   5.50   2.79   0.28   6.77
199911   5.89  -3.72   7.18   0.55  11.96   5.80  10.79  -5.46  11.14
199912   5.37  -5.58   7.15  13.95  -0.33   6.67   4.06  -7.34   8.65
200001  -1.77   4.83  -4.56   5.03  -5.98   4.09  -5.12   1.90  -3.78
200002   0.37 -12.22   3.16  -3.08   6.42  -4.02   6.39  -7.89   2.81
200003   0.89   7.47  -0.87   3.27  -5.07   5.96  -3.35   3.34   0.06
200004  -3.09   0.30  -4.26   3.66  -4.94   4.67  -4.49   2.72  -4.94
200005  -7.29   4.32 -10.64  -2.49 -14.64  -0.69 -14.06   5.04 -11.22
200006   5.45  11.31   4.36   7.19   2.86   9.14   4.00   8.20   5.14
200007  -6.42  -6.56  -6.45  -3.08  -6.50  -4.39  -7.25  -3.86  -6.62
200008   3.57   3.71   3.19  -1.06   4.69   0.13   4.32   0.97   4.05
200009  -2.92  -0.29  -4.28   0.80  -2.47  -1.18  -4.03   0.05  -4.08
200010  -5.09  -0.29  -6.60  -2.51  -8.30  -0.28  -9.29  -0.05  -7.04
200011  -1.18   2.35  -1.26   1.08  -0.05   2.56  -0.89   4.29  -2.15
200012  -4.15  -0.91  -6.45   1.48  -9.94   1.14  -9.50   1.77  -6.83
200101   1.99   1.17   2.11   2.01   3.33   1.19   3.93  -1.94   3.72
200102  -3.99   1.98  -6.72  -1.39  -7.91  -2.70  -8.51   3.66  -6.92
200103   0.59  -0.51   1.79   0.59  -0.61   0.59   0.25   1.05   0.90
200104   6.41  10.91   5.72   7.17   7.84   7.36   7.20  10.28   4.77
200105  -3.39  -2.36  -3.99  -2.71  -4.85  -3.00  -4.24  -1.20  -3.15
200106  -0.62   2.68  -2.95   3.68  -2.82  -1.43  -3.43   4.47  -1.96
200107  -7.37  -5.26  -8.16  -6.54  -8.13  -6.04  -9.43  -4.36  -8.29
200108  -6.66  -2.05  -8.43  -5.10  -7.88  -5.66 -12.01  -0.96 -10.44
200109  -7.82 -10.49  -5.13 -10.17  -6.44  -7.10  -2.57  -4.92  -7.34
200110   3.65   1.30   3.93   6.14   4.52   2.41   5.98   2.64   4.45
200111   1.37  -2.33   2.94   0.00   1.39   1.19   2.97  -4.59   4.11
200112  -0.12  -0.84  -0.96  -0.52  -0.34  -2.01  -0.85  -0.88   0.29
200201  -3.90  -2.31  -4.94  -0.32  -6.41   0.10  -6.10  -1.49  -5.00
200202   2.53   4.93   2.96   3.88   0.69   5.68   1.44   3.83   0.55
200203   4.61   3.94   4.84   4.22   8.50   4.48   5.53   2.12   6.07
200204   1.59   1.60   1.31   1.42   0.70   0.73   0.28  -0.90   0.80
200205   2.50   6.97   0.86   1.84   3.27   5.01   1.24   6.69   1.33
200206  -7.75  -7.58  -7.32  -6.01  -9.91  -6.72  -8.69  -5.41  -8.90
200207  -5.39  -2.88  -6.28  -5.24  -5.97  -3.02  -7.36  -2.49  -6.98
200208  -1.90  -2.97  -1.74  -0.70  -3.39  -2.52  -2.43  -1.24  -2.62
200209  -3.21   0.91  -4.77  -1.36  -5.70  -4.34  -6.63  -0.76  -4.66
200210  -3.66  -9.33  -2.35  -5.75  -1.44  -1.57  -0.29  -5.62  -2.63
200211   3.35  -1.36   4.21   3.44   5.85   4.76   6.36  -0.96   6.17
200212  -4.88  -2.80  -5.61  -3.24  -6.99  -2.52  -6.66  -0.42  -6.26
200301  -2.12   1.55  -3.29  -2.29  -3.60  -0.60  -3.08   0.05  -2.87
200302  -1.37   0.84  -1.60  -0.56  -1.42   0.61  -2.26   1.43  -2.01
200303  -2.72  -3.66  -2.20  -2.85  -1.65  -2.80  -1.93  -1.30  -2.85
200304   1.77   1.39   1.95   3.85   1.57   4.38   3.15   3.91   1.12
200305   4.40   7.10   4.58   3.60   4.25   3.27   5.02   4.04   4.98
200306   6.34  10.34   5.30   6.64   6.27   6.13   4.76   3.11   6.60
200307   4.48   5.87   4.21   1.65   4.43   4.00   5.29   1.51   5.43
200308   6.38  10.09   4.96   4.05   7.97   5.86   6.94   5.55   7.58
200309   1.35   9.60   0.21   1.45   1.15  -0.29  -0.55   4.91   0.77
200310   2.93   4.83   1.07   1.38   5.42   2.46   1.27   3.61   2.80
200311  -3.07  -4.47  -2.18  -1.76  -4.97  -2.24  -3.37  -2.77  -3.74
200312   4.13   7.27   3.41   5.44   3.20   3.19   3.03   4.93   3.95
200401   0.90   4.14  -0.01   0.14   1.51   0.20   1.59   3.92   0.08
200402   3.17   5.31   1.97   5.65   3.70   3.43   3.00   2.93   2.70
200403   6.25   7.89   4.59   4.80   6.60   4.46   5.89   4.57   7.22
200404   0.42   0.40   0.49   0.00  -0.29   0.69   1.11  -1.11   0.87
200405  -2.60  -0.19  -3.78  -1.17  -2.86  -1.55  -2.95  -0.04  -3.57
200406   3.69   6.43   2.51   6.26   2.36   6.24   2.15   4.29   2.48
200407  -2.97  -1.91  -3.52  -0.59  -4.04  -1.42  -4.33  -0.43  -4.10
200408  -0.25   0.11   0.52  -1.49  -0.75  -1.30  -0.72  -0.31   0.23
200409  -1.09  -0.95  -0.90  -0.84  -0.26  -1.37  -0.02  -0.92  -1.00
200410  -0.48  -1.36  -0.76  -0.36  -1.85  -0.93  -0.57   0.09  -0.86
200411   2.39   3.10   2.35   0.13   3.86   0.42   2.50   1.98   3.54
200412   4.44   4.87   3.63   4.15   3.89   3.43   4.88   3.00   4.89
200501  -0.30   1.17  -0.19  -1.21   0.27  -0.12  -0.03   0.02  -0.12
200502   2.69   2.38   2.37   2.70   2.29   3.81   1.62   3.16   3.03
200503  -0.26   1.74  -0.62  -0.44   0.03  -0.26   0.28   0.38  -0.88
200504  -3.42  -3.35  -4.42  -3.16  -4.04  -4.28  -3.38  -1.98  -4.29
200505   1.71   1.66   1.80   1.91   1.19   1.84   1.14   1.28   2.17
200506   3.30   3.93   3.68   2.83   3.70   2.98   4.66   3.60   3.76
200507   2.83   2.95   2.38   2.75   2.93   3.53   3.23   3.07   2.32
200508   4.22   3.15   4.75   4.09   3.61   2.34   4.36   1.56   6.54
200509   9.55   7.21   8.30  10.69   7.23   8.47   8.19   6.91  10.66
200510   0.28   2.30  -0.56  -0.32   1.50  -0.24  -0.93  -0.47   0.65
200511   5.91   4.90   6.93   3.97   8.32   4.14   6.71   3.54   7.26
200512   6.13   3.57   7.33   3.71   8.26   4.57   8.41   4.57   8.69
200601   3.88   3.62   3.44   3.67   4.46   4.01   2.07   3.06   4.40
200602  -1.66   0.58  -3.93  -0.75  -4.17  -1.13  -3.82   0.24  -3.77
200603   3.87   2.68   4.77   2.91   5.03   2.26   5.15   1.86   5.75
200604   0.34   0.56  -1.00   2.24  -1.39   1.87  -2.73   1.82  -1.87
200605  -6.89  -4.98  -7.08  -6.12  -8.75  -5.56  -8.23  -5.33  -8.14
200606   0.86   1.04   1.23   0.81   1.14  -0.31   0.13   0.22   1.66
200607  -0.59  -0.29  -1.77   0.67  -1.71   0.91  -2.68   0.23  -1.92
200608   3.73   3.82   3.49   3.25   4.55   3.88   4.86   4.38   2.86
200609  -0.65  -0.10  -0.77  -0.44  -0.59  -0.47   0.20   0.13  -0.88
200610   1.69   0.59   2.06   2.47   1.02   2.44   1.96   2.66   1.54
200611   0.34   0.87  -0.61   0.62  -0.04   1.51   0.80   1.86  -0.88
200612   5.03   3.92   3.94   7.26   3.80   7.35   4.06   7.09   2.28

     Value-Weight Dollar Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
197501   6.91   7.01   5.59   6.79   5.16   5.60   7.69   5.68   6.50
197502  13.68  14.01  12.94  15.95  11.07  14.19  13.40  13.73  13.15
197503   2.81   3.11   3.28   6.23  -0.77   2.92   2.51   1.69   3.57
197504   0.68   0.25   0.70   0.42  -1.10  -0.73   2.76  -2.13   3.25
197505   0.84   2.03  -0.71   1.20  -0.75   1.98  -1.58   3.16  -1.16
197506   1.21   2.93   0.39   1.68  -0.62  -0.63   2.37  -1.25   2.82
197507  -5.64  -6.49  -5.19  -6.32  -4.65  -3.58  -6.69  -3.99  -6.02
197508  -3.73  -3.18  -5.06  -3.84  -4.79  -4.41  -3.68  -4.18  -4.31
197509  -4.94  -3.19  -4.82  -4.39  -3.41  -5.61  -5.37  -5.06  -4.98
197510  10.86  10.99   9.60  12.91   8.28  13.27   9.00  12.07   8.89
197511   1.71   3.21   3.15   1.99  -0.19   0.53   3.31  -2.61   4.06
197512   2.67   3.25   1.45   3.46   2.02   3.18   0.42   5.02   0.93
197601   5.88   8.69   1.57   6.51   5.69   9.13   3.19  10.79   1.78
197602   1.49   2.93  -0.33   1.91   0.71   3.39  -0.04   3.13   0.29
197603  -0.07  -1.76   2.27  -0.54   0.64  -1.60   2.62  -3.76   2.54
197604   0.94   1.02   1.18   1.47   0.36   1.03   0.40   0.92   1.44
197605   0.64  -0.05   1.62   0.78   1.16   0.35   1.41  -1.24   2.97
197606   3.89   4.53   1.32   5.09   2.61   5.29   1.43   4.84   2.62
197607  -0.49   0.24   0.03   0.44  -1.58   0.25  -0.99   0.19   0.19
197608   3.18   1.52   3.15   3.47   3.08   2.68   3.11   1.95   3.87
197609  -0.54  -0.47  -1.24  -0.88  -1.17  -0.41  -1.36  -0.29  -1.92
197610  -5.23  -6.00  -4.24  -3.98  -6.32  -5.95  -5.72  -6.63  -2.99
197611  -3.00  -3.50  -3.20  -3.41  -4.74  -3.80  -2.76  -2.97  -3.62
197612  16.30  14.48  13.98  19.74  16.51  15.99  13.96   9.40  20.05
197701  -3.04  -2.10  -2.69  -3.57  -1.93  -0.94  -3.57  -0.69  -4.98
197702   4.73   8.20   3.67   5.87   2.15   8.59   2.36   8.48   3.80
197703  -0.24   1.71  -1.67  -2.15   0.74   0.07   1.50   0.60  -2.39
197704   1.62   3.95  -1.35   1.82   2.86   5.60  -0.31   4.73  -1.58
197705   0.00   0.18   0.45   1.99  -0.61  -0.17  -0.63  -0.52   1.64
197706   3.28   4.74   1.96   3.73   3.01   4.50   1.81   4.60   2.71
197707  -1.77   3.02  -5.58  -1.09  -0.86   3.86  -4.46   3.48  -6.89
197708   4.35   3.85   3.81   4.80   5.24   3.90   4.60   4.22   4.20
197709   0.70  -1.25   3.12   1.63  -1.95  -3.32   3.38  -2.95   3.77
197710   2.13   4.44   0.41   3.01   1.15   3.18   1.52   4.19  -0.53
197711   0.11   1.82  -1.93   0.02   0.59   1.90  -0.11   2.15  -1.22
197712   1.23   6.27  -2.75   1.48   0.49   5.27   0.50   6.16  -4.85
197801   4.04   8.30   2.63   6.72   1.37   4.52   1.29   2.89   6.62
197802   2.73   3.59   2.44   4.12   1.53   2.79   1.82   1.36   3.20
197803  12.88  12.40  12.36  12.16  11.71  13.41  10.31  14.63  11.64
197804   0.25   0.12   1.76   1.84  -1.33   0.25   0.12  -1.55   0.17
197805   0.63   2.66  -0.96   0.15   0.92   2.77  -1.33   2.94  -0.78
197806  10.14   9.00  10.58   9.65  10.29   8.68  11.47   9.01  11.48
197807   8.00   7.24   8.24   6.92   8.58   8.59   8.73   9.54   7.53
197808   1.00  -1.13   2.78   0.04   2.35  -0.18   2.78  -0.38   3.57
197809   1.59   0.23   3.83   1.37   0.08  -0.62   1.88  -1.24   4.98
197810   6.67   9.09   6.01   4.74   9.16   7.47   8.19   9.81   4.25
197811 -10.03  -8.23 -11.88  -9.97  -9.81  -7.99 -11.60  -9.10 -11.30
197812   4.47   6.58   1.53   5.62   3.27   7.51   0.78   7.35   2.77
197901  -0.54  -0.01   0.59  -1.64   0.09  -0.18  -0.43  -0.32   0.50
197902  -3.62  -3.91  -2.74  -3.71  -3.32  -5.53  -3.28  -4.66  -3.19
197903  -2.50  -2.66  -0.85  -3.19  -2.41  -4.14  -1.92  -4.50   0.25
197904  -2.20  -0.20   0.03   1.27  -4.59  -4.02  -4.81  -5.92  -0.78
197905  -0.29  -0.96  -0.22  -0.83   2.54   2.55  -2.78   3.55  -3.45
197906   0.13   1.82  -0.34   1.58  -0.21   1.68  -1.27   0.83  -0.47
197907   0.49   0.71   2.02  -0.45   1.60  -0.39   1.98   1.12   0.76
197908   2.00   1.69   0.96   1.25   1.76   1.81   2.00   2.03   2.31
197909   2.46   3.87   2.29   2.85   1.20   0.74   1.82   0.41   1.75
197910  -7.60  -7.58  -5.90  -6.74  -8.20  -8.93  -9.38  -8.35  -6.11
197911  -2.54  -2.27  -3.29  -2.45  -1.65  -1.41  -2.81  -1.78  -3.54
197912   7.56   5.52   6.24   6.20   7.48   7.89   7.76   7.33   6.53
198001   2.97   1.06   2.76   2.48   2.50   3.05   2.42   3.52   0.78
198002  -3.57  -4.47  -3.80  -4.11  -3.61  -2.46  -4.59  -2.44  -5.60
198003  -7.01  -6.37  -6.78  -4.77  -7.34  -6.09  -5.73  -6.89  -5.12
198004   8.28   5.87   8.26   8.34   7.66   7.27   7.86   7.31  10.44
198005   7.21   8.95   5.11   5.87   6.89   6.65   7.49   7.62   6.63
198006   6.50   9.40   6.54   3.84   6.93   5.82   8.78   6.23   8.60
198007  -2.62  -2.25  -2.38  -1.47  -2.85  -1.92  -2.99  -3.13  -2.66
198008   7.02   6.81   8.06   6.81   7.04   5.67   7.94   6.24   9.22
198009   6.06   4.95   6.26   6.79   5.00   6.83   5.63   5.16   8.31
198010   6.64   6.18   7.25   5.54   7.09   5.76   5.44   4.14   8.75
198011  -3.45  -2.00  -3.32  -3.01  -3.62  -2.49  -3.19  -1.60  -2.72
198012   5.10   7.26   3.16   6.25   4.36   7.09   3.72   6.54   3.43
198101   0.71   2.31  -0.60   0.94   0.16   1.37   0.92   1.16   0.66
198102  -1.27  -0.99  -0.37  -1.09  -2.50  -3.95   0.43  -2.52   2.15
198103   7.21   9.24   3.94  12.25   1.96   9.31   1.15   5.78   7.20
198104   9.68  17.81   6.27  15.43   3.53  13.98   3.69   4.48  10.40
198105   0.31   2.69   0.08   2.82  -3.09  -1.17  -1.94  -3.70   4.25
198106   3.03   5.79  -0.01   4.33   2.56   7.48   0.52   4.02  -1.37
198107  -4.48  -1.80  -6.87  -1.97  -6.93  -2.36  -7.54  -4.59  -4.87
198108   1.92  -0.28   1.34   1.02   2.35   2.68   2.06   9.51  -1.21
198109 -13.81 -15.31 -13.03 -15.76  -8.29 -13.32 -10.33  -8.88 -17.44
198110  -0.69   1.10  -0.50   0.45  -1.40  -2.28  -0.43  -2.56   1.11
198111   8.52   7.54   9.04   4.68  13.04   6.73  12.30  12.11   7.61
198112   0.53   0.95   0.20   2.88  -1.17   2.70  -0.71  -0.27   1.81
198201  -3.39  -5.02  -2.29  -3.03  -3.41  -4.54  -3.53  -4.80  -0.65
198202  -8.32  -2.44 -11.13  -6.19  -9.07  -6.95  -8.26  -5.82 -10.40
198203  -9.43  -5.02 -11.12  -8.46  -8.93  -6.41  -9.62  -5.38 -14.05
198204   8.62   6.13   9.68   8.14   8.31   6.40   8.24   4.45  11.61
198205  -2.30  -2.67  -2.31  -2.68  -1.57  -3.86  -1.91  -4.31  -0.17
198206  -6.76  -6.50  -6.06  -7.07  -6.24  -7.08  -5.03  -7.09  -6.18
198207  -4.89  -2.26  -6.16  -4.72  -5.09  -3.50  -5.34  -3.57  -6.21
198208  -1.03  -1.51  -1.38  -0.22  -1.95  -1.33  -2.77  -0.97  -0.09
198209  -3.04  -4.01  -3.41  -2.79  -3.50  -4.04  -1.87  -4.14  -1.42
198210  -0.31  -2.42  -0.75   1.14  -1.12  -1.06  -0.72  -2.30   2.24
198211  16.32  14.55  16.31  15.85  14.87  17.58  15.51  15.48  16.84
198212  11.62  13.26  10.74  13.80  11.23  14.44   8.67  13.17  11.56
198301  -3.27  -0.53  -3.29  -5.63  -0.72  -0.54  -2.21   0.45  -4.81
198302   1.74   5.40   0.67   0.60   2.29   4.71   1.47   6.66  -0.28
198303   2.54   0.13   2.38   4.45   1.94  -1.00   3.50  -1.40   3.86
198304   3.85   2.20   4.93   5.53   4.57   2.15   4.37   1.97   5.19
198305   1.08  -1.33   4.53  -0.17   1.60  -2.31   2.53  -1.18   2.97
198306   2.55   0.30   3.51   4.25   1.99   1.81   0.85   1.28   4.42
198307   2.19   0.40   4.12   1.68   4.60   0.14   1.85  -1.29   4.98
198308  -1.27   2.04   0.03  -2.10   1.04  -0.69   2.38   0.56  -1.35
198309   5.86   3.59   2.64   6.91   3.17   8.22   1.46   5.58   4.72
198310   0.33   0.53  -1.32   0.85  -1.94   1.35   0.08   0.77  -0.83
198311   0.74  -0.69   1.29   0.91   0.61   0.20   0.35  -0.45   0.76
198312   8.34   9.55   7.02   8.19   7.02   9.98   5.00   9.92   6.74
198401   3.00   4.45   4.63   5.61   2.27   4.21   2.80   4.14   3.81
198402  -3.19  -1.58  -2.62  -2.36  -3.36  -2.90  -2.77  -1.54  -3.81
198403   9.56   7.60   8.88   8.56  11.13   9.48  11.04   7.55   8.41
198404  -2.75  -3.69  -5.16  -3.20  -2.09  -2.95  -3.01  -2.11  -4.86
198405 -12.97 -10.17 -14.43 -11.39 -12.46 -11.94 -11.80 -10.51 -15.02
198406  -0.65  -1.08  -0.12  -0.38  -0.60  -1.10  -1.15  -1.79  -0.97
198407  -5.74  -4.56  -6.64  -5.03  -6.50  -5.18  -6.18  -5.02  -6.46
198408  10.26   7.43  13.38   8.80  10.43   9.57  12.12   8.19  12.83
198409   0.83  -3.61   3.21  -2.24   1.78  -1.17   1.07  -2.70   3.50
198410   1.29   2.35   2.13   1.72   2.81   0.57   3.52   2.41   0.42
198411  -2.35   1.59  -4.62  -0.65  -2.22  -0.73  -2.26   1.33  -4.92
198412   2.96  10.87  -1.04   9.05   0.49   7.56   0.14   9.98   0.27
198501   0.96   0.93   2.23   2.63   1.40  -1.38   2.29  -4.60   3.60
198502  -2.01  -0.71  -3.75  -0.97  -2.95  -1.20  -3.50  -2.40  -2.96
198503   2.56   2.73   2.30   0.47   3.97   4.24   3.00   8.41   0.28
198504  -1.12  -0.28  -0.94  -1.26  -1.67  -2.24  -1.62  -2.73  -0.38
198505   1.89   4.10  -0.76   0.45   1.46   5.99   0.68  11.88  -4.83
198506   1.37   4.01  -2.14   3.85  -1.33   3.97  -0.59   3.10  -0.30
198507   0.66   3.28  -0.53  -0.22   1.47   2.40   1.40   5.47  -2.88
198508   2.94   3.92   1.07   1.31   1.97   3.89   4.10   6.80  -0.11
198509  11.70  15.48   6.92   9.57   7.56  18.31   7.63  24.15   5.80
198510   4.46  -0.72  12.96   4.92   8.11  -1.94   6.75  -6.89  14.89
198511   2.24   0.94   4.59   1.30   3.94   0.30   1.77  -0.86   3.98
198512   6.03   4.78   4.30   5.25   4.22   8.82   5.67   8.99   4.54
198601   4.84   4.58   6.20   5.07   6.25   3.44   7.38   3.25   7.40
198602   6.38   3.63   7.77  -0.55   9.08   5.34   9.46  13.85   4.10
198603  15.42  15.05  17.52  11.25  18.38  15.15  18.14  17.84  16.28
198604   8.58  12.31   6.67  18.52   3.71  10.16   5.40   2.94   9.65
198605  -0.68  -1.87   1.10  -3.83   1.65  -3.62   3.39  -0.23   1.21
198606   5.79   4.67   5.61   1.98   6.35   6.16   5.26   9.64   3.60
198607  10.85   2.76  13.16  -4.21  16.78  16.13   9.82  29.99   6.10
198608   8.57  13.02   7.51  14.98   6.01  10.94   3.43   6.53   2.86
198609   7.40   4.52  10.14   6.49   9.56  12.38   2.86  12.35   6.33
198610  -9.67  -6.55 -11.26  -4.18 -11.38 -10.50 -10.51 -13.99  -7.69
198611   3.53   1.94   4.97   0.54   5.84   1.24   7.07   3.80   4.31
198612   7.25   8.43   6.77   7.55   8.57   8.15   9.70   7.97   9.86
198701   2.32   0.20   4.94  -1.73   3.12   2.72   4.15   6.32   0.56
198702   2.62   1.64   4.59   1.07   6.54   1.65   4.95   3.26   4.20
198703   2.95   0.72   3.86  -0.84   6.20   1.07   8.55   4.15   0.90
198704   8.57  10.63   6.21  10.07   6.30  11.38   6.95  11.58   6.02
198705   3.27   7.19   0.80   3.89   6.27   0.52   5.31  -3.32   7.55
198706  -1.67  10.03  -7.99   5.60  -2.65   3.02  -5.92  -1.01  -0.10
198707   0.02   4.06  -2.19   3.18  -0.89  -0.10   0.18  -4.49   0.15
198708   7.50   3.69  10.80   4.14   8.59   6.70   8.31  11.02   7.13
198709   2.38  11.26  -2.89   6.78  -1.97   7.75  -3.63   2.49   0.84
198710 -13.22 -19.84  -8.40 -16.24 -12.50 -14.67 -12.56  -8.37 -16.72
198711   3.82   6.01   2.02   4.83   4.76   3.30   5.08   1.43   5.71
198712   4.84   7.65   1.93   7.34   3.75   4.07   3.57   2.41   7.30
198801   1.04  -0.70   0.42  -0.40   0.86   1.21   1.17  -0.16   0.43
198802   6.00   8.51   4.67   7.89   3.89   9.82   4.18  10.81   4.00
198803   6.72  11.28   5.44  10.27   5.68   7.78   5.47   6.76   5.50
198804   3.13   3.41   3.09   3.06   3.09   3.20   2.77   3.71   2.64
198805  -4.12  -4.95  -4.27  -5.20  -4.10  -3.33  -3.94  -2.73  -4.48
198806  -4.13  -0.21  -6.28  -0.46  -5.77   1.26  -6.80   0.67  -6.09
198807   6.36  18.30   1.95  15.34   3.26  13.57   2.36   9.44   1.83
198808  -8.56 -12.01  -6.58 -12.37  -6.59 -11.54  -5.95 -10.64  -6.14
198809   0.34   0.77  -1.69   0.75  -2.25   3.82  -1.73   4.03  -3.21
198810   1.06   1.48  -0.74   2.90  -2.50   5.38  -1.44   7.59  -3.83
198811   7.67   7.92   7.22   7.95   6.78   7.39   6.68   7.09   6.13
198812   0.34   4.33  -1.71   6.64  -2.36   3.58  -2.50   4.40  -2.67
198901  -0.22   0.43  -1.03  -0.27  -1.30   1.11  -0.13   2.94  -3.03
198902  -0.85  -0.55  -2.29  -0.26  -1.68  -1.20   2.16   0.40  -2.96
198903  -4.54  -2.68  -5.74  -3.70  -5.36  -7.96  -0.20  -4.96  -3.98
198904   0.98   1.18   0.00   0.86   0.70   1.75  -0.10   2.63  -0.24
198905  -4.62   1.43  -7.69   1.90  -8.29  -0.38  -6.86  -1.42  -7.26
198906  -3.90  -4.08  -2.72  -3.93  -2.95  -4.53  -5.07  -4.58  -2.26
198907  13.18   8.36  14.91   9.55  14.49  11.65  13.26  13.42  13.66
198908  -7.91  -4.38  -9.79  -4.10 -10.25  -7.82  -7.54  -8.93  -8.55
198909   5.86   5.95   5.48   5.13   5.39   4.86   7.94   7.33   5.27
198910  -3.53  -2.63  -4.60  -2.90  -4.16  -2.60  -0.13  -2.42  -4.52
198911   3.76   0.30   4.92   1.18   4.60   3.83   3.16   5.07   3.08
198912   0.67   0.48   0.30  -0.45  -0.07  -0.30   0.03   0.65   0.27
199001  -4.71  -0.98  -6.73  -1.74  -6.72  -4.09  -5.94  -4.43  -5.44
199002  -8.31  -7.23  -8.35  -7.94  -8.53  -8.12  -8.78  -8.09  -8.04
199003 -15.74  -8.82 -19.48  -9.17 -19.20 -13.38 -21.83 -14.76 -17.45
199004   0.47   0.15  -0.81   1.18  -1.25  -0.10   1.19   1.62  -2.37
199005  13.00   9.94  15.33   8.88  16.58  10.93  16.98  12.93  13.00
199006  -2.64   0.79  -4.20   0.26  -5.07  -2.69  -4.19  -2.86  -1.91
199007   0.50  -0.52   0.85  -0.16   0.19  -1.10   1.06  -1.09   1.69
199008 -10.42  -9.26 -10.88  -8.39 -11.84  -9.64 -10.54  -9.21 -11.03
199009 -14.93 -13.92 -15.31 -14.72 -15.80 -14.22 -15.57 -14.82 -15.69
199010  24.07  15.27  32.26  15.43  33.81  22.78  26.08  18.53  32.47
199011 -13.36 -12.50 -15.30 -11.92 -15.67 -12.88 -14.30 -11.95 -15.68
199012   2.51  -0.26   4.51  -0.01   5.09   3.33   1.64   3.45   1.89
199101   2.54   3.08   1.43   3.85   1.43   2.93   2.12   2.98   1.95
199102  13.04  14.97  11.43  15.04  12.03  11.83  15.38  12.06  11.39
199103  -5.69  -5.92  -5.15  -6.18  -5.20  -6.03  -6.31  -6.50  -3.88
