
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
199605  -1.31  -3.07  -0.23  -1.14  -1.08  -4.04  -0.16  -2.93  -1.87
199606  -1.07  -2.99  -0.04  -2.23   0.12  -3.20   0.07  -3.72   0.07
199607   0.09   0.46  -0.93   1.48  -1.44   0.55  -0.95   0.86  -2.78
199608   4.64   5.14   4.47   4.97   5.93   3.91   6.15   2.41   6.37
199609   2.06   1.12   2.72   1.61   2.69  -0.52   2.11  -0.18   1.09
199610   0.83  -0.99   0.47   1.57   0.65  -2.27  -0.04  -0.66   1.18
199611   1.91   2.85   2.10   3.16   0.88   3.48   0.35   3.04   0.90
199612   1.89   3.02   1.54   2.93   0.03   3.72  -0.50   4.45   0.91
199701   3.66   3.05   3.10   5.52   1.99   3.36   3.13   2.28   2.07
199702   1.07   1.71   1.13   1.71   1.07   0.47   1.10   1.42   1.85
199703   0.08  -2.73   1.04  -1.14  -1.28   0.43   0.22  -0.03  -0.83
199704   2.66   2.55   2.65   5.05   1.07   3.49   1.90   2.28   1.20
199705   3.80   4.14   2.56   5.07   2.55   2.79   1.94   0.60   2.80
199706  -0.23  -0.16   0.71  -0.17  -1.58   1.77  -0.40   0.02  -0.46
199707   6.50   7.17   6.19   7.62   5.53   4.45   4.90   3.91   5.32
199708  -1.11   1.95  -0.34  -1.13  -1.91   2.76  -1.70   3.04  -3.07
199709   8.88   6.76   9.58   9.15   8.08   4.23   9.39   6.26   7.55
199710  -7.10  -3.11  -6.72 -10.54  -5.36  -2.26  -5.81  -2.19  -6.37
199711   0.29  -0.33  -0.53   1.76   1.80   2.87   1.19   2.08   1.97
199712   6.11   3.47   6.58   5.21   5.50   3.62   6.53   3.97   5.59
199801   5.14   6.34   5.63   2.13   5.45   5.35   2.79   5.17   6.43
199802   6.64   8.78   6.43  10.33   6.53   6.04   6.29   5.68   6.67
199803   3.45   2.83   2.13   4.27   1.72   7.05   3.74   5.90   2.75
199804   0.50  -1.33   2.09  -1.08   0.43   0.67   1.22   0.56   0.42
199805  -0.39   1.20   0.00  -4.47   0.49   1.82   1.00  -0.66   0.46
199806  -1.12  -4.55  -0.78  -3.74  -0.85   1.02   0.74   0.84   0.77
199807  -0.09  -0.64  -1.24  -1.00  -1.28   6.07  -2.01   6.11  -0.33
199808  -9.95 -12.59  -7.02 -11.49  -8.54 -10.87  -8.79  -9.94  -9.05
199809  -3.23   1.34  -3.19  -3.06  -3.34  -2.67  -3.27  -1.82  -6.36
199810   7.38   0.82   7.93   7.43   6.93  -0.12   8.55   1.43   9.94
199811   5.30   1.79   5.51   7.48   4.28   4.68   3.23   4.77   5.44
199812   2.38  -0.59   4.59  -0.10   4.01   3.96   5.38   3.66   4.49
199901   1.12  -1.64   2.86   2.38   1.20  -0.53   3.18  -2.89   2.92
199902   4.85   9.66   3.28   7.46   3.89  11.95   3.70   7.90   3.11
199903   1.96   4.76   1.64   1.35   2.27   3.22   1.16   2.08  -0.46
199904   4.91   8.90   1.67  14.54   1.69  18.24  -0.25  14.49   0.90
199905  -4.97  -4.15  -5.29  -4.90  -4.86  -5.74  -3.96  -3.98  -5.28
199906   2.07   5.96   1.86   5.90   1.69   6.72   1.65   5.04   1.89
199907  -1.18   1.07  -0.99   3.95  -1.84   5.98  -0.96   4.31  -2.10
199908   0.64   1.56  -0.60  -0.07   0.27  -0.05  -0.22   0.02   0.59
199909  -4.30  -6.10  -4.25  -8.17  -3.34  -6.69  -3.98  -6.21  -2.93
199910   2.65  -4.80   5.54  -5.24   4.64  -4.87   4.78  -6.67   5.76
199911   5.43   4.53   7.08   7.36   7.44   5.38   8.90   4.75   7.60
199912   4.99   6.59   5.56   6.33   5.56   6.89   6.88   4.13   7.95
200001  -8.59 -12.22  -9.54  -9.55  -7.24  -9.54  -5.46  -9.38  -7.03
200002   0.67  -5.44   0.01  -0.30   0.32  -6.65   3.32  -4.08   1.45
200003   5.52  11.25   6.16   5.82   5.82   6.42   3.52   8.80   4.14
200004  -2.01   3.24  -0.94   1.21  -2.63   2.43  -3.73   3.53  -2.53
200005   0.57   4.90  -1.27   5.25  -0.71   5.92  -3.50   4.45  -2.93
200006   0.62   4.81   1.08   7.50   0.49   6.65  -0.87   5.63   1.71
200007   0.89  -1.26  -0.76  -1.25   2.52  -1.27   0.81  -1.13  -0.19
200008   5.08   1.71   7.14   0.45   5.42   1.86   3.75   2.69   6.90
200009  -4.64  -2.79  -6.26  -0.87  -5.47  -0.58  -7.12  -1.30  -7.23
200010   1.74   2.88   0.46   2.79   0.32   2.72   1.69   3.26  -0.98
200011  -2.66   9.35  -5.37   5.56  -6.11   6.58  -9.88   7.16  -8.29
200012   1.53   0.43   0.85   0.67   1.03   0.21   1.06  -0.26   2.11
200101   1.56  -0.48  -2.08   3.98  -0.67   3.91  -2.37   6.03  -0.13
200102  -5.00 -10.29  -0.88   0.72  -6.53   0.13  -6.83  -3.81  -8.51
200103  -4.68  -1.66  -5.21  -3.42  -4.67  -5.49  -3.97  -4.24  -6.05
200104   5.98   5.46   4.48   4.47   6.00   2.97   5.11   5.54   5.85
200105  -1.74  -6.00   0.83   4.02  -3.03   4.06  -3.51  -1.26  -4.29
200106  -2.21  -4.52  -0.10   1.59  -3.66  -0.16  -3.69   1.63  -4.79
200107  -1.71  -1.67  -1.06  -3.45  -1.79  -2.93  -1.61   0.43  -2.29
200108  -2.69  -3.60  -4.99   0.72  -4.85   0.65  -7.26  -1.62  -6.18
200109  -8.89  -6.97  -6.93 -14.34  -5.21 -16.96  -2.66 -13.00  -5.16
200110   3.24   4.31   2.11   3.28   1.77   4.39   2.01   3.97   4.15
200111   4.07   9.79   1.96   8.04   2.42   8.92   4.44   6.63   4.14
200112   0.70   0.53   0.52   4.37   0.76   3.45  -0.03   1.61  -0.23
200201  -1.28  -8.68  -0.36   1.14  -5.38  -3.68  -4.87   1.66  -5.29
200202  -0.85  -5.39  -0.12   1.04  -1.71   2.73  -1.56  -3.36  -1.82
200203   4.13   2.01   2.32   8.87   0.79   8.74   0.40   7.02   1.91
200204  -1.39  -6.13  -1.34   3.06  -5.25  -1.30  -5.80   3.72  -5.25
200205  -1.37  -0.67  -4.31  -0.35  -5.81   2.36  -6.62  -0.91  -2.30
200206  -8.27 -10.94  -7.01 -10.35  -8.55  -8.84  -7.62 -11.23  -9.63
200207  -8.73  -5.12 -10.29  -8.83  -9.75 -12.43  -8.08  -7.22  -8.49
200208  -0.03   2.60  -1.86   2.38  -0.15   0.81  -1.14  -0.58  -1.50
200209 -11.78 -16.60  -7.25 -11.70  -9.94 -13.69  -7.44 -12.85 -13.10
200210   8.53  13.98   7.14   3.35  11.72   5.86   9.58   8.88  14.83
200211   3.47  10.19   1.52   2.28   5.92   4.35   4.67   0.87   7.64
200212  -5.48  -5.40  -4.99  -4.25  -6.18  -6.49  -5.38  -6.92  -6.18
200301  -8.76  -4.58  -9.06  -5.98  -8.28  -3.25  -7.22 -10.29  -8.45
200302   2.21   2.82  -0.28  -1.40   1.94  -5.91   1.12  -3.42   1.79
200303  -0.86  -2.36   0.51  -3.70   0.40  -2.02   0.16  -4.13  -0.16
200304   9.33  11.22   9.70  16.94   7.49  13.99   9.68  16.62  10.72
200305   3.95  10.21   2.00   6.84   3.19   9.79   2.83   9.17   4.28
200306   0.25  -5.29  -0.12   2.05  -1.48   3.18  -2.65  -1.69  -1.18
200307   3.67   4.66   2.87   9.19   1.70   6.18   1.76  11.56   3.37
200308   0.80   1.21   1.28   3.95   1.35   3.73   1.32  -0.58  -0.60
200309  -1.40   0.20  -0.61  -1.78   0.17  -2.93   0.35  -3.49  -0.19
200310   4.93   5.63   4.82   7.76   4.00   7.71   4.87   7.18   5.04
200311   1.32   4.45   0.78  -1.03   1.62  -3.24   2.85  -0.91   1.71
200312   3.36   3.15   3.76   0.14   4.10   3.39   2.11   3.06   3.47
200401  -0.98   1.43  -1.26   0.00  -1.14   0.47  -1.16   1.55   0.71
200402   2.57   2.82   2.24   3.24   2.23   4.96   0.91   4.69   2.39
200403  -1.80  -2.39  -1.57  -0.02  -1.60  -0.39  -2.53  -2.54  -1.56
200404   2.58   2.54   2.79   1.57   1.61   1.08   2.60   1.52   1.44
200405  -1.20  -2.90  -1.53  -2.63  -1.07  -0.23  -1.68  -0.69  -2.19
200406   1.42  -0.01   1.66   0.78   1.97   3.58   0.90   3.73   0.36
200407  -1.23  -1.22  -1.97  -1.76  -0.24  -2.74  -2.32  -1.76  -2.37
200408   1.16   2.78   0.85   1.93   0.11   1.23   0.02   0.60   1.18
200409   2.66   3.92  -0.03   3.20   1.77   1.42   0.16   2.45   1.82
200410   1.54   3.86   0.82   0.81   0.75   2.71   0.34   1.69   2.42
200411   2.24   3.71   1.70   2.32   2.84   3.07   2.04   2.82   3.46
200412   3.13   3.12   3.41   8.68  -0.81   4.68   3.37   5.62   1.10
200501   1.34   0.82   1.08   1.91   2.11   4.43   0.67   2.19   0.89
200502   2.33   1.16   2.89   0.94   4.80   1.87   4.10   0.76   2.34
200503  -1.35   0.22  -1.40  -2.04  -1.21  -0.51  -1.28  -1.70  -0.55
200504  -2.06  -3.00   0.68  -3.23  -2.28  -2.56   0.41  -1.25  -3.17
200505   3.98   5.10   3.72   3.66   4.37   5.76   4.16   4.78   3.81
200506   3.30   1.20   1.80   5.39   3.30   3.88   1.62   3.43   1.72
200507   3.67   5.08   2.51   1.62   6.83   1.51   3.83   2.47   6.16
200508   0.37   2.20   0.58  -1.14   0.74   0.34   0.21  -1.71   1.91
200509   3.49   2.64   4.80   2.54   5.23   3.69   5.16   3.50   2.29
200510  -2.49   0.26  -2.38  -2.70  -3.98  -2.44  -2.27  -1.39  -2.57
200511   2.70  -1.87   3.39   4.15   3.79   4.42   3.35   3.85   0.44
200512   4.29   4.82   5.42   4.50   3.78   6.20   5.55   3.75   5.39
200601   2.84  -0.14   1.22   3.41   1.47   4.75   0.21   1.85   4.35
200602   1.19   2.80   1.08  -0.72   2.01  -5.01   1.88   1.29   0.78
200603   3.29   4.33   4.50   3.30   4.32   5.08   4.42   2.67   5.17
200604   1.05  -0.11   1.88   1.21   1.55   3.14   1.30   0.82   1.59
200605  -4.68  -3.60  -4.09  -5.24  -5.13  -5.59  -4.66  -3.61  -4.40
200606   1.93   0.04   2.74   1.24   3.39   0.07   3.87   1.54   2.09
200607   1.28   2.10   0.43   1.07   0.60   1.49   0.82   1.07   1.09
200608   0.28   1.10   1.22  -0.79   1.90  -2.76   1.84   0.21   1.10
200609   1.59   4.44   0.93   2.39   1.46   1.01   0.99   3.05  -0.47
200610   3.24   5.33   2.11   3.45   1.22   4.20   0.75   3.75   3.87
200611  -0.53   1.17  -0.98  -0.22  -1.30   0.67  -0.84  -0.64  -0.59
200612   3.42   5.93   2.38   3.81   2.78   1.77   2.04   3.62   2.97

     Value-Weight Dollar Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
197501  54.56  47.27  55.59  54.79  52.33  57.33  53.27  47.16  56.87
197502  26.32  32.61  24.23  26.89  24.96  26.58  25.34  29.75  25.75
197503  -8.16  -9.37  -6.04 -10.69  -7.49  -9.99  -7.48  -9.34  -6.05
197504  14.02  14.29  13.15  15.56  14.53  15.94  12.69  10.76  14.20
197505   4.92   2.10   2.45   9.39   2.55   9.54   2.84  -0.52   2.23
197506 -14.58 -17.31 -17.31 -11.45 -18.27 -10.67 -17.62 -14.01 -16.52
197507  -5.13  -4.40  -5.58  -5.28  -3.86  -5.07  -4.34  -2.68  -4.28
197508  13.05  11.51  13.02  12.68  14.24  12.70  12.59  12.69  12.21
197509  -0.89   2.24  -0.62  -0.34  -0.52  -0.30  -1.42   1.59  -1.96
197510   6.35   9.01   3.85   7.48   3.79   7.61   4.26   9.21   4.32
197511  -0.98   1.44  -1.99  -0.90  -1.92  -0.33  -2.02   1.95  -1.93
197512   5.02   5.17   4.60   5.75   4.04   5.27   4.42   6.12   4.38
197601   8.85  14.29   7.17  10.56   6.16  11.23   6.27  12.81   5.95
197602  -1.74  -2.63  -1.49  -1.07  -2.08  -1.48  -2.05  -2.50  -1.47
197603  -4.94  -7.05  -6.28  -3.17  -5.47  -2.55  -5.84  -7.76  -3.66
197604   0.76  -1.40  -0.78   0.85   1.02   1.48   1.08  -0.30   1.89
197605 -10.12 -12.00 -10.90  -9.28  -8.92 -10.46  -8.85 -11.85  -9.38
197606   0.19   1.72   1.05   0.34   0.24   0.17  -0.13   0.92  -1.13
197607  -2.94  -1.89  -2.31  -3.89  -2.82  -1.84  -2.87  -1.29  -3.45
197608  -5.36  -3.54  -5.62  -5.95  -4.63  -6.17  -4.70  -3.35  -5.97
197609  -9.82 -10.68 -12.55  -9.12  -8.62 -10.63  -8.97 -12.39  -7.67
197610 -13.22 -19.36 -14.90 -12.78  -9.91 -14.09  -9.96 -18.84  -8.15
197611  10.63   9.43  10.94  10.11  11.97   9.46  11.74   9.87  12.52
197612  22.44  24.13  24.65  21.93  20.95  23.18  21.54  21.97  20.87
197701   9.94  15.47   8.19   8.70   9.92  11.78   9.52  16.28   9.39
197702   2.67   2.77   1.57   3.29   3.46   0.68   2.77   4.47   3.57
197703   4.02   5.13   4.01   5.48   2.44   8.45   3.19   4.03   1.13
197704   4.55   3.93   5.28   1.40   5.65   2.25   6.37   4.43   8.01
197705   2.61   2.23   2.31   4.26   2.12   3.58   1.76   1.18   1.35
197706   3.42   2.44   4.09   1.04   2.67   3.05   3.62   1.59   4.88
197707  -1.45  -2.90  -0.57  -0.99  -1.13  -3.00  -0.04  -3.40  -1.00
197708  12.59  13.38  13.73  12.22  12.36  14.40  13.93  13.43  12.74
197709   6.20   8.46   6.11   6.98   6.01   6.01   7.06   7.14   4.75
197710   2.97   5.13   2.25   3.96   2.68   2.71   3.55   6.14   2.27
197711  -5.63  -8.75  -5.46  -6.05  -4.02  -8.13  -4.79  -9.46  -4.03
197712   6.50   8.63   6.31   9.50   5.60   6.50   6.72   8.96   5.10
197801  -2.70   0.31  -4.15  -1.53  -4.46  -1.43  -4.25   2.32  -4.37
197802  -5.33  -3.56  -6.15  -2.74  -7.31  -2.95  -6.45  -5.11  -6.97
197803   2.70   1.37   2.47   2.08   2.93   2.54   3.18   0.14   2.93
197804   0.88   1.40  -0.19   2.63   0.25   1.14  -0.04   1.33   0.41
197805   4.49   4.21   2.83   4.33   3.95   4.71   3.34   0.82   4.48
197806  -0.38  -2.80   1.28  -0.84   0.25  -1.36   1.44  -1.52   0.75
197807  10.38  10.71  12.10   8.55  10.87  10.05  12.35  10.99  10.13
197808   3.55   2.59   4.66   2.92   3.67   2.59   3.51   3.15   4.76
197809   2.34   1.85   3.00   1.49   2.82   1.78   3.53   3.26   2.99
197810   2.20   2.83   0.80   3.31   2.19   2.47   1.42   3.31   1.37
197811  -5.04  -5.10  -5.85  -4.61  -4.91  -4.72  -5.91  -5.76  -4.57
197812   2.80   3.12   3.70   1.59   3.06   2.31   3.05   1.90   3.26
197901  -0.48  -0.04  -1.03   0.15  -1.18   1.65  -0.50  -0.63  -1.20
197902   8.91   5.82   7.96   5.46   9.66   6.27   8.97   4.43  10.77
197903  15.79  11.12  18.76  13.18  18.81   9.87  19.66  10.69  19.53
197904   4.85   4.73   4.18   4.54   5.23   5.40   4.83   5.14   5.15
197905  -6.14  -5.64  -6.83  -5.95  -6.59  -4.49  -6.26  -4.26  -7.04
197906   0.83  -1.84  -2.75  -1.12   2.25  -2.55  -2.56  -1.52   3.01
197907   1.27   2.17   4.38   1.83   3.24   1.60   3.67   1.44   1.31
197908   2.52   2.80   3.30   3.60   1.05   5.82   2.50   2.80   0.20
197909   1.27  -1.60  -0.56  -2.29   2.33  -0.56  -0.01  -1.03   2.92
197910 -10.64 -12.17 -15.93 -14.37  -7.62 -14.03 -15.96 -10.93  -8.67
197911   4.52   2.93   4.37   4.86   3.87   3.44   3.99  -0.10   5.25
197912  -1.61   0.95  -1.66   0.08  -3.08   2.30  -1.86   1.80  -3.75
198001  12.09  11.97  12.51  10.79  14.17  10.62  14.18  11.48  12.68
198002   6.30   2.65   8.56   8.26   5.83   8.33   4.95   2.73   7.42
198003 -13.68 -11.26 -14.98 -15.58 -11.77 -16.00 -11.61 -11.58 -14.02
198004   8.29  11.14   6.99   5.96   9.63   5.97   9.04  11.04   6.34
198005   0.60  -3.24   2.39   3.57  -1.63   4.03  -0.99  -3.83   0.59
198006  12.80  10.88  13.92  11.24  16.36  10.90  16.24  11.17  13.89
198007   3.30   4.67   2.77   0.91   6.38   0.68   5.67   4.00   3.04
198008   2.33   0.66   3.25   1.96   3.78   2.28   4.30  -0.31   3.15
198009   1.94  -2.10   3.94   4.60   1.77   4.78   2.00  -0.82   5.68
198010   9.12   1.85  12.93  14.89   8.64  15.36   8.82   3.33  14.18
198011  -0.46  -4.80   0.75  -0.24  -0.01  -0.35   0.30  -5.12  -1.61
198012  -4.63  -1.64  -5.19  -8.15  -0.97  -8.16  -1.45  -2.07  -5.47
198101  -0.97   0.44  -1.30  -1.69   0.22  -0.08   0.45  -1.86   0.54
198102  -3.01   2.34  -4.48  -4.38  -3.04  -3.20  -2.23  -3.26  -2.18
198103   2.87   4.06   0.49  -4.03   5.83  -1.35   6.06   1.87   6.72
198104   4.38  14.07   0.09   2.18   2.47   4.96   2.17  16.06   2.43
198105  -7.99 -10.78  -5.84  -5.09  -8.39  -6.48  -7.97 -11.10  -8.24
198106  -6.28  -5.10  -8.30 -12.26  -3.12 -13.87  -3.00  -6.20  -2.40
198107  -3.91  -5.70  -1.98  -1.24  -4.10  -1.48  -5.14  -5.88  -4.49
198108   4.68   5.35   3.58  -0.27   7.23   2.16   6.70   3.09   6.81
198109 -18.46 -14.09 -18.54 -17.27 -18.81 -16.79 -19.51 -12.73 -19.77
198110   6.30   1.23   9.36  13.98   3.21  11.13   3.05   2.97   3.02
198111  19.41  20.49  19.09  17.56  20.85  18.62  20.37  19.09  20.07
198112  -3.29  -2.20  -3.24  -4.92  -1.60  -4.72  -1.66  -2.39  -1.44
198201   4.21  10.96   5.62  -0.99   6.35   0.05   5.76   0.76   5.34
198202  -9.57  -7.15  -9.20  -9.36  -8.97  -8.74  -8.76  -9.77  -9.76
198203   3.92  -0.26   3.99   4.24   1.98   4.43   3.65   2.56   3.45
198204   3.40  -0.35   3.36   7.38   3.29   6.61   2.87   6.54   3.72
198205   5.12   3.27   7.32   1.71   6.59   2.46   7.01   1.45   7.29
198206  -7.17  -8.12  -4.74 -11.08  -5.15 -10.42  -4.94 -11.11  -4.62
198207   3.56  -1.07   6.68  -1.81   5.80  -1.93   7.22  -4.47   6.73
198208   2.73  -2.49   1.69   7.35   0.70   7.49   1.48   6.89   1.42
198209   5.56  -0.29  12.36  -1.38  10.45  -4.96  11.79  -3.75  12.00
198210   0.17   5.76  -3.73   8.62  -2.80   9.32  -3.42  11.11  -3.91
198211  -2.36   0.24  -0.55  -7.61  -0.70  -7.62  -0.51  -8.67  -0.35
198212   1.73   2.66   0.77   1.48   0.06   0.30   0.39   1.29   0.09
198301  -3.70   0.62  -8.14  -0.31  -6.60  -1.28  -7.59   1.15  -8.08
198302   0.29   4.68   1.38  -2.21   1.13   0.58   2.01  -1.35   2.01
198303   0.64   2.88  -1.06   5.53  -0.60   6.44  -1.72   4.28  -1.58
198304  14.62  15.08  13.66  14.76  14.75  18.81  14.03  22.00  14.30
198305   3.30   6.11   4.70   2.39   4.93   3.84   4.83   2.83   4.62
198306  -0.14   0.14  -3.48   5.52  -3.70   6.08  -3.89   4.79  -3.89
198307  -3.34  -1.15  -3.38  -6.40  -2.46  -4.12  -3.25  -4.92  -3.02
198308  -0.68  -0.34  -3.89   2.65  -3.08   2.51  -3.92   3.11  -4.28
198309  -0.15  -0.90  -0.78   1.11  -1.36   0.33  -0.79   0.97  -0.74
198310  -1.55  -0.46  -2.71  -2.40  -2.77  -2.65  -2.25  -0.29  -1.99
198311   2.79   6.80   3.40   1.76   3.32   2.56   3.24   1.61   3.17
198312   0.48   5.11  -1.81   2.84  -2.10   1.22  -1.72   1.86  -2.08
198401   3.15   6.59  -1.03   8.26  -0.01   7.99  -0.65   6.70  -1.20
198402   4.62   5.70   5.78   3.81   6.44   4.59   5.95   4.32   5.62
198403   4.52   3.90   6.30   3.22   6.69   3.43   5.93   4.21   6.70
198404   0.18   3.39  -1.52   3.21  -1.06   1.62  -1.71   3.31  -2.33
198405 -10.49  -8.74 -11.72  -7.62 -11.85  -8.46 -11.12  -9.73 -12.26
198406  -0.27  -1.23   1.22  -1.85  -0.59  -2.94   1.84  -1.67   2.80
198407  -6.40  -6.35  -5.97  -7.69  -4.93  -8.35  -5.33  -6.19  -6.71
198408  11.03  11.36  11.60  12.07   9.71  13.29  11.27  10.62  12.17
198409  -1.64  -2.58  -1.75  -0.37  -3.17  -0.39  -1.19  -2.18  -1.82
198410  -0.74  -2.37   0.00  -2.84   0.38  -3.56  -0.44  -2.57   0.16
198411   1.53   2.46   1.95   1.54   1.89   2.26   1.82   2.33   2.94
198412   0.84  -1.34   0.71   0.36   1.82  -0.13   0.99  -0.92   1.02
198501   2.01   4.86   0.96   6.20   2.70   6.43  -1.43   6.38  -0.87
198502  -4.42  -3.80  -4.55  -3.97  -4.42  -2.67  -4.24  -3.32  -4.87
198503  15.30  15.15  16.76  12.40  18.49  12.69  14.32  13.91  14.42
198504   1.79   2.54   2.29   0.97   2.15   1.43   2.84   2.88   3.75
198505   6.39   2.36   9.79   2.55  11.78   2.68   3.53   2.11   2.86
198506  -4.60  -0.85  -7.79   0.92  -7.58  -1.78  -6.63  -0.01  -6.89
198507  12.92  11.33  16.46   8.46  15.44  10.09  14.52  11.65  13.06
198508   5.28   6.83   5.18   5.89   5.52   6.18   4.78   7.04   5.39
198509  -3.50  -2.69  -4.53  -3.81  -2.65  -4.45  -3.49  -2.48  -4.81
198510  10.08   8.87   8.85   9.13   8.70   7.98  11.25   9.17  11.36
198511   7.79   4.52   8.56   5.97   8.25   5.09   7.84   5.05   8.25
198512  -4.17  -4.72  -5.57  -1.54  -5.46  -3.06  -4.29  -4.26  -4.91
198601   0.04   2.38  -1.54   3.07  -1.25   3.52  -1.04   2.65  -0.69
198602  12.79   9.12  12.29   8.97  13.17   8.94  12.95   8.75  14.85
198603   9.12   9.32   9.21   8.90   9.67   9.32  10.01   8.59  10.15
198604   4.26   3.52   3.19   4.30   3.15   3.25   3.90   3.55   4.25
198605  -6.07  -4.51  -7.03  -4.45  -7.71  -4.61  -6.53  -4.31  -7.14
198606   6.71   7.58   5.21   7.25   5.25   7.54   5.79   7.52   5.68
198607  -8.05  -6.25  -8.46  -6.21  -8.40  -5.57  -6.77  -6.21  -7.08
198608   5.91   8.18   5.82   9.50   5.10   9.16   5.09   9.42   5.55
198609  -7.28  -2.87 -10.33  -3.11 -10.10  -2.48  -9.13  -3.46  -9.63
198610   1.60   1.05   1.57   0.68   1.33   1.04   1.84   1.57   0.89
198611   4.38   4.11   2.81   4.15   3.14   3.90   1.82   4.06   2.69
198612   5.62   8.02   5.68   7.01   6.51   6.95   4.76   6.94   4.38
198701  13.21  13.27  11.88  13.38  14.96  13.18  13.21  14.10  14.06
198702  11.38   4.48  16.29   8.12  15.05   5.82  15.94   7.44  15.51
198703   5.71  15.13   2.58   8.13   3.04  13.04   1.86  10.11   2.23
198704   6.66   7.29   4.79   6.82   5.66   8.09   5.41   7.97   6.02
198705   5.14   5.39   4.58   6.27   3.92   6.81   4.46   5.74   5.17
198706   2.98   6.83   0.98   1.94   3.17   3.73   1.91   3.66   3.84
198707   2.88   4.50   3.39   3.80   2.76   3.63   2.28   2.18   2.27
198708  -2.32  -3.73  -1.22  -3.25  -1.95  -2.73  -1.17  -1.75  -1.85
198709   5.38   5.42   6.38   4.31   7.08   4.11   5.91   3.08   6.17
198710 -22.66 -23.23 -24.21 -20.74 -25.27 -22.11 -24.73 -20.66 -25.61
198711  -2.76  -1.96  -3.03  -2.48  -3.76  -1.40  -3.21  -1.68  -4.48
198712  12.01  13.24  10.85  12.65  10.67  11.62  11.71  11.85  10.96
198801  -0.46   0.48  -0.67  -0.77   0.28  -0.13  -0.57  -0.25   0.55
198802  -0.53  -1.82  -0.02   0.94  -0.50  -0.72  -0.75  -1.25  -0.76
198803   5.06   7.55   3.29   3.31   5.13   5.42   4.59   6.18   4.05
198804   3.68   3.11   3.37   2.39   3.08   3.27   1.73   3.46   1.55
198805  -2.87  -3.20  -1.53  -3.44  -1.59  -4.44  -1.95  -4.07  -2.13
198806  -2.78  -4.77  -2.63  -0.40  -2.59  -1.99  -2.85  -2.30  -3.01
198807   0.43   2.18  -0.05  -0.25  -0.28   0.53   0.12   0.03   0.49
198808  -6.42  -5.97  -6.98  -5.48  -6.94  -6.28  -6.67  -5.76  -6.91
198809   4.73   4.13   4.62   5.72   5.82   4.22   4.76   4.61   3.96
198810   7.10   7.84   6.63   9.08   6.28   7.17   6.16   7.36   7.20
198811   1.35   2.76  -0.97   2.84  -1.35   3.50  -1.26   3.73  -1.19
198812  -1.94  -2.01  -1.73  -1.17  -2.36  -0.23  -2.77  -1.07  -2.50
198901  11.36  11.94  10.90  14.00  10.25  12.18  10.54  12.27  10.09
198902  -1.71  -3.17  -0.43  -0.07  -2.77  -3.30  -1.59  -3.08  -0.43
198903   0.73   2.09   1.80   0.56   1.73   2.09   0.33   2.79  -0.19
198904   2.58   2.24   3.21   1.78   3.51   1.51   3.50   2.58   3.58
198905  -6.16  -6.23  -4.88  -6.20  -5.54  -6.35  -5.82  -6.25  -4.90
198906   0.23   0.95  -0.59   0.71  -0.73   0.31  -0.30   1.70  -1.46
198907  14.50  16.07  14.78  17.47  14.46  14.15  14.72  14.58  14.92
198908  -2.37  -5.09   1.17  -4.15  -0.81  -4.28   0.58  -4.16   0.95
198909   0.00   1.64  -1.10   0.28  -0.20   2.01  -1.15   0.89  -0.90
198910  -9.18  -8.99  -7.94 -10.94  -8.43  -8.59  -9.63  -8.80  -8.56
198911   4.59   5.15   5.46   4.60   5.53   4.36   6.07   4.72   4.81
198912   9.42  11.69   7.36   8.10   9.36  11.33   8.54   9.84   8.01
199001   0.64   0.47  -0.40   0.24  -0.39   1.78  -0.26   0.60  -0.56
199002  -2.72  -3.53  -2.55  -2.95  -2.29  -2.10  -1.97  -2.63  -2.05
199003  -1.90  -1.93  -0.73  -0.64  -1.30  -3.27  -0.97  -2.63  -0.83
199004  -5.93  -6.47  -6.02  -3.70  -6.10  -6.90  -6.13  -6.53  -5.29
199005  14.22  15.14  13.54  14.45  14.69  14.84  14.04  14.05  14.24
199006   6.21   7.41   5.58   5.44   6.41   6.07   6.48   4.75   6.16
199007   4.81   5.88   2.85   1.83   4.70   4.42   3.62   5.10   5.13
199008  -6.22  -5.97  -8.22 -10.55  -7.65  -3.05  -7.84  -3.11  -8.91
199009  -8.12  -8.91  -7.18 -11.81  -7.60  -9.02  -7.25  -8.74  -8.41
199010   7.12  10.51   6.46   9.00   7.26   5.65   7.74   5.59   7.72
199011   4.20   3.92   3.20   5.14   2.39   5.67   2.92   4.77   2.18
199012  -0.34  -0.51   0.85   0.03   0.77  -1.28   0.17  -1.48   1.82
199101   2.91   1.95   4.25   0.03   2.58   0.96   5.05   3.45   3.87
199102   8.24  10.06   8.31  13.29   6.60   8.45   6.86  11.22   6.63
199103  -4.99  -5.94  -3.30  -4.67  -4.42  -4.53  -4.21  -4.30  -4.20
199104   0.37   0.56  -0.41  -1.23   0.74   1.26  -0.51  -0.37   0.25
199105  -1.11  -3.86  -0.12  -4.03  -0.81   0.24  -0.02  -1.39  -0.10
