
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
199610   2.57   0.44   4.34   0.03   4.38  -0.59   5.62   1.24   5.47
199611   7.73   7.21   8.45   6.51   9.09   5.93   9.55   5.02   9.47
199612   4.10   3.96   3.62   5.38   2.88   4.59   2.69   6.30   2.68
199701   8.75   7.57  11.15   8.96  10.31   8.95   8.85   6.47  11.57
199702   3.33   9.22  -0.15   7.42   0.41   4.88   0.29   7.26   1.88
199703   2.31   2.13   2.49   2.42   3.68   3.26   3.67   1.99   2.94
199704  -1.05  -1.63   0.23  -2.47  -1.89  -0.47  -2.80  -2.37  -1.33
199705   5.92   5.51   6.80   5.53   5.90   5.14   4.96   4.14   7.07
199706   6.70   4.19   7.90   3.70   8.91   3.93   9.13   5.79   6.96
199707   8.61   9.11  10.00   8.21  11.47   8.68   9.35   8.82  11.55
199708  -5.66  -6.02  -5.82  -5.83  -6.81  -5.90  -6.91  -5.48  -6.70
199709   8.26   6.54  10.35   5.91  10.94   4.72  10.50   5.50  11.70
199710  -8.95  -6.87 -10.76  -7.61  -9.78  -9.09  -8.31  -9.16  -8.23
199711   2.73   2.35   1.47   4.22   1.21   1.24   2.88   2.50   1.94
199712   1.72   3.74   0.51   4.53   1.21   0.13   0.63   2.69   2.20
199801   3.21   3.14   3.46   2.79   3.15   4.21   4.22   4.01   3.31
199802   7.66   4.24   9.11   6.78   9.10   3.19   9.13   8.67  10.04
199803   8.22  10.29   7.29   6.70   6.85  10.43   7.85   9.65   7.07
199804   1.74  -0.38   3.40  -1.81   3.43  -2.52   3.96  -0.22   3.53
199805   1.45   2.09   0.87   0.53   2.23   0.95   1.66   2.01   0.63
199806   1.52  -3.07   2.32   0.43   2.16  -3.89   2.28  -1.07   2.82
199807   0.79  -2.04   1.42  -0.14  -0.04  -2.52   0.43  -0.15   0.75
199808 -15.96 -14.22 -16.23 -17.32 -15.68 -15.08 -14.16 -16.27 -16.98
199809  -9.16 -12.37  -6.88 -10.16  -8.16  -8.10  -7.93  -9.36  -7.46
199810   7.36   1.87   8.35   4.56   8.24   2.35   6.13   6.86   8.45
199811   7.91   6.32   8.77   6.48   8.66   4.13  10.54   5.92   9.90
199812   3.79   0.08   4.51  -0.26   4.70  -0.80   4.97   0.25   4.68
199901   5.28   4.39   6.94  -2.03   7.53   0.18   7.88   5.05   6.79
199902  -0.67   1.69  -1.24  -1.01  -0.91   1.29  -1.42   3.24  -1.04
199903   5.07   5.00   4.81   8.32   4.73   8.61   3.52   6.32   5.78
199904   6.96   8.67   5.81  11.26   6.04  11.78   5.33  10.45   6.21
199905  -1.72  -3.18  -1.39  -3.77  -1.23  -1.97   0.86  -3.87  -1.07
199906   7.80   3.80  10.67   2.34  11.18   2.80  12.25   3.85  11.80
199907   0.55   3.32  -0.36   4.96  -0.25   6.23  -0.36   4.47  -0.94
199908   0.78   2.90  -0.29   4.29  -0.83   5.32  -1.50   7.26  -0.26
199909   1.10  -2.06   2.13  -2.19   2.54  -2.45   1.66  -2.14   1.76
199910  10.13  -0.30  14.60   2.43  15.78   0.48  17.60  -0.08  15.66
199911  16.27   4.25  20.14   8.08  21.71   6.40  22.91   6.62  21.17
199912  20.65   9.87  23.92  11.19  25.09  10.03  25.99  12.27  24.75
200001   1.72  -0.69   3.45  -2.02   4.40  -1.04   6.59  -0.61   3.72
200002  12.35  -3.92  17.31   3.93  16.89   0.98  18.43  -1.43  17.54
200003  -0.03   5.30  -1.33   6.03  -1.91   1.15  -1.70   2.44  -1.00
200004   3.30  -3.61   3.38  -5.60   3.65  -4.21   3.86   3.22   3.71
200005  -5.52  -0.43  -7.02   4.04  -7.37   0.18  -8.06   0.85  -6.74
200006  -3.81  -4.71  -4.38  -1.77  -4.65  -4.00  -3.97   0.32  -4.43
200007  -2.18  -1.42  -2.95   6.28  -2.14  -1.46  -1.35   1.17  -2.96
200008   3.30   2.77   3.35   3.34   4.74   3.92   4.33   2.83   3.62
200009  -7.72  -2.47 -10.15   2.49 -11.58  -0.67 -10.67  -0.96 -10.71
200010   0.35   0.96  -1.85   2.50  -1.15   0.35  -0.87   4.01  -1.77
200011  -5.41  -0.79  -7.89   3.88  -8.51   0.52  -8.66   1.15  -7.91
200012  -0.97   5.18  -2.00   4.48  -1.98   5.43  -1.10   3.49  -2.04
200101  -1.29   5.13  -1.39   1.17  -0.81   6.35  -2.17   6.78  -2.06
200102 -16.20   2.98 -20.52   2.91 -21.66   3.14 -21.62  -2.51 -21.57
200103  -7.62  -6.42  -9.02  -7.08 -10.41  -7.01 -11.96  -6.13 -10.70
200104  15.86   5.55  20.04   6.89  20.95  10.87  19.55  -0.40  19.75
200105  -1.65   5.68  -3.71   3.70  -4.61   6.35  -2.02   2.55  -2.13
200106  -8.54  -4.30 -10.49  -1.61 -12.13  -4.69 -11.74  -2.29 -12.01
200107  -2.81  -0.55  -2.59  -2.45  -2.32  -1.39  -2.78  -0.55  -2.39
200108 -11.74   2.06 -16.61  -2.01 -18.20   0.76 -16.62  -0.28 -16.69
200109  -9.71 -11.37  -9.18 -12.99  -8.24 -10.37 -10.02 -10.13 -12.01
200110  11.09   5.32  15.20   6.33  15.53   6.56  16.02   4.22  15.17
200111   9.68   5.28  10.95   5.60  12.51   5.82  13.57   7.41  13.20
200112   3.84   1.80   3.53   0.97   2.79   2.38   2.31   4.92   3.23
200201  -4.66   3.65  -7.70   5.11  -5.48   7.22  -8.40   1.85  -8.27
200202  -0.63   2.63  -2.51   3.14  -0.93   3.68  -2.69   3.84  -4.11
200203   2.13   4.86   1.82   2.76   3.39   0.70   1.78   4.20   1.96
200204 -11.44  -1.25 -17.02  -1.88 -11.53   0.47 -20.10  -2.21 -18.79
200205  -5.56  -1.49  -8.68   2.13  -7.90   2.52  -8.84  -1.46 -10.74
200206  -5.31  -4.81  -5.62  -5.59  -2.10  -6.04  -6.84  -3.15  -7.07
200207 -10.99  -8.03 -12.29  -6.98 -10.14  -6.64 -12.12  -8.26 -11.14
200208   1.24  -5.11   2.96  -3.33  -0.70  -3.22   1.48  -1.15   0.90
200209 -11.43 -10.65 -11.15  -8.21  -8.91  -8.94 -11.91 -10.22 -13.82
200210  12.86   6.45  17.17   6.25  14.62   6.20  20.01   3.25  23.00
200211  10.52   7.78  10.09   6.30  10.65   3.13  11.08   9.33  11.68
200212 -11.61  -4.10 -13.12  -2.49 -15.20  -0.84 -15.99  -7.22 -15.00
200301  -6.60   2.80  -7.76  -6.07  -7.52  -3.79  -7.21  -2.91  -6.67
200302  -2.99  -6.60  -2.83  -1.21  -4.63  -1.87  -4.77  -2.84  -5.91
200303  -0.56  -1.57   0.45  -0.95  -1.48  -2.73  -0.11  -0.60  -1.34
200304  13.02  12.13  11.75  10.48  14.65   9.05  12.67  10.31  16.29
200305   0.48   4.90   0.04   1.63   1.36   2.26  -0.39   0.86   2.10
200306   1.95   8.16   0.70   4.19   1.04   7.28   0.81   1.59   1.09
200307   3.87  12.19   0.41   6.60   1.02   5.96  -0.34   5.95   3.25
200308   6.26   9.24   5.98   5.40   5.65   6.33   6.63   3.93   7.32
200309  -4.86  -3.56  -5.83  -2.01  -5.58  -3.16  -5.30  -1.32  -5.62
200310   9.43  12.21   6.85  10.40   8.78   9.13   6.35  12.12  10.01
200311   0.94   0.74   1.84   0.25   0.93   1.22   2.14   4.09  -0.50
200312   0.53   2.56  -1.98   2.56  -0.78   0.96  -2.54   3.24  -0.75
200401   8.59   5.45  13.25   2.37   6.38   4.20  10.25   2.45  13.93
200402   5.41   3.37  10.87   2.58   3.89   3.05   4.46   3.06   6.84
200403  -2.80  -0.85  -2.63  -1.09  -2.83  -0.93  -2.98  -1.88  -4.65
200404  -5.77   0.92  -8.76   1.07   0.07   1.41 -10.42   1.49 -10.80
200405  -1.10  -2.16  -1.35  -0.78  -1.74  -1.49  -2.21  -1.74  -0.83
200406   4.87   5.53   4.84   5.60   4.82   5.21   5.10   4.86   4.47
200407  -3.19   0.50  -6.98  -0.08  -0.52   2.07  -5.55  -0.21  -6.02
200408   0.21   0.17  -0.17   1.56  -1.52  -1.79   1.05   2.44  -0.15
200409   5.72   2.55   7.88   4.86   2.45   2.83   5.21   3.16   7.95
200410   0.98   1.74  -0.50   1.30   0.33   1.02   2.25   2.24   0.34
200411   5.97   7.13   4.65   7.23   5.59   6.47   5.11   7.55   5.97
200412  -0.08   0.89  -0.49   0.74   2.25  -0.64   0.67  -0.25  -0.34
200501   1.08   0.62   1.32   0.20   2.78   0.00   0.66   1.48   1.35
200502   5.93   6.93   4.92   8.50   3.91   7.45   3.04   6.22   4.59
200503  -0.21  -0.32  -0.71   0.08   0.71  -0.52   0.73  -0.01  -0.17
200504  -2.60  -6.49  -0.11  -3.12  -1.46  -6.66   0.07  -4.16  -2.24
200505   6.50   4.57   8.26   5.18   7.76   4.45   9.00   6.01   8.80
200506   5.37   4.39   5.68   6.95   5.50   4.47   4.86   4.98   5.53
200507   3.84   4.55   2.14   6.23   5.09   4.62   1.94   4.27   3.52
200508   0.81   1.48   0.14   1.22  -0.14   2.89  -1.62   1.82   0.70
200509   5.36   4.04   6.72   4.60   5.43   2.67   5.77   6.56   5.16
200510  -3.40  -3.79  -4.21  -3.68  -3.86  -2.74  -4.51  -2.42  -5.39
200511   3.43   4.65   2.43   3.37   1.77   4.52   3.21   3.45   3.91
200512   6.09   6.91   5.39   7.90   5.64   5.85   5.49   4.81   6.25
200601   2.80   3.11   3.25   4.72   2.56   5.71   2.50   3.16   1.60
200602   3.37   4.67   2.04   3.45   3.42   2.88   3.60   6.29   2.68
200603   6.34   7.90   7.48   4.95   5.73   6.27   8.93   5.09   8.16
200604   0.17  -1.02   0.77  -0.88  -1.75   0.13  -0.42  -1.25  -0.17
200605  -7.94  -8.38  -8.50  -7.47  -6.89  -6.41  -8.02  -7.25  -8.23
200606  -0.32  -0.24   0.51   0.49   0.57   1.10  -1.04   1.22  -0.39
200607   0.08   2.35  -2.19   2.18   0.23   2.92  -2.89   3.57  -3.28
200608   3.80   3.94   3.70   2.56   3.82   3.67   4.35   3.41   4.91
200609   2.35   3.03   0.95   2.79   4.49   3.81   1.53   4.58   1.31
200610   5.35   6.64   4.07   5.82   6.85   7.15   4.37   6.06   5.53
200611   0.18   0.31  -0.32   1.06  -1.08   0.67   0.75  -1.08   0.11
200612   6.46   9.21   4.70   4.85   6.26   5.74   5.02   5.17   5.14

     Value-Weight Dollar Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
197501  12.13  10.42  12.38  14.38  12.87  11.81  11.63   9.38  13.16
197502   9.82   9.30   9.84  11.22   7.82  10.64   9.32   9.64   9.67
197503  -2.05  -0.78  -1.68  -3.53  -0.57  -2.67  -2.01  -2.42  -1.91
197504   4.12   9.64   2.23   3.31  10.10   2.45   1.75   0.65   8.88
197505  -2.70  -6.04  -0.78  -7.04  -2.46  -6.99   2.10  -7.50   1.41
197506   3.69   1.65   5.14   7.31   2.85   6.71   3.38   3.17   3.59
197507  -5.16  -3.93  -5.80  -4.50  -7.18  -3.85  -5.72  -3.37  -6.91
197508  -3.70  -5.38  -5.89  -1.93  -1.64  -2.90  -5.95  -6.25  -4.07
197509   1.57   0.25  -0.91   2.67   1.45   1.70   0.48   1.90  -1.18
197510   5.33   6.19   2.92   5.86   6.08   3.79   3.04   5.94   4.55
197511  -2.03  -2.57  -3.38  -3.63  -1.59  -3.57  -3.23  -0.50  -2.89
197512   2.27   6.29  -0.27   2.87   3.00   1.06  -0.29   6.19  -0.03
197601   4.10   9.32   2.36   7.62   1.10   7.37   1.15   9.63   2.48
197602   1.13   1.80   0.35   1.75   1.06   2.73   1.00   2.19  -2.22
197603   3.19   2.72   2.53   6.36   3.12   4.05   3.36   3.21   5.82
197604  11.02  11.17  10.93  12.17  11.14  12.76  10.75  11.28  11.30
197605  -5.57  -7.01  -2.17 -10.12  -1.90  -8.37  -1.76  -7.41  -7.46
197606   0.50  -0.70  -1.34   3.50  -1.22   0.42  -1.42  -1.35   3.10
197607   1.03   0.09   0.20   1.85   0.15   1.09   0.27   1.05   1.79
197608  -4.72  -5.63  -4.86  -6.04  -5.91  -5.86  -5.98  -5.98  -4.58
197609  -3.49  -8.67  -3.46  -7.29  -2.16  -9.36  -2.24  -9.10  -0.76
197610  -8.14 -14.58  -5.91 -11.73  -2.42 -15.62  -2.42 -14.12  -4.86
197611   3.03   3.81   3.00   5.35   4.17   0.71   4.17   1.82   0.84
197612   5.67   5.92   4.22   6.05   4.90   5.11   4.90   6.48   5.40
197701  -9.56  -9.99 -10.06  -9.04  -7.54 -11.65 -10.22  -8.17  -8.28
197702  11.37  13.87   7.98  14.25   9.46  10.50   8.67  14.30   9.73
197703   2.75   5.12   2.71   1.90   4.05   3.18   1.27   2.03   4.46
197704  -4.18  -4.73  -5.37  -2.31  -4.97  -5.80  -4.69  -2.61  -2.98
197705  -2.73  -2.82  -1.29  -1.82  -4.59 -11.61  -0.61  -4.36   1.10
197706 -10.48 -13.86  -7.86  -9.75 -10.30 -10.49  -9.14 -11.84  -8.51
197707  -1.40  -2.17   1.18  -1.06   0.22   0.17   0.77  -1.30  -1.24
197708 -15.34 -14.19 -14.03 -12.67 -16.78 -20.55 -14.55 -16.59 -10.21
197709   6.67   9.98   5.06   8.88   0.72   4.90   8.11  10.23   2.82
197710  -4.70  -3.61  -3.50  -4.83  -2.88  -5.64  -3.20  -4.32  -4.77
197711  -6.31  -1.28  -7.61  -7.48  -1.97  -4.68  -6.68  -2.12 -10.88
197712  11.78  13.24  13.55  12.18  11.19  10.26  13.07  12.87   8.86
197801  10.15  18.75   9.43  10.48   9.53  19.20   6.85  18.76   9.05
197802  -2.16  -4.63  -0.80  -4.50  -1.88  -4.16   1.20  -5.88   1.41
197803   6.72  14.22   3.63   6.87   8.08  14.37   3.22  17.23   2.86
197804   6.34   6.96   8.09   6.58   4.17   7.06   4.90   6.29   9.86
197805  -5.37 -11.43  -0.37  -6.44  -8.03 -12.03  -1.85 -11.83  -6.72
197806   4.17  -2.70   6.35  -0.80   3.69  -3.83   6.27  -0.66   6.53
197807   8.64  16.01   8.05  11.96   8.01  16.54   6.15  14.96   7.68
197808   1.33   2.92   1.10   4.55   1.06   4.03   0.84   3.11   0.09
197809  -1.90  -2.93  -0.41  -0.49  -4.57  -3.78  -1.18  -2.70  -0.91
197810   1.67   0.47   4.19   0.18  -0.25   0.02   2.27  -0.69   4.53
197811  -5.66  -3.12  -7.11  -2.69  -6.73  -3.94  -7.66  -2.65  -3.77
197812   2.75   0.24   3.95   1.58   4.20  -0.61   2.88   0.76   5.47
197901   7.65  12.17   4.37   6.25   7.71  15.65   2.63  12.35   4.67
197902  -4.56  -4.83  -5.45  -4.24  -5.43  -3.22  -5.01  -4.81  -5.35
197903   0.53   0.46   1.37  -1.07   0.30   4.11   0.04   0.51  -0.71
197904  -5.98  -3.55  -6.36  -4.33  -5.71  -1.99  -7.07  -4.00  -6.77
197905  -2.00   0.22  -0.14  -2.37   0.46  -0.24   0.27   0.24   2.00
197906   0.33  -1.32   2.95   1.54   0.86  -2.50   1.19  -1.12   0.08
197907   6.02   7.88   5.22   7.65   6.84   5.36   6.16   7.58   6.10
197908  -1.32  -2.02  -0.95  -1.32  -1.33   0.73  -2.89  -1.87  -0.53
197909   1.32   4.50   0.83   4.54  -1.16   3.66  -0.25   4.21   1.32
197910  -3.20  -3.76  -3.37  -0.42  -5.62  -1.64  -3.53  -3.60  -3.05
197911   3.98   1.25   8.48   4.96   5.61   3.81   3.77   1.62   8.65
197912   3.72   4.19   4.90   0.20   7.08   3.01   5.18   4.20   5.58
198001   4.60  13.76   3.02   7.32   4.59  12.53   1.53  11.28   0.82
198002  -0.45  -1.82   0.42  -1.32  -0.02   1.73  -0.40   1.18   0.45
198003  -4.98  -9.39  -4.56  -5.72  -1.97  -5.61  -3.63  -6.33  -5.60
198004   4.50   7.63   4.21   4.17   4.33   3.55   3.09   4.30   3.14
198005  -0.30  -2.04   0.16  -0.82  -0.22  -3.31   0.56  -2.20   1.39
198006   2.23   0.97   5.59  -1.35   1.33   1.19   3.50   1.48   5.97
198007   0.81   1.80   0.50   0.34   1.11  -0.65   0.06   0.52   0.00
198008  -3.31  -4.92  -2.47  -3.96  -3.91  -3.36  -0.13  -4.52  -0.88
198009   0.29   1.03  -1.59   2.16  -0.26   0.25  -1.93   1.30  -1.77
198010   6.61  12.82   4.95  11.46   2.93  11.68   2.25  10.79   2.82
198011   6.08   7.16   6.67   7.62   8.87   7.27   6.35   7.82   3.69
198012   3.43   2.60   7.01   0.95   5.52   2.88   6.84   2.03   6.13
198101  -4.16  -4.50  -4.96  -7.79  -3.76  -5.26  -2.99  -4.68  -4.96
198102  11.58  20.27   2.37  20.23   4.71  22.43   6.88  19.44   4.26
198103   6.01   7.93   6.94   7.22   6.37   8.56   5.74   6.98   7.05
198104  -6.05  -7.33  -6.06  -8.78  -5.27  -8.13  -5.85  -6.04  -7.77
198105   3.82   0.62   5.36  -1.26   6.55  -0.57   6.19   0.10   3.91
198106   7.75  13.43   4.51  15.54   5.05  16.45   4.46  11.99   5.28
198107   2.46   7.92  -0.61   7.15  -0.83  10.53  -0.87   3.38  -0.61
198108  -0.40  -1.30   1.15  -2.19   0.78  -1.20   0.48   2.36  -0.72
198109 -13.30 -14.69 -11.40 -13.05 -12.35 -13.33 -10.49 -14.02 -10.25
198110  12.28  11.58  14.57  10.41  16.33  13.08  16.30  12.57  12.85
198111   9.23   9.65   5.71   9.13   7.90   8.74   9.25  12.02   6.81
198112  -4.88  -4.22  -2.62  -5.49  -1.69  -5.02  -3.23  -6.29  -4.59
198201  -0.23   3.54  -1.83   5.32  -2.98   2.97  -1.14   1.89  -1.46
198202  -1.93  -1.18  -3.41  -2.82  -1.12   2.18  -1.89   1.24  -1.54
198203  -5.38  -9.57  -3.84  -7.43  -4.08  -7.04  -3.10  -6.27  -4.37
198204  -3.85  -5.25  -3.44  -3.87  -3.45  -3.47  -3.85  -4.55  -1.31
198205   0.71   2.41   1.49  -3.20   3.30  -1.37   0.80  -0.44  -0.33
198206  -2.80  -8.49  -1.44  -3.17  -0.41  -4.50  -0.86  -4.25  -2.43
198207   7.23   2.69  10.23   3.99  11.96   2.86   9.53   4.48   5.47
198208  -1.76   0.88  -1.80  -3.36  -2.61  -2.43  -0.50  -2.50   1.78
198209   5.09   0.09   4.56   5.00   5.64   4.55   3.77   4.13   3.15
198210  -3.17  -7.19  -0.10  -6.25   0.64  -3.66  -0.65  -2.94   4.30
198211  16.45   7.86  21.96   6.72  26.87   7.30  23.36   9.56  14.72
198212   9.93  10.76  13.57   7.46   9.16  10.23  11.68   8.67   9.97
198301  13.32  23.09   7.61  24.40   7.82  33.51   8.31  22.31   7.85
198302  22.97  21.06  21.95  23.13  14.00  16.56  18.24  19.65  14.91
198303  -0.54   0.17   1.65  -3.89   3.13  -3.16   0.54  -3.51   2.27
198304  13.82   4.09  14.55  13.53  13.91   9.82  10.86   4.42  10.00
198305  -2.34  -2.73  -1.12  -4.29  -0.74  -2.64  -2.93  -4.62  -1.99
198306  -6.72  -0.98  -6.67  -7.27  -5.74  -3.62  -6.67  -2.30  -6.59
198307   7.84  10.19   6.86  11.18   7.37   8.36   6.48   9.81   7.03
198308   1.35   6.90   0.55  -0.83   1.27   2.47   1.36   4.50   1.27
198309  -1.33  -0.81  -1.14   1.56  -1.53  -2.78  -0.07   1.99   0.59
198310  -1.59  -1.05  -1.50   0.58  -1.39   1.19  -3.56  -3.55  -2.82
198311   4.22   5.26   3.02   4.77  -0.20   4.34   1.48   4.86  -0.28
198312  -4.24   0.19  -6.42  -3.88  -3.27  -3.63  -4.73  -3.82  -5.84
198401   9.05  13.94   1.79  15.86   5.04  17.07   5.19  13.57   7.61
198402   0.46   3.59  -2.37   2.43   1.53   2.83   2.98   3.32  -2.82
198403   5.77  11.08   3.68   9.39   4.54   9.17   2.58  10.74   3.04
198404  -6.80  -4.68  -8.82  -6.28  -7.13  -5.72  -6.95  -6.17  -8.77
198405 -11.03  -8.17 -13.69  -8.17 -13.81  -6.46 -12.81  -9.78 -15.29
198406   3.14   2.57   5.85   2.73   3.19   3.03   1.88   2.41   2.74
198407   0.29  -2.15  -1.01   3.58  -2.70   3.16  -2.70  -1.87  -0.72
198408   1.18  -0.74   5.11  -1.42   0.36  -1.54  -0.61  -0.66   6.78
198409  -5.90  -9.16  -3.39  -7.68  -0.38  -8.13  -2.21  -8.20  -6.07
198410  -2.73  -2.64  -3.26  -3.04  -4.80  -2.14  -5.44  -2.85  -4.15
198411  -7.57  -5.91  -8.85  -6.19  -6.32  -6.62  -5.37  -5.56  -6.31
198412  -1.68  -0.11  -6.47   2.36  -1.88   0.86  -4.43   1.04  -7.63
198501   9.18  11.25   7.46  10.25   7.51  10.93   8.73  10.96   9.26
198502  -5.73  -3.50  -8.09  -1.41  -9.01  -1.44 -10.14  -3.55  -8.46
198503   4.18   9.94   3.33   2.12   3.71   3.22   3.81   6.91   3.21
198504   1.54  -0.47   2.38   1.56   3.91   1.35   4.00   0.17   1.85
198505  -4.99  -2.58  -3.73 -10.58  -3.12 -12.39  -3.75  -5.92  -0.41
198506  -1.98  -3.96  -1.89  -1.66  -2.16  -1.08  -1.63  -4.08  -4.50
198507  10.87   7.40  14.32  11.72  13.17  11.93  13.26   8.03  14.36
198508  -2.45  -2.82  -6.37   0.99  -3.85   0.86  -4.25  -0.64  -5.49
198509   5.46   5.52   5.25   6.50   7.63   5.55   7.22   4.64   6.72
198510   8.01   6.46   8.77  11.66   9.56  11.68   9.05   9.59   8.40
198511  15.71  10.46  12.46  20.97  12.57  19.56  14.12  16.37  15.08
198512   7.19   9.83   5.95   7.99   6.47   7.49   5.56   8.45   6.53
198601   1.45   2.56   1.02   0.53   3.31   0.45   2.22   1.95   4.69
198602   9.05   6.88   7.89   9.42   5.96  10.96   4.81  12.99   6.53
198603   7.82   7.86   6.21   7.93   7.80   4.18   7.32   8.85   6.18
198604   9.28   2.40   5.87  16.37   5.31  10.82   7.70   4.45   5.21
198605  -0.07   0.25  -0.54   3.65  -2.66   1.31  -0.91  -2.90  -1.27
198606   6.01   6.46  10.40   5.42   5.51  10.54   7.25   4.56  11.53
198607   0.35  -3.79   3.23  -2.40   0.51   0.62   1.91  -2.24   1.54
198608   3.11   2.78   1.41   4.31   3.79   4.32   2.70   6.56   0.40
198609  -1.12   3.03   0.55  -4.65   2.81   1.82   0.40   0.50  -0.41
198610   3.68   4.77   4.52   3.14   3.66   1.52   3.98   5.55   6.99
198611  -0.77  -1.33   0.60  -1.32   0.49   0.03   1.35  -0.99   0.60
198612  -0.25  -0.28   1.45  -2.26  -0.46  -0.26   1.28  -1.76   1.27
198701  -4.60  -0.72  -2.91  -6.49  -4.77  -6.15  -3.17  -6.57  -1.51
198702  13.44  12.58  13.59  12.85  15.83  14.71  15.53  14.74  13.83
198703   6.04   9.62   4.79   5.59   9.81   5.51   7.27   6.94   4.34
198704  10.14  14.86   7.42  13.51  10.79  14.10   8.64  11.52   9.24
198705  -5.01  -2.79  -3.61  -7.14  -2.35  -6.34  -2.61  -5.10  -2.44
198706   2.46   1.05   2.11   3.47   0.50   2.28   0.71   1.57   2.27
198707   7.84   7.34   6.56  10.06   7.00  10.04   8.15   9.47   8.34
198708   5.13   3.57   3.35   5.43   0.23   4.47   1.17   4.77   0.82
198709   3.65   5.32   1.38   7.62   0.99   7.74   0.62   3.93   0.50
198710 -19.90 -19.63 -18.93 -19.88 -17.35 -19.31 -19.43 -19.73 -16.88
198711 -12.65 -11.46 -11.44 -16.26 -11.44 -15.99 -10.14 -11.65 -12.66
198712   5.43   2.99   5.91   4.15   7.43   3.18   8.20   3.55   5.55
198801   5.37   7.24   3.40   4.72   5.08   6.15   5.03   4.86   5.15
198802   3.41   4.22   2.19   1.57   3.04   4.24   1.49   3.73   1.88
198803   8.97   7.94   5.23  10.02   5.05   9.26   8.78   9.42   4.60
198804   3.36   6.71   2.26   4.56   3.63   5.92   1.25   4.78   3.27
198805   2.23   1.78   1.62  -0.68   2.74   0.61   2.54   0.23   2.20
198806  -4.31  -3.26  -4.38  -6.28  -4.21  -4.91  -5.08  -3.85  -6.68
198807   0.97   2.15   1.80   0.63   3.66   2.42   2.13   2.12   3.35
198808  -5.57  -6.21  -6.26  -6.87  -5.33  -6.39  -6.28  -6.09  -6.08
198809   4.26   6.57   3.45   6.73   1.93   6.63   2.34   5.86   3.73
198810   6.73   4.45  11.01   5.82   8.99   4.88   8.67   6.85  10.68
198811   4.73   5.68   4.27   6.67   6.03   5.68   4.27   6.01   6.18
198812   4.73   6.46   3.52   6.73   3.33   6.48   3.33   6.31   3.52
198901   2.85   3.80   0.94   2.67   2.40   3.12   1.61   3.08   1.31
198902   2.86   4.42   0.81   4.05   2.64   4.07   1.67   3.08   0.20
198903   3.81   4.45   1.65   5.65   2.47   5.90   1.15   6.19   2.93
198904   3.54   2.21   4.36   1.97   4.38   2.57   3.97   3.47   3.42
198905  -2.01   0.29  -0.01  -3.36  -1.17  -1.79  -0.44  -1.63  -0.96
198906   3.32   3.84   2.79   2.42   3.22   2.36   2.86   2.28   3.25
198907   9.12   7.95  11.20   9.34  11.30   9.27  12.69   8.61  12.32
198908  -3.99  -3.35  -3.81  -1.55  -4.65  -2.48  -4.98  -3.30  -3.02
198909  -0.87   0.40  -1.06   1.42  -1.99   1.98  -1.52  -0.70  -0.83
198910  -4.33  -5.95  -3.08  -6.40  -3.03  -5.03  -3.34  -5.15  -1.54
198911   1.31  -0.36   1.95  -1.02   2.30  -0.82   2.57  -0.06   2.58
198912  11.22  11.19  12.49  11.96  10.73  11.39  11.13  11.39  12.34
199001   4.45   4.35   6.65   2.85   6.57   3.50   5.38   2.13   4.27
199002  -2.20  -1.04  -3.13  -0.95  -2.50  -3.85  -3.44  -1.33  -2.52
199003  -1.25  -2.45  -1.39  -1.23  -1.39  -0.07  -1.14  -1.85  -1.74
199004  -1.73  -3.11  -2.80  -1.62  -2.47  -2.90  -0.84  -2.52  -2.98
199005   9.24   6.22  10.31   5.10  13.05   6.60  13.11   7.37   8.77
199006   3.23   2.69   2.57   2.71   2.85   4.55   2.22   1.83   0.81
199007   6.95   7.47   6.31   8.66   5.73   8.13   6.01   8.37   4.60
199008  -9.70 -10.33  -8.61 -11.55  -8.98 -13.28  -7.41 -10.56  -8.66
199009 -15.95 -13.32 -17.49 -12.93 -17.51 -16.49 -16.99 -16.32 -17.36
199010   3.24  -3.80   5.08  -1.49   7.35  -4.12   8.24  -0.76   7.20
199011  -4.24  -4.49  -3.86  -4.49  -4.63  -5.30  -4.66  -5.90  -3.81
199012  -1.08   0.29  -1.55   2.19  -2.31   1.59  -1.92  -1.67  -2.96
199101   7.55  10.26   7.07  10.46   5.52  12.33   6.70  10.80   4.53
199102   9.14  16.68   7.75  10.42   8.48  16.26   7.21  11.11   8.69
199103  -4.05  -3.88  -4.71  -2.44  -4.86  -2.50  -4.56  -0.80  -4.33
199104  -3.30  -2.25  -3.29  -5.67  -3.45  -4.16  -2.21  -4.26  -2.75
199105   3.48   1.11   2.40   2.72   4.83   1.74   3.78   4.42   3.84
199106  -3.13  -4.37  -3.09  -1.95  -3.25  -3.05  -3.64  -3.62  -3.80
199107   5.64   6.31   7.07   7.10   4.62   6.28   5.84   4.94   6.29
199108   0.60  -1.06   1.85  -1.91   2.47  -0.64   1.97  -0.62   1.93
199109  -0.61   0.26  -2.12   1.49  -0.58   0.38  -1.34  -0.18  -1.62
