
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
199609   3.83   3.11   3.86   4.45   3.33   3.39   3.62   3.10   2.59
199610   0.42  -0.13  -0.04   0.13   0.03  -0.53  -0.57   0.80   0.07
199611   4.90   6.86   4.55   5.75   3.90   6.87   3.15   5.99   3.84
199612   2.07   2.13   1.99   2.16   0.93   3.23   1.29   3.34   1.59
199701   6.21   6.68   5.40   7.48   5.05   8.02   5.41   6.46   5.59
199702   3.04   4.16   2.66   3.92   2.97   2.66   2.86   3.50   3.34
199703   1.95   0.54   1.67   1.04   0.47   2.26   1.76   2.46   1.46
199704   2.52   1.48   2.91   3.29   2.36   3.34   2.75   1.58   2.32
199705   2.56   3.48   1.74   2.48   1.45   2.73   0.79   2.28   1.98
199706   5.45   3.76   6.46   4.38   5.77   7.58   6.39   3.74   5.96
199707   8.41  11.73   7.91   9.68   7.65   7.44   5.98   9.80   7.75
199708  -6.35  -4.21  -6.34  -6.05  -7.13  -3.11  -6.62  -3.76  -7.10
199709   7.89   9.13   7.27   7.80   6.44   6.05   6.84   8.17   6.40
199710  -7.49  -5.81  -8.01  -8.93  -6.56  -6.58  -7.27  -4.99  -7.98
199711   2.93   1.94   3.28   2.55   3.79   2.48   3.91   3.00   3.61
199712   6.13   7.58   5.87   4.96   5.86   3.30   5.53   7.14   5.55
199801   5.65   6.43   6.61   3.97   6.47   5.30   5.39   5.40   7.32
199802   7.39   9.55   7.34   8.68   8.20   6.57   6.70   7.15   7.65
199803   8.07  11.22   5.97  11.09   5.47  12.56   7.71  10.92   7.37
199804  -0.23   1.78   0.04  -1.03  -0.18   0.54  -0.31  -0.33  -0.64
199805   3.05   2.85   3.18   1.15   3.35   3.62   3.81   2.74   3.32
199806   0.87  -2.10   1.70  -1.24   2.30   0.76   2.60  -0.03   1.93
199807   1.23   1.89   0.71  -1.14   1.25   2.28  -0.04   2.27   1.73
199808 -13.18 -15.35 -11.53 -15.76 -10.53 -13.67 -10.70 -13.58 -12.25
199809  -7.04  -6.38  -6.01  -8.10  -6.06  -5.22  -5.37  -9.17  -7.84
199810   7.29   3.06   7.98   7.72   7.19   2.90   7.57   6.31   8.20
199811   7.42   7.27   6.94   7.77   6.68   5.47   5.86   6.78   7.90
199812   2.72   2.12   3.98   0.11   4.50   3.68   5.31   2.02   4.80
199901   1.91  -0.76   2.09   1.35   2.77  -1.23   2.40  -0.92   1.74
199902   0.89   3.43  -0.21   2.37   0.28   5.81   0.32   3.21  -0.95
199903   1.46   5.18  -0.57   3.44   0.01   3.89  -1.41   6.24  -1.14
199904   4.77   8.95   1.79  10.79   2.66  12.68   1.02  10.63   2.10
199905  -3.68  -3.91  -3.55  -3.68  -3.27  -3.72  -1.68  -3.66  -3.80
199906   2.62   5.87   1.87   4.09   2.23   5.47   2.29   4.46   2.03
199907  -2.33   1.10  -2.91   0.39  -3.09   3.56  -2.61   2.20  -3.54
199908   2.49   2.61   2.53   0.72   2.98   0.83   2.64   1.00   2.53
199909  -2.34  -2.41  -1.23  -3.93  -1.46  -2.83  -1.77  -2.81  -1.32
199910   3.47  -0.60   4.14   0.06   4.74  -1.23   2.91  -1.23   4.56
199911   6.39   1.80   7.41   2.56   8.70   3.09   9.11   2.02   6.87
199912   9.78   9.37   9.50   7.36  10.90   8.49  11.09   6.82  10.71
200001  -5.87  -8.56  -5.13  -7.29  -4.58  -6.05  -3.09  -8.87  -3.39
200002   6.72  -1.56   9.04   3.00   9.00  -0.23  12.10   0.60   9.83
200003   2.32   7.18   1.45   3.14   1.63   4.71  -1.43   4.59  -0.27
200004  -1.15   3.11  -1.98   0.87  -1.93   0.35  -2.82   1.53  -2.33
200005  -0.20   2.88  -1.94   2.97  -1.48   2.52  -2.27   2.36  -3.09
200006   0.16   2.08  -0.17   1.82   0.24   0.78  -1.06   2.38   0.23
200007   1.58   2.64   0.08   2.76   1.54   2.55   0.35   1.65   0.38
200008   3.18   1.82   3.30   1.25   2.82   1.09   3.25   3.74   3.09
200009  -4.33  -2.38  -5.20  -2.82  -4.98  -1.44  -6.33  -2.73  -5.82
200010   2.35   3.34   1.56   3.80   1.37   3.31   1.07   5.06   0.79
200011  -4.36   3.37  -6.31   0.42  -7.16   2.90  -8.94   2.11  -8.80
200012   0.31   0.65  -0.80   1.15  -0.54   0.64  -1.27   1.92  -0.76
200101   2.05   5.62   0.81   5.19  -0.02   5.50   0.15   6.96   0.10
200102  -6.38  -4.92  -5.93  -2.43  -7.38  -0.72  -7.71  -3.31  -7.87
200103  -4.74  -5.09  -6.14  -2.66  -5.61  -4.99  -5.79  -3.98  -7.16
200104   6.01   6.10   7.39   5.30   6.25   5.74   7.07   5.61   6.11
200105  -1.56  -3.06  -1.38   1.24  -3.25   0.75  -2.40  -0.97  -2.71
200106  -2.96  -5.04  -2.29  -1.37  -2.56  -3.78  -3.90  -1.90  -3.60
200107  -2.51  -2.18  -2.92  -1.29  -2.78  -0.58  -2.06  -1.05  -2.96
200108  -4.78  -5.90  -5.78  -1.56  -6.32  -3.40  -6.90  -2.93  -6.08
200109 -11.59 -14.78 -10.02 -15.90  -8.98 -18.10  -8.14 -13.97 -11.38
200110   4.14   7.05   3.81   4.94   3.41   6.90   3.71   4.20   5.14
200111   4.92   9.59   4.47   7.56   4.39   8.89   6.24   7.03   6.09
200112   2.01   1.03   1.99   4.31   1.27   4.01   1.15   2.20   1.16
200201  -1.40  -4.88  -0.12   0.45  -3.42  -2.58  -2.62   0.85  -3.43
200202  -0.34  -2.60   0.91   0.27  -0.87   0.38  -0.44  -0.84  -1.35
200203   5.11   5.83   3.65   8.77   2.57   7.98   2.54   7.59   3.89
200204  -2.67  -4.99  -2.63  -0.06  -4.53  -2.99  -4.80   0.87  -4.61
200205  -2.49  -1.17  -3.96  -1.66  -5.25  -1.55  -5.53  -1.96  -3.95
200206  -8.50 -10.80  -6.85 -10.00  -8.29  -9.91  -8.26  -9.23  -9.22
200207 -10.68 -10.12 -10.76 -11.74 -10.95  -9.88  -9.21 -12.01 -10.75
200208   0.32   0.49  -0.94   0.99  -0.27  -0.48  -0.31   1.00  -1.25
200209 -14.09 -16.84  -9.99 -15.80 -11.87 -15.58  -9.73 -16.46 -14.81
200210   9.65  10.97   8.37   6.95  11.66   7.30  10.53   8.78  13.69
200211   4.69  10.12   1.71   6.93   4.28   8.60   3.34   6.79   6.46
200212  -7.37  -8.04  -6.54  -6.88  -8.12  -8.12  -6.90  -7.99  -8.69
200301  -6.22  -3.98  -6.45  -5.07  -6.55  -1.72  -5.53  -5.29  -6.48
200302  -1.90  -3.04  -2.07  -3.42  -1.22  -9.29  -1.72  -6.76  -1.82
200303  -2.24  -3.16  -1.02  -4.99  -1.42  -3.65  -1.16  -4.78  -1.79
200304  10.99  14.77   9.21  16.25   9.92  14.57   9.41  18.17  11.56
200305   2.91   8.07   2.53   3.36   1.95   6.74   2.79   5.45   3.66
200306   2.27   1.18   1.34   3.44   1.13   4.24   0.08   2.03   1.34
200307   4.35   5.95   2.00   7.91   2.16   5.67   2.08   9.56   4.53
200308   1.67   2.78   2.22   2.62   1.99   5.88   2.46   0.56   1.25
200309  -2.81  -1.19  -1.65  -3.28  -1.83  -3.82  -1.48  -3.97  -2.01
200310   6.11   8.63   4.81   8.45   4.93   6.84   4.89   9.23   6.52
200311   1.75   2.59   1.53   0.74   1.87  -0.50   2.54   0.49   1.60
200312   3.39   2.45   3.51   1.96   3.57   3.19   2.23   3.36   2.43
200401   1.67   3.04   1.13   1.37   2.23   3.38   0.91   2.65   3.14
200402   2.12   3.02   1.85   3.12   1.93   3.78   1.33   3.32   1.57
200403  -2.36  -2.71  -2.07  -1.07  -2.83  -0.57  -2.69  -2.01  -2.97
200404   2.32   2.54   2.50   2.62   1.51   1.82   2.41   1.72   1.14
200405  -1.29  -2.54  -1.17  -1.94  -1.23  -1.39  -1.04  -0.73  -1.72
200406   1.81   2.03   1.74   1.49   1.48   3.59   0.90   2.87   1.57
200407  -1.77  -1.95  -1.81  -1.62  -2.04  -1.61  -2.56  -1.00  -3.28
200408  -0.37   0.62  -0.93   0.48  -1.90  -0.73  -1.30  -0.03  -1.19
200409   2.25   3.24   0.83   2.44   2.21   1.42   1.25   2.26   1.77
200410   1.66   2.29   1.19   1.05   1.17   2.86   0.19   1.99   2.15
200411   2.42   3.75   1.88   2.05   2.67   2.67   1.80   2.54   3.44
200412   3.45   3.97   3.30   5.75   2.21   4.09   3.39   4.30   2.81
200501   1.92   2.64   1.45   2.53   1.71   3.97   1.08   2.82   1.61
200502   2.66   3.03   2.50   2.99   3.20   2.07   3.13   2.29   2.55
200503  -0.50  -0.12  -0.49  -0.77  -0.28  -0.53  -0.54  -0.86  -0.36
200504  -2.84  -4.05  -1.01  -3.89  -1.32  -3.74  -0.82  -3.00  -3.83
200505   4.48   4.80   4.30   4.29   4.94   5.00   4.85   4.62   4.51
200506   3.44   2.40   3.07   5.02   2.77   3.74   2.82   4.07   2.74
200507   4.59   6.04   3.59   4.20   5.34   3.63   3.96   4.49   5.72
200508  -0.23   0.87   0.12  -0.73  -0.03   0.02  -0.10  -0.90   0.29
200509   4.36   4.78   4.29   4.46   4.09   4.36   4.78   4.86   3.27
200510  -2.45  -1.38  -2.51  -2.93  -3.04  -3.87  -2.07  -2.41  -2.47
200511   3.47   2.03   3.00   5.32   3.51   3.50   3.26   4.14   2.92
200512   3.85   4.03   3.88   3.76   3.49   4.77   3.82   3.45   4.37
200601   3.65   2.38   2.99   4.53   3.50   3.98   3.53   3.60   4.91
200602   2.15   4.00   1.68   1.21   2.51  -0.56   1.81   1.88   2.55
200603   3.13   4.09   3.71   2.62   3.12   4.72   3.00   2.48   4.29
200604   0.54   0.03   1.02   1.14   0.69   0.98   1.15   0.78   0.75
200605  -5.14  -5.66  -4.34  -5.33  -5.63  -5.26  -4.89  -4.42  -5.83
200606   1.12   0.22   1.81   0.38   2.23   0.72   2.30   0.99   1.01
200607   1.59   2.10   1.26   1.78   1.13   1.51   1.18   1.80   0.70
200608   1.97   2.25   2.03   1.96   2.72  -0.11   2.45   1.97   2.44
200609   2.64   4.63   1.79   2.93   2.21   2.86   1.79   2.83   2.02
200610   3.13   5.00   2.49   3.65   2.16   5.07   1.11   3.71   3.07
200611   0.00   0.49   0.27  -0.01   0.33   0.51   0.64  -0.29   0.93
200612   3.88   5.36   3.00   3.98   3.65   3.00   3.23   4.02   4.09

     Value-Weight Dollar Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
197501  24.71  22.62  26.19  24.17  25.99  24.06  25.89  21.55  26.18
197502  13.67  17.10  12.39  16.29  12.33  15.96  12.38  15.19  12.34
197503  -2.91  -3.67  -1.52  -4.25  -2.23  -3.88  -2.01  -3.34  -1.89
197504   6.62   6.50   6.91   6.17   6.76   5.43   6.40   4.20   7.55
197505  -0.65  -2.44  -0.67   0.31  -0.53   0.50  -0.59  -2.59  -1.05
197506  -7.22  -8.95  -7.99  -7.31  -8.15  -6.90  -8.19  -8.04  -7.72
197507  -3.58  -2.95  -3.73  -3.10  -3.00  -3.43  -3.01  -2.85  -3.26
197508   2.26   2.27   1.98   1.95   1.98   2.24   1.48   2.58   1.16
197509  -4.86  -3.93  -5.02  -5.24  -5.05  -5.12  -5.12  -3.96  -5.57
197510   8.87   8.96   8.79   9.00   8.33   8.62   9.16   9.74   8.07
197511   3.52   3.69   2.52   3.04   2.14   2.66   2.66   5.38   2.86
197512   2.85   3.01   1.86   3.79   1.65   3.95   2.11   2.42   2.89
197601   4.05   7.52   2.03   6.21   2.47   6.25   1.46   5.79   3.39
197602  -1.69  -1.00  -1.81  -0.13  -2.40   0.27  -1.92  -1.68  -1.46
197603  -1.43  -2.22  -2.53   0.17  -2.91  -0.57  -2.52  -0.41  -2.57
197604  -1.74  -2.78  -2.12  -1.58  -1.70  -1.32  -1.82  -1.31  -0.46
197605  -4.18  -4.92  -5.28  -2.67  -4.75  -3.77  -4.47  -3.76  -3.66
197606   0.26   0.86   0.26   0.87  -0.16   0.42  -0.38   1.41  -0.65
197607  -2.25  -2.21  -1.90  -2.51  -2.34  -1.78  -2.03  -1.74  -2.12
197608  -2.45  -1.55  -2.68  -2.69  -2.37  -2.58  -2.53  -1.19  -4.20
197609  -2.10  -3.01  -2.85  -1.99  -1.83  -3.23  -1.39  -2.37  -1.39
197610  -7.45  -9.81  -7.15  -8.20  -6.34  -8.23  -6.30  -8.45  -5.85
197611   4.22   4.85   3.42   5.61   3.15   4.70   3.71   5.30   4.61
197612   9.32   9.89   9.37   9.26   8.08   9.67   8.69   9.52   7.25
197701   1.66   3.53   0.58   2.16   1.17   1.22   0.25   4.88   0.56
197702   0.83   1.24   0.56   1.21   0.47   0.36   0.79   1.83   0.41
197703   1.09   2.70   0.31   1.86   0.67   3.05   0.58   2.23  -0.78
197704   5.36   5.66   5.26   4.34   5.45   3.89   5.38   5.33   6.23
197705  -0.07  -0.48  -0.08  -0.03  -0.59   0.40  -0.54  -0.47  -0.91
197706   2.02   0.92   2.35   1.84   0.95   1.38   2.07   1.13   2.54
197707  -1.32  -1.65  -1.61  -1.25  -1.65  -2.06  -1.24  -1.57  -1.71
197708   5.39   5.38   5.34   5.92   4.78   6.82   5.74   6.00   5.23
197709   4.45   4.67   4.21   4.82   3.23   3.50   4.18   4.65   3.62
197710   2.41   2.99   2.34   2.77   2.46   2.06   3.25   3.29   2.54
197711  -1.85  -3.26  -1.43  -1.48  -1.69  -2.56  -1.47  -3.26  -1.45
197712   4.89   5.99   4.10   7.34   3.47   5.85   4.94   6.75   3.99
197801  -0.74   0.76  -1.50   0.00  -1.95   0.30  -1.97   1.83  -1.33
197802  -0.03   1.51  -0.53   1.19  -0.71   1.02  -0.55   0.84  -1.25
197803   3.71   3.54   2.99   4.11   3.30   4.31   2.73   3.42   3.31
197804  -1.20  -0.89  -1.48  -0.04  -1.51  -1.26  -1.77  -0.89  -0.99
197805   3.08   3.53   2.96   2.75   4.13   4.87   2.60   1.36   3.69
197806   0.99  -0.89   2.14   0.10   1.51  -0.37   2.38   0.45   0.46
197807   7.73   8.45   8.69   8.58   8.59   8.08   8.27   7.51   8.14
197808   3.77   4.16   4.40   3.71   4.57   3.53   3.48   3.44   4.43
197809   4.98   4.41   5.43   5.49   4.41   4.60   5.02   5.59   4.75
197810   3.94   4.60   3.66   4.45   3.25   3.51   4.11   4.77   2.89
197811  -8.08  -7.98  -8.66  -8.47  -8.10  -7.91  -8.44  -8.28  -7.94
197812   4.95   5.21   4.80   4.20   5.41   5.12   4.92   4.88   4.78
197901   0.49  -0.16   0.67  -0.32   0.44   0.22   1.50   0.15   0.75
197902   2.18   1.83   1.34   0.96   2.23   2.02   1.69   1.35   2.82
197903   6.88   4.88   7.42   5.23   7.58   5.19   7.66   5.37   7.69
197904   1.82   2.17   0.90   1.17   2.07   1.99   1.75   1.34   1.73
197905  -4.83  -4.88  -4.71  -4.43  -5.46  -4.84  -4.85  -3.59  -6.43
197906   2.87   2.57   0.50   2.94   2.98   1.48   0.75   2.07   3.60
197907   1.48   1.68   2.61   1.89   0.90   1.69   2.11   1.40   0.15
197908   3.34   3.78   3.01   3.79   2.99   4.59   2.84   4.19   2.12
197909   4.99   3.96   4.25   3.39   5.56   4.46   4.47   4.31   5.19
197910  -9.07  -9.24 -11.37  -9.86  -8.65 -10.46 -11.64  -8.97  -9.00
197911   4.18   2.50   4.30   4.18   2.91   2.55   3.96   2.49   3.49
197912  -0.53   0.15   0.09   0.52  -1.22   0.78  -0.22   0.87  -1.37
198001   6.09   5.03   7.62   4.52   6.75   4.81   7.35   3.94   6.97
198002   1.62  -0.57   2.40   2.88   0.87   1.64   0.59  -0.70   1.72
198003 -14.45 -13.09 -14.47 -14.54 -14.59 -15.07 -13.78 -12.44 -14.98
198004  10.26  11.25   9.85   9.39  10.81   9.03  10.93  12.14   9.91
198005   2.56   0.22   3.36   4.18   2.03   3.57   1.91  -0.14   2.63
198006   7.60   5.36   8.68   6.30   8.67   5.38   9.71   5.34   7.79
198007   1.18   1.89   1.67  -0.58   2.72  -0.11   2.61   1.36   1.67
198008   0.79  -0.13   2.09   1.38   1.18   0.45   1.31  -0.49   0.77
198009   1.27  -1.50   2.08   2.15   1.02   0.97   1.43  -1.07   2.65
198010   4.19  -0.45   6.17   6.77   5.04   4.43   3.98   0.09   6.41
198011  -1.11  -3.74  -1.17  -0.23  -1.22  -1.44  -1.23  -3.77  -2.58
198012  -4.37  -3.16  -3.93  -6.04  -2.48  -6.22  -2.64  -2.78  -4.91
198101  -4.82  -3.94  -5.25  -5.96  -3.66  -4.74  -4.62  -4.48  -4.45
198102  -0.79   2.57  -1.32  -1.51   0.45   1.08   0.08  -0.14  -0.25
198103   2.60   4.86   0.85   0.94   4.05   2.59   2.97   2.48   3.86
198104  -0.05   4.79  -1.76  -1.18   0.05   0.27  -0.82   5.96  -1.49
198105  -8.18  -9.49  -6.48  -7.62  -7.24  -7.22  -8.18 -10.24  -8.30
198106  -3.68  -2.01  -4.49  -5.95  -2.61  -6.79  -2.68  -3.48  -2.52
198107  -3.00  -4.09  -1.27  -1.59  -4.52  -2.86  -3.58  -5.11  -1.93
198108   3.00   2.54   2.82   0.23   3.76   3.11   3.81   1.88   3.49
198109 -10.13  -7.59 -10.16  -9.59  -9.82  -9.37 -10.33  -6.34 -11.73
198110   3.90   0.69   5.02   7.16   2.14   4.78   1.35   3.09   1.61
198111  12.26  12.60  11.76  11.37  11.98  11.27  12.19  12.10  12.53
198112  -3.32  -1.93  -3.22  -3.69  -2.71  -2.89  -2.51  -2.18  -2.52
198201   1.48   4.59   1.86  -0.54   1.97   1.03   1.96   0.41   2.72
198202  -5.64  -3.39  -5.66  -5.45  -5.43  -4.40  -5.87  -5.58  -4.40
198203   1.15  -0.76   1.00   0.26   0.62   0.63   0.71   0.24   0.08
198204   3.17   1.91   2.86   5.13   2.73   4.06   2.43   4.77   2.13
198205   1.10  -0.64   2.10  -1.66   1.86  -1.53   2.38  -2.23   2.32
198206  -8.94  -9.33  -7.80 -10.99  -7.91 -11.19  -7.68 -11.08  -7.70
198207   1.79  -1.61   3.10  -0.88   2.99  -1.18   3.27  -3.47   3.64
198208   1.55  -1.69   1.05   2.91   0.77   2.54   0.92   2.18   1.23
198209   2.70  -0.36   6.68  -0.63   5.19  -2.43   5.81  -2.16   5.44
198210   0.44   3.66  -0.92   5.45  -1.17   6.44  -1.31   6.58  -1.58
198211   0.94   1.52   2.09  -2.13   1.95  -2.50   2.16  -2.47   3.81
198212   5.71   5.67   4.27   5.09   4.55   4.91   4.64   5.37   4.27
198301  -0.71   2.15  -2.61   1.65  -0.65   2.06  -3.59   2.30  -2.28
198302   3.01   6.31   2.51   2.15   2.93   3.62   3.36   2.40   4.05
198303   4.53   5.64   1.70   7.71   2.67   7.91   2.36   6.14   3.16
198304   8.35   7.66   7.12   8.19   6.81   8.97   7.75  10.42   7.06
198305  -0.73   0.17   0.10  -1.32   0.68  -0.29   0.73  -1.13   0.43
198306   1.82   1.62  -0.28   4.58  -0.30   4.51   0.14   3.30   0.13
198307  -1.46   0.10  -2.08  -2.44  -1.86  -1.05  -2.13  -2.47  -0.35
198308  -2.28  -1.83  -4.12  -0.51  -4.14  -0.07  -3.87   0.11  -4.79
198309   1.77   2.07   2.03   3.11   1.40   2.78   0.96   2.72   2.52
198310   0.60   1.83  -0.07   0.21   0.01   0.12  -0.55   0.54   1.16
198311   2.35   3.91   1.96   2.80   1.50   2.68   1.93   1.55   3.37
198312   1.29   3.49   0.45   2.66   0.12   2.07   0.47   2.14   0.17
198401   3.07   6.86   0.48   6.20   1.60   7.37   0.27   6.28   0.01
198402   3.24   3.54   3.15   3.66   3.61   3.37   3.54   3.43   3.05
198403   3.11   2.61   3.81   2.30   4.59   2.56   3.66   3.00   3.85
198404  -0.42   0.47  -1.47   1.63  -1.82  -0.04  -1.90   1.48  -2.35
198405  -7.41  -6.31  -8.08  -5.57  -8.25  -6.27  -8.18  -6.60  -8.67
198406  -0.60  -2.33   0.97  -1.85   0.34  -2.88   1.04  -2.16   1.68
198407  -7.07  -7.24  -6.52  -8.38  -6.28  -8.00  -6.23  -6.98  -7.02
198408  10.26   9.49   9.54  11.30   9.68  10.11  10.12   9.92  10.46
198409  -1.40  -2.37  -1.56  -0.20  -2.84  -1.64  -1.23  -1.70  -1.63
198410  -0.21   0.32   0.33  -1.82   1.08  -0.57   0.69  -1.36   1.02
198411  -0.09   0.17  -0.29  -0.05  -0.30   0.51  -0.10   0.57  -0.09
198412   0.85   0.11   0.57   0.81   0.45   0.78   0.62   0.08   0.58
198501   3.31   3.95   3.03   5.00   3.59   4.14   2.24   5.01   2.75
198502  -2.99  -3.00  -3.36  -1.91  -3.70  -2.51  -3.48  -2.28  -3.37
198503  11.37  12.18  11.94   9.63  12.71  10.99  11.13  10.52  11.36
198504   2.08   1.94   1.90   2.40   1.30   1.86   2.15   3.14   2.41
198505   6.03   3.96   8.31   3.70   8.19   4.13   4.55   3.34   5.74
198506  -0.42   1.60  -1.97   1.06  -1.34   1.18  -1.07   1.07  -1.12
198507  10.05  10.26  11.92   7.81  11.15   9.88  10.28   9.63  10.26
198508   5.89   7.00   6.41   6.47   5.54   6.45   4.33   6.41   5.83
198509   1.05   1.78  -0.10   0.69   1.51   0.83   1.63   1.78   0.32
198510  10.36   9.74  10.15   9.95   8.91   9.18  11.11   9.65  11.53
198511   7.85   7.45   8.52   6.82   8.86   7.78   7.81   6.45   8.68
198512   2.93   3.23   1.78   3.45   1.16   4.87   2.37   2.36   2.77
198601   2.25   2.64   2.33   2.95   1.92   3.59   1.55   2.33   2.69
198602  12.31  13.13  10.28  12.57  11.78  12.86   9.49  12.91  12.00
198603   8.10   8.13   7.29   8.08   8.07   8.24   7.42   7.09   8.73
198604   6.80   6.29   7.56   7.53   5.94   7.18   8.01   7.37   7.51
198605  -7.64  -8.09  -6.89  -7.46  -7.34  -8.53  -6.66  -7.26  -6.89
198606   3.95   3.81   3.94   3.49   2.87   3.41   4.25   3.60   3.42
198607  -1.40  -1.92  -1.80  -1.84  -1.31  -1.45  -1.36  -1.89   0.11
198608  10.65  12.12  10.35  12.13  10.48  11.72   9.84  12.36   9.95
198609  -5.09  -2.89  -6.83  -3.36  -6.64  -2.95  -6.36  -3.64  -7.07
198610   0.79   0.50   0.38   0.40   0.28   0.95   0.68   0.72   0.85
198611   5.01   4.03   5.21   3.89   5.38   3.35   5.42   4.36   4.31
198612   3.00   3.55   2.69   3.71   1.61   3.41   2.75   3.58   2.30
198701   6.85   7.18   5.97   7.78   9.09   7.15   6.36   7.60   7.30
198702   3.18   1.38   4.34   2.24   5.36   1.89   4.73   2.29   4.60
198703   5.67   8.79   4.25   7.06   3.99   7.78   4.08   7.60   3.54
198704   4.81   4.60   4.49   4.87   5.09   5.40   4.53   4.93   5.21
198705  -0.31   0.05  -0.99   1.00  -2.05   0.66  -0.98   0.19  -1.31
198706   2.88   4.57   2.18   2.35   2.22   3.16   2.09   2.69   3.29
198707   3.82   4.06   3.77   4.45   4.03   3.73   3.25   3.39   3.99
198708   0.50   1.42   1.13  -0.15   1.84   1.24   1.05   0.95   0.19
198709   1.05   1.54   1.05   1.29   1.57   0.68   1.16   0.11   1.04
198710 -19.88 -18.05 -22.35 -18.62 -22.44 -17.99 -22.29 -16.25 -22.89
198711  -3.03  -3.05  -4.01  -2.40  -3.52  -1.88  -3.52  -1.34  -5.77
198712   6.57   5.87   7.36   6.53   7.31   5.48   6.89   6.41   6.95
198801  -5.11  -4.70  -4.99  -5.38  -5.13  -5.31  -5.37  -4.79  -4.62
198802   5.72   5.60   5.69   7.82   4.19   6.03   4.50   5.07   6.03
198803   3.11   4.65   2.23   2.16   3.87   3.61   3.56   3.42   2.88
198804   2.12   2.42   1.73   1.47   1.85   2.44   0.60   2.75   0.75
198805  -2.31  -1.35  -1.76  -2.30  -2.06  -2.73  -2.03  -2.79  -1.71
198806  -0.29  -0.19  -0.16   1.16  -1.07   1.03  -1.01  -0.84  -0.33
198807  -0.84  -0.20  -0.67  -1.17  -1.19  -1.69  -0.76  -0.81  -0.93
198808  -3.78  -3.38  -4.57  -3.33  -4.35  -3.65  -4.06  -3.37  -5.09
198809   5.32   5.50   5.23   6.09   5.12   5.25   4.70   5.48   4.81
198810   7.94   8.59   8.20   9.44   7.26   8.21   7.17   8.36   8.27
198811   1.85   2.69  -1.10   3.83   0.17   4.25  -0.39   4.92  -0.55
198812   0.37   0.96  -0.57   1.52  -0.73   2.15  -1.02   1.12  -0.59
198901   4.18   4.83   3.30   4.78   4.31   4.97   4.46   5.08   3.01
198902  -0.65  -0.36  -0.18   0.20  -1.06  -0.31  -0.48  -1.74   0.16
198903   0.55   1.71   0.61   0.18   1.06   1.56   0.06   1.39   0.08
198904   3.97   3.86   4.22   3.51   5.17   3.67   5.20   4.07   4.92
198905  -3.94  -4.00  -4.23  -3.85  -4.06  -3.45  -4.54  -4.03  -4.15
198906   3.11   3.34   2.55   3.39   3.11   4.04   2.99   3.23   3.00
198907  10.59  10.32  11.72  11.06  10.76   9.18  11.44  10.01  11.59
198908  -1.24  -1.92   0.57  -2.18  -0.72  -1.83  -0.23  -2.26  -0.10
198909   2.65   3.07   2.30   1.86   3.83   3.44   3.11   2.57   2.56
198910  -6.95  -6.22  -6.77  -7.74  -7.09  -6.11  -7.17  -5.89  -7.31
198911   5.94   5.32   5.58   5.28   7.30   5.92   6.61   5.38   6.17
198912   9.85  11.05   8.95   9.83   9.19  10.48   7.93  10.23   9.36
199001  -0.21   0.18  -1.35  -0.62  -0.92   0.41  -0.81   0.68  -0.88
199002  -2.20  -2.24  -2.73  -2.08  -2.74  -1.34  -2.67  -1.83  -3.21
199003   3.26   2.86   4.01   3.87   3.51   2.56   4.20   3.09   4.11
199004  -2.15  -2.52  -1.56  -1.20  -1.74  -2.51  -1.86  -2.08  -0.85
199005   7.32   6.53   7.60   7.09   8.48   6.70   7.85   7.04   7.53
199006   4.08   4.35   4.14   3.66   5.08   3.73   5.35   3.70   4.63
199007   4.26   3.27   4.55   1.75   4.82   2.66   4.76   4.62   5.42
199008 -10.60 -10.71 -11.71 -13.13 -11.23  -9.85 -11.42  -7.84 -12.35
199009 -10.52 -10.71 -10.31 -12.71 -10.56 -11.42 -10.12 -10.25 -11.54
199010   8.66   6.97  10.06   7.32  10.69   5.93  10.91   5.39  10.60
199011   1.02   2.00   0.03   1.54  -0.39   2.61   0.32   1.67  -0.21
199012  -0.91  -0.39  -0.96   0.03  -1.05  -0.83  -1.55  -0.83  -0.78
199101   2.37   3.35   1.44   2.61   0.76   2.84   1.86   3.43   1.65
199102   8.23  10.78   7.19  12.65   6.49  10.44   6.03  10.76   6.48
199103  -5.78  -5.92  -4.88  -5.24  -5.46  -5.45  -5.33  -5.50  -5.37
199104   0.84   0.76   0.08  -0.32   0.91   1.15   0.56   0.51   1.01
199105   0.15  -0.69  -0.60  -0.93  -0.53   0.94  -0.23   0.17  -0.43
199106  -7.08  -8.13  -6.87  -6.37  -6.71  -7.49  -7.02  -7.16  -6.91
199107   7.18   6.82   7.20   5.90   6.41   6.56   7.18   6.10   6.68
199108   2.27   3.32   2.51   3.14   1.98   2.57   1.95   2.46   2.60
199109   3.80   4.05   4.32   3.31   3.77   3.21   4.69   3.92   4.20
199110  -1.48  -0.80  -0.99  -3.27  -0.41  -2.08  -0.83  -2.41  -0.51
199111  -1.67  -3.96  -0.48  -4.36  -0.52  -2.84  -0.83  -3.82  -0.84
